Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.35098	MAP.35098.collection		house resting inside				1999-04/2000-03	Pakistan	GAZ	00005246	29.6166	73.2
MAP.26048	MAP.26048.collection		larval collection				1993-07/1993-07	India	GAZ	00002839	15.493	73.817
MAP.59006	MAP.59006.collection		man biting outdoors	man biting indoors	animal baited net trap	house resting inside	1999-03/1999-03	Myanmar	GAZ	00006899	21.898	96.057
MAP.23640	MAP.23640.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-17.6774	145.43
MAP.23663	MAP.23640.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-17.6774	145.43
MAP.65478	MAP.65478.collection		larval collection				2004-10/2004-10	Indonesia	GAZ	00003727	-7.0815	106.525
MAP.31149	MAP.31149.collection		light trap	resting outdoors			1989-06/1989-10	China	GAZ	00002845	31.279	121.217
MAP.316	MAP.316.collection		larval collection				1989-08/1990-10	Thailand	GAZ	00003744	16.681	98.626
MAP.317	MAP.316.collection		larval collection				1989-08/1990-10	Thailand	GAZ	00003744	16.681	98.626
MAP.318	MAP.316.collection		larval collection				1989-08/1990-10	Thailand	GAZ	00003744	16.681	98.626
MAP.319	MAP.316.collection		larval collection				1989-08/1990-10	Thailand	GAZ	00003744	16.681	98.626
MAP.28175	MAP.28175.collection		animal shed resting				2001-10/2001-12	Sri Lanka	GAZ	00003924	7.8667	80.7167
MAP.40178	MAP.40178.collection		larval collection				1998-00/1998-00	Viet Nam	GAZ	00003756	9.1833	105.3
MAP.23516	MAP.23516.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-11.9118	132.7831
MAP.24189	MAP.24189.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-6.8295	141.3903
MAP.1427	MAP.1427.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	23.4833	96.603
MAP.52839	MAP.52839.collection		animal biting	man biting indoors	man biting outdoors	larval collection	1992-08/1992-08	Indonesia	GAZ	00003727	-8.784	116.064
MAP.52844	MAP.52839.collection		animal biting	man biting indoors	man biting outdoors	larval collection	1992-08/1992-08	Indonesia	GAZ	00003727	-8.784	116.064
MAP.52864	MAP.52839.collection		animal biting	man biting indoors	man biting outdoors	larval collection	1992-08/1992-08	Indonesia	GAZ	00003727	-8.784	116.064
MAP.17983	MAP.17983.collection		animal shed resting	house resting inside			1992-11/1992-11	India	GAZ	00002839	22.133	84.799
MAP.17995	MAP.17983.collection		animal shed resting	house resting inside			1992-11/1992-11	India	GAZ	00002839	22.133	84.799
MAP.21086	MAP.21086.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-7.7253	141.4797
MAP.21087	MAP.21086.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-7.7253	141.4797
MAP.21088	MAP.21086.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-7.7253	141.4797
MAP.21089	MAP.21086.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-7.7253	141.4797
MAP.23527	MAP.23527.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-12.5782	133.8865
MAP.24599	MAP.24599.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-3.6184	142.3097
MAP.24600	MAP.24599.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-3.6184	142.3097
MAP.16909	MAP.16909.collection		animal biting outdoors	house resting inside			1989-02/1989-02	Sri Lanka	GAZ	00003924	7.673	81.0177
MAP.21854	MAP.21854.collection		man biting	animal biting	larval collection		2000-08/2001-08	China	GAZ	00002845	23.5416	113.5953
MAP.21855	MAP.21854.collection		man biting	animal biting	larval collection		2000-08/2001-08	China	GAZ	00002845	23.5416	113.5953
MAP.65085	MAP.65085.collection		larval collection				2005-02/2005-02	Indonesia	GAZ	00003727	-6.9008	106.6081
MAP.59841	MAP.59841.collection		man biting outdoors	man biting indoors	animal baited net trap	house resting inside	1999-07/1999-07	Myanmar	GAZ	00006899	20.14	92.895
MAP.577	MAP.577.collection		man biting outdoors	man biting indoors			1990-05/1990-12	Thailand	GAZ	00003744	18.1633	97.8956
MAP.579	MAP.577.collection		man biting outdoors	man biting indoors			1990-05/1990-12	Thailand	GAZ	00003744	18.1633	97.8956
MAP.581	MAP.577.collection		man biting outdoors	man biting indoors			1990-05/1990-12	Thailand	GAZ	00003744	18.1633	97.8956
MAP.31250	MAP.31250.collection		man biting indoors	man biting outdoors			1997-07/1997-07	China	GAZ	00002845	34.7167	113.65
MAP.23687	MAP.23687.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-10.3269	150.33
MAP.23959	MAP.23959.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-8.6482	148.0022
MAP.51	MAP.51.collection		man biting indoors	man biting outdoors	larval collection		1992-01/1993-06	Philippines	GAZ	00004525	14.673	120.33
MAP.30739	MAP.30739.collection		carbon dioxide baited net trap				2002-08/2002-09	Republic of Korea	GAZ	00002802	37.9079	126.7324
MAP.21046	MAP.21046.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-7.9771	142.8035
MAP.21047	MAP.21046.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-7.9771	142.8035
MAP.21048	MAP.21046.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-7.9771	142.8035
MAP.21049	MAP.21046.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-7.9771	142.8035
MAP.18435	MAP.18435.collection		animal shed resting	house resting inside	larval collection	man biting indoors	2002-10/2002-10	Iran	GAZ	00004474	27.189	56.273
MAP.23262	MAP.23262.collection		carbon dioxide baited net trap	larval collection			1988-05/1990-06	Australia	GAZ	00000463	-14.2338	135.6717
MAP.4317	MAP.4317.collection		indoor light trap	house resting inside	man biting indoors	larval collection		India	GAZ	00002839	26.753	94.174
MAP.4319	MAP.4317.collection		indoor light trap	house resting inside	man biting indoors	larval collection		India	GAZ	00002839	26.753	94.174
MAP.4320	MAP.4317.collection		indoor light trap	house resting inside	man biting indoors	larval collection		India	GAZ	00002839	26.753	94.174
MAP.4321	MAP.4317.collection		indoor light trap	house resting inside	man biting indoors	larval collection		India	GAZ	00002839	26.753	94.174
MAP.4322	MAP.4317.collection		indoor light trap	house resting inside	man biting indoors	larval collection		India	GAZ	00002839	26.753	94.174
MAP.65277	MAP.65277.collection		larval collection				2005-01/2005-01	Indonesia	GAZ	00003727	-7.4108	106.7711
MAP.60517	MAP.60517.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	2000-08/2000-08	Myanmar	GAZ	00006899	18.941	96.432
MAP.23472	MAP.23472.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-14.5339	130.6635
MAP.65652	MAP.65652.collection		larval collection				2005-09/2005-09	Indonesia	GAZ	00003727	-7.0898	106.5149
MAP.30776	MAP.30776.collection						2002-00/2005-00	Thailand	GAZ	00003744	18.5629	99.7395
MAP.20747	MAP.20747.collection		house resting inside	animal biting	larval collection	man biting indoors	1988-01/1988-01	Nepal	GAZ	00004399	28.826	80.365
MAP.20761	MAP.20747.collection		house resting inside	animal biting	larval collection	man biting indoors	1988-01/1988-01	Nepal	GAZ	00004399	28.826	80.365
MAP.20778	MAP.20747.collection		house resting inside	animal biting	larval collection	man biting indoors	1988-01/1988-01	Nepal	GAZ	00004399	28.826	80.365
MAP.274	MAP.274.collection		animal baited net trap				1990-06/1990-06	Malaysia	GAZ	00003902	5.5	101.183
MAP.290	MAP.274.collection		animal baited net trap				1990-06/1990-06	Malaysia	GAZ	00003902	5.5	101.183
MAP.16571	MAP.16571.collection		animal baited net trap	house resting inside	larval collection	outlet window trap	1991-01/1991-02	Sri Lanka	GAZ	00003924	8.025	81.01
MAP.45535	MAP.45535.collection		animal biting	man biting	larval collection		2001-04/2001-04	Thailand	GAZ	00003744	18.5833	98.4833
MAP.20868	MAP.20868.collection		larval collection	house resting inside	animal biting	man biting indoors	1988-03/1988-03	Nepal	GAZ	00004399	27.189	85.996
MAP.20886	MAP.20868.collection		larval collection	house resting inside	animal biting	man biting indoors	1988-03/1988-03	Nepal	GAZ	00004399	27.189	85.996
MAP.20908	MAP.20868.collection		larval collection	house resting inside	animal biting	man biting indoors	1988-03/1988-03	Nepal	GAZ	00004399	27.189	85.996
MAP.31907	MAP.31907.collection						1995-00/1995-00	Thailand	GAZ	00003744	16.89	103.857
MAP.58903	MAP.58903.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-11/1998-11	Myanmar	GAZ	00006899	17.644	95.472
MAP.65518	MAP.65518.collection		larval collection				2004-12/2004-12	Indonesia	GAZ	00003727	-6.9503	106.7761
MAP.24044	MAP.24044.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-8.0146	143.7307
MAP.30803	MAP.30803.collection		man biting indoors	animal biting outdoors	man biting outdoors		2002-00/2005-00	Laos	GAZ	00006889	18.5637	101.9687
MAP.20738	MAP.20738.collection		house resting inside	larval collection	outside shelter natural		1989-01/1989-01	Nepal	GAZ	00004399	28.826	80.365
MAP.20754	MAP.20738.collection		house resting inside	larval collection	outside shelter natural		1989-01/1989-01	Nepal	GAZ	00004399	28.826	80.365
MAP.20768	MAP.20738.collection		house resting inside	larval collection	outside shelter natural		1989-01/1989-01	Nepal	GAZ	00004399	28.826	80.365
MAP.20789	MAP.20738.collection		house resting inside	larval collection	outside shelter natural		1989-01/1989-01	Nepal	GAZ	00004399	28.826	80.365
MAP.28030	MAP.28030.collection		animal biting	larval collection				Philippines	GAZ	00004525	9.203	123.519
MAP.16232	MAP.16232.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1991-03/1991-04	Sri Lanka	GAZ	00003924	7.6	80.482
MAP.23285	MAP.23285.collection		carbon dioxide baited net trap	larval collection			1988-05/1990-06	Australia	GAZ	00000463	-12.1266	134.7488
MAP.23484	MAP.23484.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-13.2447	131.2753
MAP.2233	MAP.2233.collection		man biting indoors	man biting outdoors			2000-10/2000-10	Laos	GAZ	00006889	15.501	106.382
MAP.2238	MAP.2233.collection		man biting indoors	man biting outdoors			2000-10/2000-10	Laos	GAZ	00006889	15.501	106.382
MAP.2245	MAP.2233.collection		man biting indoors	man biting outdoors			2000-10/2000-10	Laos	GAZ	00006889	15.501	106.382
MAP.59624	MAP.59624.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1999-02/1999-02	Myanmar	GAZ	00006899	20.166	94.933
MAP.59649	MAP.59624.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1999-02/1999-02	Myanmar	GAZ	00006899	20.166	94.933
MAP.59208	MAP.59208.collection		man biting	animal baited net trap			1998-10/1998-10	Myanmar	GAZ	00006899	22.188	96.751
MAP.39374	MAP.39374.collection		man biting				1984-12/1985-01	Myanmar	GAZ	00006899	18.2014	96.6807
MAP.24245	MAP.24245.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-6.5916	146.8571
MAP.61373	MAP.61373.collection		house resting inside	animal shed resting			1993-04/1995-03	India	GAZ	00002839	27.447	72.113
MAP.61378	MAP.61373.collection		house resting inside	animal shed resting			1993-04/1995-03	India	GAZ	00002839	27.447	72.113
MAP.61379	MAP.61373.collection		house resting inside	animal shed resting			1993-04/1995-03	India	GAZ	00002839	27.447	72.113
MAP.61393	MAP.61373.collection		house resting inside	animal shed resting			1993-04/1995-03	India	GAZ	00002839	27.447	72.113
MAP.4775	MAP.4775.collection		outlet window trap	house resting inside	man biting indoors	animal baited net trap	1995-01/1995-03	Sri Lanka	GAZ	00003924	7.6586	80.8489
MAP.17937	MAP.17937.collection		man biting	animal biting			2001-08/2001-08	China	GAZ	00002845	35.057	118.8667
MAP.4988	MAP.4988.collection		man biting indoors	animal shed resting			1988-07/1988-09	China	GAZ	00002845	34.6	117.374
MAP.19643	MAP.19643.collection		carbon dioxide baited net trap				1997-07/1997-07	Australia	GAZ	00000463	-17.3277	145.9387
MAP.16419	MAP.16419.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1990-09/1990-10	Sri Lanka	GAZ	00003924	6.434	81.133
MAP.24036	MAP.24036.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-8.0457	146.3261
MAP.24037	MAP.24036.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-8.0457	146.3261
MAP.24038	MAP.24036.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-8.0457	146.3261
MAP.59931	MAP.59931.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1999-06/1999-06	Myanmar	GAZ	00006899	20.587	93.167
MAP.2034	MAP.2034.collection		animal baited net trap	man biting outdoors			1999-07/1999-07	Laos	GAZ	00006889	17.263	105.78
MAP.2035	MAP.2034.collection		animal baited net trap	man biting outdoors			1999-07/1999-07	Laos	GAZ	00006889	17.263	105.78
MAP.2037	MAP.2034.collection		animal baited net trap	man biting outdoors			1999-07/1999-07	Laos	GAZ	00006889	17.263	105.78
MAP.2038	MAP.2034.collection		animal baited net trap	man biting outdoors			1999-07/1999-07	Laos	GAZ	00006889	17.263	105.78
MAP.2041	MAP.2034.collection		animal baited net trap	man biting outdoors			1999-07/1999-07	Laos	GAZ	00006889	17.263	105.78
MAP.2043	MAP.2034.collection		animal baited net trap	man biting outdoors			1999-07/1999-07	Laos	GAZ	00006889	17.263	105.78
MAP.65571	MAP.65571.collection		larval collection				2004-12/2004-12	Indonesia	GAZ	00003727	-6.8075	106.6439
MAP.65268	MAP.65268.collection		larval collection				2005-01/2005-01	Indonesia	GAZ	00003727	-7.3242	106.5225
MAP.30510	MAP.30510.collection		house resting inside	animal shed resting			2005-09/2006-03	India	GAZ	00002839	26.116	91.982
MAP.28232	MAP.28232.collection		animal shed resting				2002-01/2002-03	Sri Lanka	GAZ	00003924	7.885	80.749
MAP.21994	MAP.21994.collection		man biting				1994-09/1994-09	Papua New Guinea	GAZ	00003922	-3.1875	152.5874
MAP.65549	MAP.65549.collection		larval collection				2005-08/2005-08	Indonesia	GAZ	00003727	-6.8086	106.6806
MAP.65550	MAP.65549.collection		larval collection				2005-08/2005-08	Indonesia	GAZ	00003727	-6.8086	106.6806
MAP.26961	MAP.26961.collection		animal shed resting	house resting inside			1998-00/1998-00	India	GAZ	00002839	32.219	76.318
MAP.17167	MAP.17167.collection		larval collection				1994-08/1995-07	Indonesia	GAZ	00003727	-8.7542	116.0374
MAP.23326	MAP.23326.collection		carbon dioxide baited net trap	larval collection			1988-05/1990-06	Australia	GAZ	00000463	-13.1274	132.4121
MAP.59074	MAP.59074.collection		man biting	resting outdoors	animal baited net trap	house resting inside	1998-06/1998-06	Myanmar	GAZ	00006899	21.642	96.148
MAP.60700	MAP.60700.collection		animal shed resting	house resting inside	larval collection		1988-12/1988-12	India	GAZ	00002839	22.936	80.141
MAP.60724	MAP.60700.collection		animal shed resting	house resting inside	larval collection		1988-12/1988-12	India	GAZ	00002839	22.936	80.141
MAP.60748	MAP.60700.collection		animal shed resting	house resting inside	larval collection		1988-12/1988-12	India	GAZ	00002839	22.936	80.141
MAP.60772	MAP.60700.collection		animal shed resting	house resting inside	larval collection		1988-12/1988-12	India	GAZ	00002839	22.936	80.141
MAP.60796	MAP.60700.collection		animal shed resting	house resting inside	larval collection		1988-12/1988-12	India	GAZ	00002839	22.936	80.141
MAP.60820	MAP.60700.collection		animal shed resting	house resting inside	larval collection		1988-12/1988-12	India	GAZ	00002839	22.936	80.141
MAP.60839	MAP.60700.collection		animal shed resting	house resting inside	larval collection		1988-12/1988-12	India	GAZ	00002839	22.936	80.141
MAP.60863	MAP.60700.collection		animal shed resting	house resting inside	larval collection		1988-12/1988-12	India	GAZ	00002839	22.936	80.141
MAP.23261	MAP.23261.collection		carbon dioxide baited net trap	larval collection			1988-05/1990-06	Australia	GAZ	00000463	-14.2393	135.5628
MAP.16297	MAP.16297.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1992-01/1992-02	Sri Lanka	GAZ	00003924	7.49	80.363
MAP.23521	MAP.23521.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-12.316	133.4714
MAP.22842	MAP.22842.collection		man biting outdoors				1993-11/1993-11	Papua New Guinea	GAZ	00003922	-3.599	142.75
MAP.19523	MAP.19523.collection		carbon dioxide baited net trap				1996-03/1996-03	Australia	GAZ	00000463	-16.92	145.757
MAP.23898	MAP.23898.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-8.9132	147.7701
MAP.4448	MAP.4448.collection		house resting inside	animal shed resting	animal biting		1997-07/1997-07	Pakistan	GAZ	00005246	31.612	73.982
MAP.4457	MAP.4448.collection		house resting inside	animal shed resting	animal biting		1997-07/1997-07	Pakistan	GAZ	00005246	31.612	73.982
MAP.4484	MAP.4448.collection		house resting inside	animal shed resting	animal biting		1997-07/1997-07	Pakistan	GAZ	00005246	31.612	73.982
MAP.17661	MAP.17661.collection		house resting inside				1995-07/1995-07	India	GAZ	00002839	28.581	77.173
MAP.17683	MAP.17661.collection		house resting inside				1995-07/1995-07	India	GAZ	00002839	28.581	77.173
MAP.45534	MAP.45534.collection		animal biting	man biting			2000-11/2000-11	Thailand	GAZ	00003744	17.599	99.333
MAP.23782	MAP.23782.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-9.6514	147.4315
MAP.19609	MAP.19609.collection		carbon dioxide baited net trap				1996-11/1996-11	Australia	GAZ	00000463	-17.5875	146.1124
MAP.25080	MAP.25080.collection		carbon dioxide baited net trap	man biting			1986-06/1986-06	Australia	GAZ	00000463	-11.9	141.95
MAP.61194	MAP.61194.collection		larval collection				1997-06/1997-06	Sri Lanka	GAZ	00003924	8.04	80.75
MAP.65900	MAP.65900.collection		larval collection				1992-03/1992-03	Australia	GAZ	00000463	-9.2833	142.2167
MAP.18448	MAP.18448.collection		animal shed resting	house resting inside	larval collection	man biting indoors	2002-11/2002-11	Iran	GAZ	00004474	27.751	56.333
MAP.17268	MAP.17268.collection		larval collection					Papua New Guinea	GAZ	00003922	-2.544	147.294
MAP.21655	MAP.21655.collection		man biting outdoors	carbon dioxide baited net trap			1997-08/1997-08	North Korea	GAZ	00002801	37.933	126.683
MAP.23069	MAP.23069.collection		larval collection				1999-02/1999-03	Papua New Guinea	GAZ	00003922	-5.2184	154.621
MAP.23070	MAP.23069.collection		larval collection				1999-02/1999-03	Papua New Guinea	GAZ	00003922	-5.2184	154.621
MAP.23071	MAP.23069.collection		larval collection				1999-02/1999-03	Papua New Guinea	GAZ	00003922	-5.2184	154.621
MAP.66066	MAP.66066.collection						2006-05/2006-05	Republic of Korea	GAZ	00002802	34.8963	126.9884
MAP.65138	MAP.65138.collection		larval collection				2004-12/2004-12	Indonesia	GAZ	00003727	-7.1936	106.6144
MAP.608	MAP.608.collection		indoor light trap				1992-08/1992-08	Thailand	GAZ	00003744	18.342	97.892
MAP.1850	MAP.1850.collection		man biting indoors	man biting outdoors	animal baited net trap	larval collection	1997-05/1997-05	Myanmar	GAZ	00006899	14.668	98.15
MAP.24414	MAP.24414.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-5.2673	145.6435
MAP.23269	MAP.23269.collection		carbon dioxide baited net trap	larval collection			1988-05/1990-06	Australia	GAZ	00000463	-13.6375	136.9457
MAP.49773	MAP.49773.collection		larval collection	man biting	animal biting		1998-05/1999-04	Viet Nam	GAZ	00003756	10.9599	107.652
MAP.49774	MAP.49773.collection		larval collection	man biting	animal biting		1998-05/1999-04	Viet Nam	GAZ	00003756	10.9599	107.652
MAP.66147	MAP.66147.collection		animal biting	man biting	house resting inside		1999-01/1999-01	Viet Nam	GAZ	00003756	20.6167	105.2667
MAP.23717	MAP.23717.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-10.1093	148.7663
MAP.65513	MAP.65513.collection		larval collection				2005-02/2005-02	Indonesia	GAZ	00003727	-7.0914	106.6469
MAP.24080	MAP.24080.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-7.9193	145.4569
MAP.17668	MAP.17668.collection		house resting inside				1996-02/1996-02	India	GAZ	00002839	28.581	77.173
MAP.17690	MAP.17668.collection		house resting inside				1996-02/1996-02	India	GAZ	00002839	28.581	77.173
MAP.2231	MAP.2231.collection		man biting indoors	man biting outdoors			2000-08/2001-10	Laos	GAZ	00006889	15.501	106.382
MAP.2236	MAP.2231.collection		man biting indoors	man biting outdoors			2000-08/2001-10	Laos	GAZ	00006889	15.501	106.382
MAP.2241	MAP.2231.collection		man biting indoors	man biting outdoors			2000-08/2001-10	Laos	GAZ	00006889	15.501	106.382
MAP.2243	MAP.2231.collection		man biting indoors	man biting outdoors			2000-08/2001-10	Laos	GAZ	00006889	15.501	106.382
MAP.26639	MAP.26639.collection		animal baited net trap					Malaysia	GAZ	00003902	4.9333	100.4667
MAP.26643	MAP.26639.collection		animal baited net trap					Malaysia	GAZ	00003902	4.9333	100.4667
MAP.1569	MAP.1569.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	25.329	96.882
MAP.1570	MAP.1569.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	25.329	96.882
MAP.1571	MAP.1569.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	25.329	96.882
MAP.1572	MAP.1569.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	25.329	96.882
MAP.59049	MAP.59049.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-12/1998-12	Myanmar	GAZ	00006899	21.642	96.148
MAP.59080	MAP.59049.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-12/1998-12	Myanmar	GAZ	00006899	21.642	96.148
MAP.23177	MAP.23177.collection		larval collection	man biting	carbon dioxide baited net trap		1999-02/1999-03	Papua New Guinea	GAZ	00003922	-5.431	154.6598
MAP.23178	MAP.23177.collection		larval collection	man biting	carbon dioxide baited net trap		1999-02/1999-03	Papua New Guinea	GAZ	00003922	-5.431	154.6598
MAP.23179	MAP.23177.collection		larval collection	man biting	carbon dioxide baited net trap		1999-02/1999-03	Papua New Guinea	GAZ	00003922	-5.431	154.6598
MAP.5173	MAP.5173.collection		man biting indoors	man biting outdoors	animal biting		1992-05/1992-05	China	GAZ	00002845	26.782	113.541
MAP.24415	MAP.24415.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-5.2628	147.1449
MAP.40307	MAP.40307.collection		animal biting	man biting indoors	man biting outdoors		2004-11/2004-11	Thailand	GAZ	00003744	14.2833	99.0167
MAP.40331	MAP.40307.collection		animal biting	man biting indoors	man biting outdoors		2004-11/2004-11	Thailand	GAZ	00003744	14.2833	99.0167
MAP.40355	MAP.40307.collection		animal biting	man biting indoors	man biting outdoors		2004-11/2004-11	Thailand	GAZ	00003744	14.2833	99.0167
MAP.40379	MAP.40307.collection		animal biting	man biting indoors	man biting outdoors		2004-11/2004-11	Thailand	GAZ	00003744	14.2833	99.0167
MAP.21688	MAP.21688.collection						1997-11/1997-11	Thailand	GAZ	00003744	17.599	99.333
MAP.21689	MAP.21688.collection						1997-11/1997-11	Thailand	GAZ	00003744	17.599	99.333
MAP.21690	MAP.21688.collection						1997-11/1997-11	Thailand	GAZ	00003744	17.599	99.333
MAP.21691	MAP.21688.collection						1997-11/1997-11	Thailand	GAZ	00003744	17.599	99.333
MAP.23335	MAP.23335.collection		carbon dioxide baited net trap	larval collection			1988-05/1990-06	Australia	GAZ	00000463	-11.7406	131.1312
MAP.16463	MAP.16463.collection		animal baited net trap	house resting inside	larval collection	outlet window trap	1991-05/1991-06	Sri Lanka	GAZ	00003924	7.0833	81.75
MAP.17115	MAP.17115.collection		house resting inside	light trap	man biting outdoors		1986-01/1986-12	Sri Lanka	GAZ	00003924	7.6709	81.0064
MAP.17117	MAP.17115.collection		house resting inside	light trap	man biting outdoors		1986-01/1986-12	Sri Lanka	GAZ	00003924	7.6709	81.0064
MAP.17119	MAP.17115.collection		house resting inside	light trap	man biting outdoors		1986-01/1986-12	Sri Lanka	GAZ	00003924	7.6709	81.0064
MAP.17093	MAP.17093.collection		animal biting outdoors	man biting outdoors	house resting inside		1989-01/1989-01	Sri Lanka	GAZ	00003924	7.673	81.0177
MAP.59502	MAP.59502.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1999-10/1999-10	Myanmar	GAZ	00006899	24.209	96.436
MAP.59526	MAP.59502.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1999-10/1999-10	Myanmar	GAZ	00006899	24.209	96.436
MAP.1200	MAP.1200.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.35	95.126
MAP.1201	MAP.1200.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.35	95.126
MAP.1202	MAP.1200.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.35	95.126
MAP.1203	MAP.1200.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.35	95.126
MAP.16192	MAP.16192.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1991-03/1991-04	Sri Lanka	GAZ	00003924	7.574	79.805
MAP.27406	MAP.27406.collection		larval collection	house resting inside			1995-08/1995-08	India	GAZ	00002839	22.966	79.923
MAP.27417	MAP.27406.collection		larval collection	house resting inside			1995-08/1995-08	India	GAZ	00002839	22.966	79.923
MAP.27422	MAP.27406.collection		larval collection	house resting inside			1995-08/1995-08	India	GAZ	00002839	22.966	79.923
MAP.27426	MAP.27406.collection		larval collection	house resting inside			1995-08/1995-08	India	GAZ	00002839	22.966	79.923
MAP.16712	MAP.16712.collection		animal baited net trap	house resting inside	larval collection	outlet window trap	1991-03/1991-04	Sri Lanka	GAZ	00003924	7.934	81.009
MAP.60462	MAP.60462.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	2000-03/2000-03	Myanmar	GAZ	00006899	18.941	96.432
MAP.60512	MAP.60462.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	2000-03/2000-03	Myanmar	GAZ	00006899	18.941	96.432
MAP.24207	MAP.24207.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-6.7062	141.7602
MAP.61300	MAP.61300.collection		man biting	man biting indoors			1986-04/1986-05	Papua New Guinea	GAZ	00003922	-5.483	145.699
MAP.272	MAP.272.collection		animal baited net trap				1990-04/1990-04	Malaysia	GAZ	00003902	5.5	101.183
MAP.288	MAP.272.collection		animal baited net trap				1990-04/1990-04	Malaysia	GAZ	00003902	5.5	101.183
MAP.30781	MAP.30781.collection		man biting indoors	animal biting outdoors	man biting outdoors	house resting inside	2002-00/2005-00	Cambodia	GAZ	00006888	12.2303	103.1117
