Sample Name	Assay Name	Description	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Date	Country	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)	 Characteristics [Collection site longitude (VBcv:0000816)
5672	5672 collection		man biting indoors								1992-06-00/1992-08-00	Burkina Faso	GAZ	00000905	11.16	-4.3308
5673	5673 collection		man biting indoors								1992-09-00/1992-11-00	Burkina Faso	GAZ	00000905	11.16	-4.3308
5674	5674 collection		man biting indoors								1992-11-00/1993-01-00	Burkina Faso	GAZ	00000905	11.16	-4.3308
5679	5679 collection		man biting indoors								1991-11-00/1991-12-00	Burkina Faso	GAZ	00000905	11.16	-4.3308
5680	5680 collection		man biting indoors								1992-06-00/1992-08-00	Burkina Faso	GAZ	00000905	11.16	-4.3308
5681	5681 collection		man biting indoors								1992-09-00/1992-11-00	Burkina Faso	GAZ	00000905	11.16	-4.3308
5682	5682 collection		man biting indoors								1992-11-00/1993-01-00	Burkina Faso	GAZ	00000905	11.16	-4.3308
5683	5683 collection		man biting indoors								1991-11-00/1991-12-00	Burkina Faso	GAZ	00000905	11.178	-4.293
5684	5684 collection		man biting indoors								1992-06-00/1992-08-00	Burkina Faso	GAZ	00000905	11.178	-4.293
5685	5685 collection		man biting indoors								1992-09-00/1992-11-00	Burkina Faso	GAZ	00000905	11.178	-4.293
5686	5686 collection		man biting indoors								1992-11-00/1993-01-00	Burkina Faso	GAZ	00000905	11.178	-4.293
5691	5691 collection		man biting indoors								1991-11-00/1991-12-00	Burkina Faso	GAZ	00000905	11.178	-4.293
5692	5692 collection		man biting indoors								1992-06-00/1992-08-00	Burkina Faso	GAZ	00000905	11.178	-4.293
5693	5693 collection		man biting indoors								1992-09-00/1992-11-00	Burkina Faso	GAZ	00000905	11.178	-4.293
5694	5694 collection		man biting indoors								1992-11-00/1993-01-00	Burkina Faso	GAZ	00000905	11.178	-4.293
5695	5695 collection		man biting indoors		man biting outdoors		larval collection				1991-01-00/1991-01-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5696	5696 collection		man biting indoors		man biting outdoors						1991-02-00/1991-02-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5697	5697 collection		man biting indoors		man biting outdoors						1991-03-00/1991-03-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5698	5698 collection		man biting indoors		man biting outdoors						1991-04-00/1991-04-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5699	5699 collection		man biting indoors		man biting outdoors						1991-05-00/1991-05-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5700	5700 collection		man biting indoors		man biting outdoors						1991-06-00/1991-06-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5701	5701 collection		man biting indoors		man biting outdoors		larval collection				1991-07-00/1991-07-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5702	5702 collection		man biting indoors		man biting outdoors						1991-08-00/1991-08-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5703	5703 collection		man biting indoors		man biting outdoors						1991-09-00/1991-09-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5704	5704 collection		man biting indoors		man biting outdoors						1991-10-00/1991-10-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5705	5705 collection		man biting indoors		man biting outdoors						1991-11-00/1991-11-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5706	5706 collection		man biting indoors		man biting outdoors						1991-12-00/1991-12-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5707	5707 collection		man biting indoors		man biting outdoors						1992-01-00/1992-01-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5708	5708 collection		man biting indoors		man biting outdoors						1992-03-00/1992-03-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5709	5709 collection		man biting indoors		man biting outdoors						1992-05-00/1992-05-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5710	5710 collection		man biting indoors		man biting outdoors						1992-06-00/1992-06-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5711	5711 collection		man biting indoors		man biting outdoors						1992-07-00/1992-07-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5712	5712 collection		man biting indoors		man biting outdoors		house resting inside		outside shelter		1992-08-00/1992-08-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5713	5713 collection		man biting indoors		man biting outdoors						1992-09-00/1992-09-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5714	5714 collection		man biting indoors		man biting outdoors						1992-10-00/1992-10-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5715	5715 collection		man biting indoors		man biting outdoors						1992-11-00/1992-11-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5716	5716 collection		man biting indoors		man biting outdoors						1992-12-00/1992-12-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5717	5717 collection		man biting indoors		man biting outdoors						1991-01-00/1991-12-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5718	5718 collection		man biting indoors		man biting outdoors						1992-01-00/1992-12-00	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
5747	5747 collection		man biting indoors								1985-05-00/1986-04-00	Burkina Faso	GAZ	00000905	11.3736	-4.3903
5748	5748 collection		man biting indoors		man biting outdoors						1986-05-00/1987-04-00	Burkina Faso	GAZ	00000905	11.3736	-4.3903
5749	5749 collection		man biting indoors		man biting outdoors						1986-05-00/1987-04-00	Burkina Faso	GAZ	00000905	11.3736	-4.3903
5750	5750 collection		man biting indoors		man biting outdoors						1986-05-00/1987-04-00	Burkina Faso	GAZ	00000905	11.3736	-4.3903
5751	5751 collection		man biting indoors		man biting outdoors						1987-05-00/1988-04-00	Burkina Faso	GAZ	00000905	11.3736	-4.3903
5796	5796 collection		house resting inside		indoor light trap						1990-10-00/1990-11-00	Sudan	GAZ	00000560	13.913	35.378
5798	5798 collection		indoor light trap								1990-01-00/1991-12-00	Tanzania	GAZ	00001103	-8.1667	36.6333
5799	5799 collection		man biting indoors		house resting inside						2000-01-00/2000-01-00	Nigeria	GAZ	00000912	6.45	3.4
5800	5800 collection		man biting indoors		house resting inside						2000-02-00/2000-02-00	Nigeria	GAZ	00000912	6.45	3.4
5801	5801 collection		man biting indoors		house resting inside						2000-03-00/2000-03-00	Nigeria	GAZ	00000912	6.45	3.4
5802	5802 collection		man biting indoors		house resting inside						2000-04-00/2000-04-00	Nigeria	GAZ	00000912	6.45	3.4
5803	5803 collection		man biting indoors		house resting inside						2000-05-00/2000-05-00	Nigeria	GAZ	00000912	6.45	3.4
5804	5804 collection		man biting indoors		house resting inside						2000-06-00/2000-06-00	Nigeria	GAZ	00000912	6.45	3.4
5805	5805 collection		man biting indoors		house resting inside						2000-07-00/2000-07-00	Nigeria	GAZ	00000912	6.45	3.4
5806	5806 collection		man biting indoors		house resting inside						2000-08-00/2000-08-00	Nigeria	GAZ	00000912	6.45	3.4
5807	5807 collection		man biting indoors		house resting inside						2000-09-00/2000-09-00	Nigeria	GAZ	00000912	6.45	3.4
5808	5808 collection		man biting indoors		house resting inside						2000-10-00/2000-10-00	Nigeria	GAZ	00000912	6.45	3.4
5809	5809 collection		man biting indoors		house resting inside						2000-11-00/2000-11-00	Nigeria	GAZ	00000912	6.45	3.4
5810	5810 collection		man biting indoors		house resting inside						2000-12-00/2000-12-00	Nigeria	GAZ	00000912	6.45	3.4
5811	5811 collection		man biting indoors		house resting inside						2000-01-00/2000-12-00	Nigeria	GAZ	00000912	6.45	3.4
5812	5812 collection		man biting indoors		house resting inside						2000-01-00/2000-01-00	Nigeria	GAZ	00000912	6.45	3.4
5813	5813 collection		man biting indoors		house resting inside						2000-02-00/2000-02-00	Nigeria	GAZ	00000912	6.45	3.4
5814	5814 collection		man biting indoors		house resting inside						2000-03-00/2000-03-00	Nigeria	GAZ	00000912	6.45	3.4
5815	5815 collection		man biting indoors		house resting inside						2000-04-00/2000-04-00	Nigeria	GAZ	00000912	6.45	3.4
5816	5816 collection		man biting indoors		house resting inside						2000-05-00/2000-05-00	Nigeria	GAZ	00000912	6.45	3.4
5817	5817 collection		man biting indoors		house resting inside						2000-06-00/2000-06-00	Nigeria	GAZ	00000912	6.45	3.4
5818	5818 collection		man biting indoors		house resting inside						2000-07-00/2000-07-00	Nigeria	GAZ	00000912	6.45	3.4
5819	5819 collection		man biting indoors		house resting inside						2000-08-00/2000-08-00	Nigeria	GAZ	00000912	6.45	3.4
5820	5820 collection		man biting indoors		house resting inside						2000-09-00/2000-09-00	Nigeria	GAZ	00000912	6.45	3.4
5821	5821 collection		man biting indoors		house resting inside						2000-10-00/2000-10-00	Nigeria	GAZ	00000912	6.45	3.4
5822	5822 collection		man biting indoors		house resting inside						2000-11-00/2000-11-00	Nigeria	GAZ	00000912	6.45	3.4
5823	5823 collection		man biting indoors		house resting inside						2000-12-00/2000-12-00	Nigeria	GAZ	00000912	6.45	3.4
5824	5824 collection		man biting indoors		house resting inside						2000-01-00/2000-12-00	Nigeria	GAZ	00000912	6.45	3.4
5825	5825 collection		man biting indoors		house resting inside						2000-01-00/2000-01-00	Nigeria	GAZ	00000912	6.45	3.4
5826	5826 collection		man biting indoors		house resting inside						2000-02-00/2000-02-00	Nigeria	GAZ	00000912	6.45	3.4
5827	5827 collection		man biting indoors		house resting inside						2000-03-00/2000-03-00	Nigeria	GAZ	00000912	6.45	3.4
5828	5828 collection		man biting indoors		house resting inside						2000-04-00/2000-04-00	Nigeria	GAZ	00000912	6.45	3.4
5829	5829 collection		man biting indoors		house resting inside						2000-05-00/2000-05-00	Nigeria	GAZ	00000912	6.45	3.4
5830	5830 collection		man biting indoors		house resting inside						2000-06-00/2000-06-00	Nigeria	GAZ	00000912	6.45	3.4
5831	5831 collection		man biting indoors		house resting inside						2000-07-00/2000-07-00	Nigeria	GAZ	00000912	6.45	3.4
5832	5832 collection		man biting indoors		house resting inside						2000-08-00/2000-08-00	Nigeria	GAZ	00000912	6.45	3.4
5833	5833 collection		man biting indoors		house resting inside						2000-09-00/2000-09-00	Nigeria	GAZ	00000912	6.45	3.4
5834	5834 collection		man biting indoors		house resting inside						2000-10-00/2000-10-00	Nigeria	GAZ	00000912	6.45	3.4
5835	5835 collection		man biting indoors		house resting inside						2000-11-00/2000-11-00	Nigeria	GAZ	00000912	6.45	3.4
5836	5836 collection		man biting indoors		house resting inside						2000-12-00/2000-12-00	Nigeria	GAZ	00000912	6.45	3.4
5837	5837 collection		man biting indoors		house resting inside						2000-01-00/2000-12-00	Nigeria	GAZ	00000912	6.45	3.4
5838	5838 collection		man biting indoors		house resting inside						2000-01-00/2000-01-00	Nigeria	GAZ	00000912	6.45	3.4
5839	5839 collection		man biting indoors		house resting inside						2000-02-00/2000-02-00	Nigeria	GAZ	00000912	6.45	3.4
5840	5840 collection		man biting indoors		house resting inside						2000-03-00/2000-03-00	Nigeria	GAZ	00000912	6.45	3.4
5841	5841 collection		man biting indoors		house resting inside						2000-04-00/2000-04-00	Nigeria	GAZ	00000912	6.45	3.4
5842	5842 collection		man biting indoors		house resting inside						2000-05-00/2000-05-00	Nigeria	GAZ	00000912	6.45	3.4
5843	5843 collection		man biting indoors		house resting inside						2000-06-00/2000-06-00	Nigeria	GAZ	00000912	6.45	3.4
5844	5844 collection		man biting indoors		house resting inside						2000-07-00/2000-07-00	Nigeria	GAZ	00000912	6.45	3.4
5845	5845 collection		man biting indoors		house resting inside						2000-08-00/2000-08-00	Nigeria	GAZ	00000912	6.45	3.4
5846	5846 collection		man biting indoors		house resting inside						2000-09-00/2000-09-00	Nigeria	GAZ	00000912	6.45	3.4
5847	5847 collection		man biting indoors		house resting inside						2000-10-00/2000-10-00	Nigeria	GAZ	00000912	6.45	3.4
5848	5848 collection		man biting indoors		house resting inside						2000-11-00/2000-11-00	Nigeria	GAZ	00000912	6.45	3.4
5849	5849 collection		man biting indoors		house resting inside						2000-12-00/2000-12-00	Nigeria	GAZ	00000912	6.45	3.4
5850	5850 collection		man biting indoors		house resting inside						2000-01-00/2000-12-00	Nigeria	GAZ	00000912	6.45	3.4
5854	5854 collection		man biting indoors		man biting outdoors						1996-07-00/1996-08-00	Gabon	GAZ	00001092	-0.707	10.211
5855	5855 collection		man biting indoors		man biting outdoors						1996-11-00/1996-12-00	Gabon	GAZ	00001092	-0.707	10.211
5856	5856 collection		man biting indoors		man biting outdoors						1997-04-00/1997-05-00	Gabon	GAZ	00001092	-0.707	10.211
5857	5857 collection		man biting indoors		man biting outdoors						1996-07-00/1996-08-00	Gabon	GAZ	00001092	-0.707	10.211
5858	5858 collection		man biting indoors		man biting outdoors						1996-11-00/1996-12-00	Gabon	GAZ	00001092	-0.707	10.211
5859	5859 collection		man biting indoors		man biting outdoors						1997-04-00/1997-05-00	Gabon	GAZ	00001092	-0.707	10.211
5863	5863 collection		man biting indoors		man biting outdoors						1996-07-00/1996-08-00	Gabon	GAZ	00001092	-0.635	10.381
5864	5864 collection		man biting indoors		man biting outdoors						1996-11-00/1996-12-00	Gabon	GAZ	00001092	-0.635	10.381
5865	5865 collection		man biting indoors		man biting outdoors						1997-04-00/1997-05-00	Gabon	GAZ	00001092	-0.635	10.381
5866	5866 collection		man biting indoors		man biting outdoors						1996-07-00/1996-08-00	Gabon	GAZ	00001092	-0.635	10.381
5867	5867 collection		man biting indoors		man biting outdoors						1996-11-00/1996-12-00	Gabon	GAZ	00001092	-0.635	10.381
5868	5868 collection		man biting indoors		man biting outdoors						1997-04-00/1997-05-00	Gabon	GAZ	00001092	-0.635	10.381
5872	5872 collection		man biting indoors		man biting outdoors						1996-07-00/1996-08-00	Gabon	GAZ	00001092	-0.95	10.449
5873	5873 collection		man biting indoors		man biting outdoors						1996-11-00/1996-12-00	Gabon	GAZ	00001092	-0.95	10.449
5874	5874 collection		man biting indoors		man biting outdoors						1997-04-00/1997-05-00	Gabon	GAZ	00001092	-0.95	10.449
5875	5875 collection		man biting indoors		man biting outdoors						1996-07-00/1996-08-00	Gabon	GAZ	00001092	-0.95	10.449
5876	5876 collection		man biting indoors		man biting outdoors						1996-11-00/1996-12-00	Gabon	GAZ	00001092	-0.95	10.449
5877	5877 collection		man biting indoors		man biting outdoors						1997-04-00/1997-05-00	Gabon	GAZ	00001092	-0.95	10.449
5878	5878 collection		man biting indoors		man biting outdoors						1995-05-00/1996-04-00	Gabon	GAZ	00001092	-1.844	12.686
5892	5892 collection		man biting indoors		man biting outdoors						1995-05-00/1996-04-00	Gabon	GAZ	00001092	-1.844	12.686
5893	5893 collection		man biting indoors		man biting outdoors						1998-05-00/1999-04-00	Gabon	GAZ	00001092	-1.633	13.466
5894	5894 collection		man biting indoors		man biting outdoors						1998-05-00/1999-04-00	Gabon	GAZ	00001092	-1.633	13.466
5896	5896 collection		man biting indoors		man biting outdoors						1998-05-00/1999-04-00	Gabon	GAZ	00001092	-1.633	13.466
5897	5897 collection		man biting indoors		man biting outdoors						1993-07-00/1995-07-00	Gabon	GAZ	00001092	-1.63	13.603
5898	5898 collection		man biting indoors		man biting outdoors						1993-07-00/1995-07-00	Gabon	GAZ	00001092	-1.63	13.603
5899	5899 collection		man biting indoors		man biting outdoors						1993-08-00/1993-08-00	Gabon	GAZ	00001092	-1.63	13.603
5900	5900 collection		man biting indoors		man biting outdoors						1993-09-00/1993-09-00	Gabon	GAZ	00001092	-1.63	13.603
5901	5901 collection		man biting indoors		man biting outdoors						1993-10-00/1993-10-00	Gabon	GAZ	00001092	-1.63	13.603
5902	5902 collection		man biting indoors		man biting outdoors						1994-01-00/1994-01-00	Gabon	GAZ	00001092	-1.63	13.603
5903	5903 collection		man biting indoors		man biting outdoors						1994-02-00/1994-02-00	Gabon	GAZ	00001092	-1.63	13.603
5904	5904 collection		man biting indoors		man biting outdoors						1994-06-00/1994-06-00	Gabon	GAZ	00001092	-1.63	13.603
5905	5905 collection		man biting indoors		man biting outdoors						1994-07-00/1994-07-00	Gabon	GAZ	00001092	-1.63	13.603
5906	5906 collection		man biting indoors		man biting outdoors						1994-08-00/1994-08-00	Gabon	GAZ	00001092	-1.63	13.603
5907	5907 collection		man biting indoors		man biting outdoors						1994-10-00/1994-10-00	Gabon	GAZ	00001092	-1.63	13.603
5908	5908 collection		man biting indoors		man biting outdoors						1995-04-00/1995-04-00	Gabon	GAZ	00001092	-1.63	13.603
5909	5909 collection		man biting indoors		man biting outdoors						1995-05-00/1995-05-00	Gabon	GAZ	00001092	-1.63	13.603
5910	5910 collection		man biting indoors		man biting outdoors						1995-06-00/1995-06-00	Gabon	GAZ	00001092	-1.63	13.603
5911	5911 collection		man biting indoors		man biting outdoors						1995-07-00/1995-07-00	Gabon	GAZ	00001092	-1.63	13.603
5912	5912 collection		man biting indoors		man biting outdoors						1993-07-00/1995-07-00	Gabon	GAZ	00001092	-1.63	13.603
5914	5914 collection		man biting indoors		man biting outdoors						1994-07-00/1994-07-00	Gabon	GAZ	00001092	-1.63	13.603
5915	5915 collection		man biting indoors		man biting outdoors						1995-04-00/1995-04-00	Gabon	GAZ	00001092	-1.63	13.603
5916	5916 collection		man biting indoors		man biting outdoors						1995-05-00/1995-05-00	Gabon	GAZ	00001092	-1.63	13.603
5917	5917 collection		man biting indoors		man biting outdoors						1995-06-00/1995-06-00	Gabon	GAZ	00001092	-1.63	13.603
5918	5918 collection		man biting indoors		man biting outdoors						1995-07-00/1995-07-00	Gabon	GAZ	00001092	-1.63	13.603
5919	5919 collection		man biting indoors		man biting outdoors						1993-07-00/1995-07-00	Gabon	GAZ	00001092	-1.63	13.603
5920	5920 collection		man biting indoors		man biting outdoors						1993-08-00/1993-08-00	Gabon	GAZ	00001092	-1.633	13.466
5921	5921 collection		man biting indoors		man biting outdoors						1993-09-00/1993-09-00	Gabon	GAZ	00001092	-1.633	13.466
5922	5922 collection		man biting indoors		man biting outdoors						1993-10-00/1993-10-00	Gabon	GAZ	00001092	-1.633	13.466
5923	5923 collection		man biting indoors		man biting outdoors						1993-11-00/1993-11-00	Gabon	GAZ	00001092	-1.633	13.466
5924	5924 collection		man biting indoors		man biting outdoors						1993-12-00/1993-12-00	Gabon	GAZ	00001092	-1.633	13.466
5925	5925 collection		man biting indoors		man biting outdoors						1994-01-00/1994-01-00	Gabon	GAZ	00001092	-1.633	13.466
5926	5926 collection		man biting indoors		man biting outdoors						1994-02-00/1994-02-00	Gabon	GAZ	00001092	-1.633	13.466
5927	5927 collection		man biting indoors		man biting outdoors						1994-03-00/1994-03-00	Gabon	GAZ	00001092	-1.633	13.466
5928	5928 collection		man biting indoors		man biting outdoors						1994-04-00/1994-04-00	Gabon	GAZ	00001092	-1.633	13.466
5929	5929 collection		man biting indoors		man biting outdoors						1994-05-00/1994-05-00	Gabon	GAZ	00001092	-1.633	13.466
5930	5930 collection		man biting indoors		man biting outdoors						1994-06-00/1994-06-00	Gabon	GAZ	00001092	-1.633	13.466
5931	5931 collection		man biting indoors		man biting outdoors						1994-07-00/1994-07-00	Gabon	GAZ	00001092	-1.633	13.466
5932	5932 collection		man biting indoors		man biting outdoors						1994-08-00/1994-08-00	Gabon	GAZ	00001092	-1.633	13.466
5933	5933 collection		man biting indoors		man biting outdoors						1994-09-00/1994-09-00	Gabon	GAZ	00001092	-1.633	13.466
5934	5934 collection		man biting indoors		man biting outdoors						1994-10-00/1994-10-00	Gabon	GAZ	00001092	-1.633	13.466
5935	5935 collection		man biting indoors		man biting outdoors						1994-11-00/1994-11-00	Gabon	GAZ	00001092	-1.633	13.466
5936	5936 collection		man biting indoors		man biting outdoors						1994-12-00/1994-12-00	Gabon	GAZ	00001092	-1.633	13.466
5937	5937 collection		man biting indoors		man biting outdoors						1995-01-00/1995-01-00	Gabon	GAZ	00001092	-1.633	13.466
5938	5938 collection		man biting indoors		man biting outdoors						1995-02-00/1995-02-00	Gabon	GAZ	00001092	-1.633	13.466
5939	5939 collection		man biting indoors		man biting outdoors						1995-03-00/1995-03-00	Gabon	GAZ	00001092	-1.633	13.466
5940	5940 collection		man biting indoors		man biting outdoors						1995-04-00/1995-04-00	Gabon	GAZ	00001092	-1.633	13.466
5941	5941 collection		man biting indoors		man biting outdoors						1995-05-00/1995-05-00	Gabon	GAZ	00001092	-1.633	13.466
5942	5942 collection		man biting indoors		man biting outdoors						1995-06-00/1995-06-00	Gabon	GAZ	00001092	-1.633	13.466
5943	5943 collection		man biting indoors		man biting outdoors						1995-07-00/1995-07-00	Gabon	GAZ	00001092	-1.633	13.466
5944	5944 collection		man biting indoors		man biting outdoors						1993-08-00/1995-07-00	Gabon	GAZ	00001092	-1.633	13.466
5945	5945 collection		man biting indoors		man biting outdoors						1993-08-00/1993-08-00	Gabon	GAZ	00001092	-1.633	13.466
5946	5946 collection		man biting indoors		man biting outdoors						1993-09-00/1993-09-00	Gabon	GAZ	00001092	-1.633	13.466
5947	5947 collection		man biting indoors		man biting outdoors						1993-10-00/1993-10-00	Gabon	GAZ	00001092	-1.633	13.466
5948	5948 collection		man biting indoors		man biting outdoors						1993-11-00/1993-11-00	Gabon	GAZ	00001092	-1.633	13.466
5949	5949 collection		man biting indoors		man biting outdoors						1993-12-00/1993-12-00	Gabon	GAZ	00001092	-1.633	13.466
5950	5950 collection		man biting indoors		man biting outdoors						1994-01-00/1994-01-00	Gabon	GAZ	00001092	-1.633	13.466
5951	5951 collection		man biting indoors		man biting outdoors						1994-02-00/1994-02-00	Gabon	GAZ	00001092	-1.633	13.466
5952	5952 collection		man biting indoors		man biting outdoors						1994-03-00/1994-03-00	Gabon	GAZ	00001092	-1.633	13.466
5953	5953 collection		man biting indoors		man biting outdoors						1994-04-00/1994-04-00	Gabon	GAZ	00001092	-1.633	13.466
5954	5954 collection		man biting indoors		man biting outdoors						1994-05-00/1994-05-00	Gabon	GAZ	00001092	-1.633	13.466
5955	5955 collection		man biting indoors		man biting outdoors						1994-06-00/1994-06-00	Gabon	GAZ	00001092	-1.633	13.466
5956	5956 collection		man biting indoors		man biting outdoors						1994-07-00/1994-07-00	Gabon	GAZ	00001092	-1.633	13.466
5957	5957 collection		man biting indoors		man biting outdoors						1994-08-00/1994-08-00	Gabon	GAZ	00001092	-1.633	13.466
5958	5958 collection		man biting indoors		man biting outdoors						1994-09-00/1994-09-00	Gabon	GAZ	00001092	-1.633	13.466
5959	5959 collection		man biting indoors		man biting outdoors						1994-10-00/1994-10-00	Gabon	GAZ	00001092	-1.633	13.466
5960	5960 collection		man biting indoors		man biting outdoors						1994-11-00/1994-11-00	Gabon	GAZ	00001092	-1.633	13.466
5961	5961 collection		man biting indoors		man biting outdoors						1994-12-00/1994-12-00	Gabon	GAZ	00001092	-1.633	13.466
5962	5962 collection		man biting indoors		man biting outdoors						1995-01-00/1995-01-00	Gabon	GAZ	00001092	-1.633	13.466
5963	5963 collection		man biting indoors		man biting outdoors						1995-02-00/1995-02-00	Gabon	GAZ	00001092	-1.633	13.466
5964	5964 collection		man biting indoors		man biting outdoors						1995-03-00/1995-03-00	Gabon	GAZ	00001092	-1.633	13.466
5965	5965 collection		man biting indoors		man biting outdoors						1995-04-00/1995-04-00	Gabon	GAZ	00001092	-1.633	13.466
5966	5966 collection		man biting indoors		man biting outdoors						1995-05-00/1995-05-00	Gabon	GAZ	00001092	-1.633	13.466
5967	5967 collection		man biting indoors		man biting outdoors						1995-06-00/1995-06-00	Gabon	GAZ	00001092	-1.633	13.466
5968	5968 collection		man biting indoors		man biting outdoors						1995-07-00/1995-07-00	Gabon	GAZ	00001092	-1.633	13.466
5969	5969 collection		man biting indoors		man biting outdoors						1993-08-00/1995-07-00	Gabon	GAZ	00001092	-1.633	13.466
5995	5995 collection		man biting indoors		man biting outdoors						1993-08-00/1993-08-00	Gabon	GAZ	00001092	-1.633	13.466
5996	5996 collection		man biting indoors		man biting outdoors						1993-09-00/1993-09-00	Gabon	GAZ	00001092	-1.633	13.466
5997	5997 collection		man biting indoors		man biting outdoors						1993-10-00/1993-10-00	Gabon	GAZ	00001092	-1.633	13.466
5998	5998 collection		man biting indoors		man biting outdoors						1993-11-00/1993-11-00	Gabon	GAZ	00001092	-1.633	13.466
5999	5999 collection		man biting indoors		man biting outdoors						1993-12-00/1993-12-00	Gabon	GAZ	00001092	-1.633	13.466
6000	6000 collection		man biting indoors		man biting outdoors						1994-05-00/1994-05-00	Gabon	GAZ	00001092	-1.633	13.466
6001	6001 collection		man biting indoors		man biting outdoors						1994-06-00/1994-06-00	Gabon	GAZ	00001092	-1.633	13.466
6002	6002 collection		man biting indoors		man biting outdoors						1994-07-00/1994-07-00	Gabon	GAZ	00001092	-1.633	13.466
6003	6003 collection		man biting indoors		man biting outdoors						1994-08-00/1994-08-00	Gabon	GAZ	00001092	-1.633	13.466
6004	6004 collection		man biting indoors		man biting outdoors						1994-09-00/1994-09-00	Gabon	GAZ	00001092	-1.633	13.466
6005	6005 collection		man biting indoors		man biting outdoors						1994-10-00/1994-10-00	Gabon	GAZ	00001092	-1.633	13.466
6006	6006 collection		man biting indoors		man biting outdoors						1994-11-00/1994-11-00	Gabon	GAZ	00001092	-1.633	13.466
6007	6007 collection		man biting indoors		man biting outdoors						1994-12-00/1994-12-00	Gabon	GAZ	00001092	-1.633	13.466
6008	6008 collection		man biting indoors		man biting outdoors						1995-01-00/1995-01-00	Gabon	GAZ	00001092	-1.633	13.466
6009	6009 collection		man biting indoors		man biting outdoors						1995-02-00/1995-02-00	Gabon	GAZ	00001092	-1.633	13.466
6010	6010 collection		man biting indoors		man biting outdoors						1995-03-00/1995-03-00	Gabon	GAZ	00001092	-1.633	13.466
6011	6011 collection		man biting indoors		man biting outdoors						1995-04-00/1995-04-00	Gabon	GAZ	00001092	-1.633	13.466
6012	6012 collection		man biting indoors		man biting outdoors						1995-05-00/1995-05-00	Gabon	GAZ	00001092	-1.633	13.466
6013	6013 collection		man biting indoors		man biting outdoors						1995-06-00/1995-06-00	Gabon	GAZ	00001092	-1.633	13.466
6014	6014 collection		man biting indoors		man biting outdoors						1995-07-00/1995-07-00	Gabon	GAZ	00001092	-1.633	13.466
6015	6015 collection		man biting indoors		man biting outdoors						1993-08-00/1995-07-00	Gabon	GAZ	00001092	-1.633	13.466
6016	6016 collection		man biting indoors		man biting outdoors		house resting inside				1999-09-00/2002-01-00	Eritrea	GAZ	00000581	15.7	38.266
6017	6017 collection		man biting indoors		man biting outdoors		house resting inside				1999-09-00/2002-01-00	Eritrea	GAZ	00000581	15.6954	38.6493
6018	6018 collection		man biting indoors		man biting outdoors		house resting inside				1999-09-00/2002-01-00	Eritrea	GAZ	00000581	15.1175	38.6349
6019	6019 collection		man biting indoors		man biting outdoors		house resting inside				1999-09-00/2002-01-00	Eritrea	GAZ	00000581	14.9224	37.4842
6020	6020 collection		man biting indoors		man biting outdoors		house resting inside				1999-09-00/2002-01-00	Eritrea	GAZ	00000581	14.783	39.099
6021	6021 collection		man biting indoors		man biting outdoors		house resting inside				1999-09-00/2002-01-00	Eritrea	GAZ	00000581	14.7062	38.847
6022	6022 collection		man biting indoors		man biting outdoors		house resting inside				1999-09-00/2002-01-00	Eritrea	GAZ	00000581	15.517	39.149
6023	6023 collection		man biting indoors		man biting outdoors		house resting inside				1999-09-00/2002-01-00	Eritrea	GAZ	00000581	15.4388	39.1018
6024	6024 collection		man biting indoors		man biting outdoors		house resting inside				1998-06-00/1998-12-00	Mali	GAZ	00000584	12.649	-7.934
6026	6026 collection		indoor light trap								1999-03-00/2000-02-00	Tanzania	GAZ	00001103	-8.141	36.681
6027	6027 collection		indoor light trap								1999-03-00/2000-02-00	Tanzania	GAZ	00001103	-8.141	36.681
6028	6028 collection		indoor light trap								1999-03-00/1999-05-00	Tanzania	GAZ	00001103	-8.141	36.681
