Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Characteristics [species assay result (VBcv:0000961)]	Term Source REF	Term Accession Number	Comment [ASSI]
MAP.60456	MAP.60456.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60457	MAP.60457.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60458	MAP.60458.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60459	MAP.60459.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60460	MAP.60460.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60461	MAP.60461.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60462	MAP.60462.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60463	MAP.60463.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60464	MAP.60464.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60465	MAP.60465.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60492	MAP.60492.spid		morphology		Anopheles minimus species complex	MIRO	40003537	
MAP.60493	MAP.60493.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60494	MAP.60494.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60495	MAP.60495.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60496	MAP.60496.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60497	MAP.60497.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60498	MAP.60498.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60499	MAP.60499.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60500	MAP.60500.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60501	MAP.60501.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60502	MAP.60502.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60503	MAP.60503.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60504	MAP.60504.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60505	MAP.60505.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60506	MAP.60506.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60507	MAP.60507.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60508	MAP.60508.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60509	MAP.60509.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60510	MAP.60510.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60511	MAP.60511.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60512	MAP.60512.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60513	MAP.60513.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60514	MAP.60514.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60515	MAP.60515.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60516	MAP.60516.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60517	MAP.60517.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60518	MAP.60518.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60519	MAP.60519.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60520	MAP.60520.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60521	MAP.60521.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60522	MAP.60522.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60523	MAP.60523.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60524	MAP.60524.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60525	MAP.60525.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60526	MAP.60526.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60527	MAP.60527.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60528	MAP.60528.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60529	MAP.60529.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60530	MAP.60530.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60531	MAP.60531.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60532	MAP.60532.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60533	MAP.60533.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60534	MAP.60534.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60535	MAP.60535.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60536	MAP.60536.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60537	MAP.60537.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60538	MAP.60538.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60539	MAP.60539.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60540	MAP.60540.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60541	MAP.60541.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60542	MAP.60542.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60543	MAP.60543.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60544	MAP.60544.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60545	MAP.60545.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60546	MAP.60546.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60547	MAP.60547.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60548	MAP.60548.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60549	MAP.60549.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60550	MAP.60550.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60551	MAP.60551.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60552	MAP.60552.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60553	MAP.60553.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60554	MAP.60554.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60555	MAP.60555.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60556	MAP.60556.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60557	MAP.60557.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60558	MAP.60558.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60559	MAP.60559.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60560	MAP.60560.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60561	MAP.60561.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60563	MAP.60563.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60564	MAP.60564.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60565	MAP.60565.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60566	MAP.60566.spid		morphology		Anopheles maculatus Group	MIRO	40003525	
MAP.60567	MAP.60567.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60568	MAP.60568.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60569	MAP.60569.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60570	MAP.60570.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60571	MAP.60571.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60572	MAP.60572.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60573	MAP.60573.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60574	MAP.60574.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60575	MAP.60575.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60576	MAP.60576.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60577	MAP.60577.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60578	MAP.60578.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60579	MAP.60579.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60580	MAP.60580.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60581	MAP.60581.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60582	MAP.60582.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60583	MAP.60583.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60584	MAP.60584.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60585	MAP.60585.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60587	MAP.60587.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60588	MAP.60588.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60589	MAP.60589.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60590	MAP.60590.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60592	MAP.60592.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60593	MAP.60593.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60594	MAP.60594.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60595	MAP.60595.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60597	MAP.60597.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60598	MAP.60598.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60599	MAP.60599.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60600	MAP.60600.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60601	MAP.60601.spid		morphology		Anopheles sinensis species complex	MIRO	40003452	
MAP.60602	MAP.60602.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60603	MAP.60603.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60604	MAP.60604.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60605	MAP.60605.spid		morphology		Anopheles maculatus Group	MIRO	40003525	
MAP.60606	MAP.60606.spid		morphology		Anopheles sinensis species complex	MIRO	40003452	
MAP.60607	MAP.60607.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60608	MAP.60608.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60609	MAP.60609.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60611	MAP.60611.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60612	MAP.60612.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60613	MAP.60613.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60614	MAP.60614.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60615	MAP.60615.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60616	MAP.60616.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60617	MAP.60617.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60618	MAP.60618.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60619	MAP.60619.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60620	MAP.60620.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60621	MAP.60621.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60622	MAP.60622.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60623	MAP.60623.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60624	MAP.60624.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60625	MAP.60625.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60626	MAP.60626.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60627	MAP.60627.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60628	MAP.60628.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60629	MAP.60629.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60630	MAP.60630.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60631	MAP.60631.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60632	MAP.60632.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60633	MAP.60633.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60634	MAP.60634.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60635	MAP.60635.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60636	MAP.60636.spid		morphology		Anopheles dirus species complex	MIRO	40002263	
MAP.60637	MAP.60637.spid		morphology		Anopheles maculatus Group	MIRO	40003525	
MAP.60638	MAP.60638.spid		morphology		Anopheles minimus species complex	MIRO	40003537	
MAP.60639	MAP.60639.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60640	MAP.60640.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60641	MAP.60641.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60642	MAP.60642.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60643	MAP.60643.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60644	MAP.60644.spid		morphology		Anopheles maculatus Group	MIRO	40003525	
MAP.60645	MAP.60645.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60646	MAP.60646.spid		morphology		Anopheles subpictus species complex	MIRO	40003603	
MAP.60647	MAP.60647.spid		morphology		Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.60648	MAP.60648.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60649	MAP.60649.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60650	MAP.60650.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60651	MAP.60651.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60652	MAP.60652.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60653	MAP.60653.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60654	MAP.60654.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60655	MAP.60655.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60656	MAP.60656.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60657	MAP.60657.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60658	MAP.60658.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60659	MAP.60659.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60660	MAP.60660.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60661	MAP.60661.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60662	MAP.60662.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60663	MAP.60663.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60664	MAP.60664.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60665	MAP.60665.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60666	MAP.60666.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60667	MAP.60667.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60668	MAP.60668.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60669	MAP.60669.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60670	MAP.60670.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60671	MAP.60671.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60672	MAP.60672.spid		morphology		Anopheles stephensi Liston, 1901	MIRO	40003601	
MAP.60673	MAP.60673.spid		morphology		Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60674	MAP.60674.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.60675	MAP.60675.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.60677	MAP.60677.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60678	MAP.60678.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60679	MAP.60679.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60680	MAP.60680.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60681	MAP.60681.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60682	MAP.60682.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60683	MAP.60683.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60684	MAP.60684.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60685	MAP.60685.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60686	MAP.60686.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60687	MAP.60687.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60688	MAP.60688.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60689	MAP.60689.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60690	MAP.60690.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60691	MAP.60691.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60692	MAP.60692.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60693	MAP.60693.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60694	MAP.60694.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60695	MAP.60695.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60696	MAP.60696.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60697	MAP.60697.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60698	MAP.60698.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60699	MAP.60699.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60700	MAP.60700.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60701	MAP.60701.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60702	MAP.60702.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60703	MAP.60703.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60704	MAP.60704.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60705	MAP.60705.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60706	MAP.60706.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60707	MAP.60707.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60708	MAP.60708.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60709	MAP.60709.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60710	MAP.60710.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60711	MAP.60711.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60712	MAP.60712.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60713	MAP.60713.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60714	MAP.60714.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60715	MAP.60715.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60716	MAP.60716.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60717	MAP.60717.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60718	MAP.60718.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60719	MAP.60719.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60720	MAP.60720.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60721	MAP.60721.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60722	MAP.60722.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60723	MAP.60723.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60724	MAP.60724.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.60725	MAP.60725.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60726	MAP.60726.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60727	MAP.60727.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60728	MAP.60728.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60729	MAP.60729.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60730	MAP.60730.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60731	MAP.60731.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60732	MAP.60732.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60733	MAP.60733.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60734	MAP.60734.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60735	MAP.60735.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60736	MAP.60736.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60737	MAP.60737.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60738	MAP.60738.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60739	MAP.60739.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60740	MAP.60740.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60741	MAP.60741.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60742	MAP.60742.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60743	MAP.60743.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60744	MAP.60744.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60745	MAP.60745.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60746	MAP.60746.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60747	MAP.60747.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60748	MAP.60748.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.60749	MAP.60749.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60750	MAP.60750.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60751	MAP.60751.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60752	MAP.60752.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60753	MAP.60753.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60754	MAP.60754.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60755	MAP.60755.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60756	MAP.60756.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60757	MAP.60757.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60758	MAP.60758.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60759	MAP.60759.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60760	MAP.60760.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60761	MAP.60761.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60762	MAP.60762.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60763	MAP.60763.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60764	MAP.60764.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60765	MAP.60765.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60766	MAP.60766.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60767	MAP.60767.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60768	MAP.60768.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60769	MAP.60769.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60770	MAP.60770.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60771	MAP.60771.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60772	MAP.60772.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.60773	MAP.60773.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60774	MAP.60774.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60775	MAP.60775.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60776	MAP.60776.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60777	MAP.60777.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60778	MAP.60778.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60779	MAP.60779.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60780	MAP.60780.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60781	MAP.60781.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60782	MAP.60782.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60783	MAP.60783.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60784	MAP.60784.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60785	MAP.60785.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60786	MAP.60786.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60787	MAP.60787.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60788	MAP.60788.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60789	MAP.60789.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60790	MAP.60790.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60791	MAP.60791.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60792	MAP.60792.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60793	MAP.60793.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60794	MAP.60794.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60795	MAP.60795.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.60796	MAP.60796.spid				Anopheles subpictus species complex	MIRO	40003603	
