Sample Name	Assay Name	Description	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Date	Country	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)	 Characteristics [Collection site longitude (VBcv:0000816)
16022	16022 collection		outlet window trap								1985-10-00/1985-11-00	Suriname	GAZ	00002525	4.4166	-54.4666
16023	16023 collection		outlet window trap								1985-11-00/1985-12-00	Suriname	GAZ	00002525	4.4166	-54.4666
16024	16024 collection		outlet window trap								1986-01-00/1986-02-00	Suriname	GAZ	00002525	4.4166	-54.4666
16025	16025 collection		outlet window trap								1986-02-00/1986-03-00	Suriname	GAZ	00002525	4.4166	-54.4666
16026	16026 collection		outlet window trap								1986-03-00/1986-04-00	Suriname	GAZ	00002525	4.4166	-54.4666
16027	16027 collection		outlet window trap								1986-04-00/1986-05-00	Suriname	GAZ	00002525	4.4166	-54.4666
16028	16028 collection		outlet window trap								1985-08-00/1985-12-00	Suriname	GAZ	00002525	4.4166	-54.4666
16029	16029 collection		outlet window trap		man biting indoors		man biting outdoors				1984-12-00/1985-06-00	Suriname	GAZ	00002525	4.4166	-54.4666
16039	16039 collection		unknown								1986-00-00/1987-00-00	United States of America	GAZ	00002459	31.0072	-85.0331
16040	16040 collection		unknown								1986-00-00/1987-00-00	United States of America	GAZ	00002459	28.714	-82.575
16042	16042 collection		unknown								1986-00-00/1987-00-00	United States of America	GAZ	00002459	39.6047	-75.5506
16043	16043 collection		unknown								1986-00-00/1987-00-00	United States of America	GAZ	00002459	41.293	-73.68
16044	16044 collection		unknown								1986-00-00/1987-00-00	United States of America	GAZ	00002459	29.252	-82.732
16045	16045 collection		unknown								1986-00-00/1987-00-00	United States of America	GAZ	00002459	29.6121	-82.4089
16046	16046 collection		unknown								1986-00-00/1987-00-00	United States of America	GAZ	00002459	30.231	-93.22
16047	16047 collection		unknown								1986-00-00/1987-00-00	United States of America	GAZ	00002459	30.608	-83.2102
16048	16048 collection		unknown								1986-00-00/1987-00-00	United States of America	GAZ	00002459	34.6901	-87.03
16050	16050 collection		unknown								1986-00-00/1987-00-00	United States of America	GAZ	00002459	34.5	-91.549
16052	16052 collection		unknown								1986-00-00/1987-00-00	United States of America	GAZ	00002459	29.2069	-83.0673
16054	16054 collection		unknown								1986-00-00/1987-00-00	United States of America	GAZ	00002459	28.523	-82.611
16055	16055 collection		unknown								-00-00/-00-00	United States of America	GAZ	00002459	29.5797	-83.3083
16056	16056 collection		unknown								-00-00/-00-00	United States of America	GAZ	00002459	30.392	-85.967
16058	16058 collection		unknown								-00-00/-00-00	United States of America	GAZ	00002459	30.608	-83.2102
16060	16060 collection		outside shelter artificial								1986-08-00/1986-08-00	United States of America	GAZ	00002459	39.017	-121.319
16062	16062 collection		larval collection								1986-10-00/1987-04-00	Colombia	GAZ	00002929	1.802	-78.803
16064	16064 collection		animal biting outdoors		man biting indoors		man biting outdoors		larval collection		1985-11-00/1988-06-00	Brazil	GAZ	00002828	-9.942	-63.074
16065	16065 collection		animal biting outdoors		man biting indoors		man biting outdoors		larval collection		1985-11-00/1988-06-00	Brazil	GAZ	00002828	-9.942	-63.074
16066	16066 collection		animal biting outdoors		man biting indoors		man biting outdoors		larval collection		1985-11-00/1988-06-00	Brazil	GAZ	00002828	-9.942	-63.074
16068	16068 collection		animal biting outdoors		man biting indoors		man biting outdoors		larval collection		1985-11-00/1988-06-00	Brazil	GAZ	00002828	-9.457	-62.651
16069	16069 collection		animal biting outdoors		man biting indoors		man biting outdoors		larval collection		1985-11-00/1988-06-00	Brazil	GAZ	00002828	-9.457	-62.651
16070	16070 collection		animal biting outdoors		man biting indoors		man biting outdoors		larval collection		1985-11-00/1988-06-00	Brazil	GAZ	00002828	-9.457	-62.651
16072	16072 collection		animal biting outdoors		man biting indoors		man biting outdoors		larval collection		1985-11-00/1988-06-00	Brazil	GAZ	00002828	-9.1974	-63.1655
16073	16073 collection		animal biting outdoors		man biting indoors		man biting outdoors		larval collection		1985-11-00/1988-06-00	Brazil	GAZ	00002828	-9.1974	-63.1655
16074	16074 collection		animal biting outdoors		man biting indoors		man biting outdoors		larval collection		1985-11-00/1988-06-00	Brazil	GAZ	00002828	-9.1974	-63.1655
16076	16076 collection		animal biting outdoors		man biting indoors		man biting outdoors		larval collection		1985-11-00/1988-06-00	Brazil	GAZ	00002828	-9.569	-62.16
16077	16077 collection		animal biting outdoors		man biting indoors		man biting outdoors		larval collection		1985-11-00/1988-06-00	Brazil	GAZ	00002828	-9.569	-62.16
16078	16078 collection		animal biting outdoors		man biting indoors		man biting outdoors		larval collection		1985-11-00/1988-06-00	Brazil	GAZ	00002828	-9.569	-62.16
16079	16079 collection		man biting outdoors								1987-10-00/1987-10-00	Brazil	GAZ	00002828	-10.1666	-62.1666
16080	16080 collection		man biting outdoors								1987-10-00/1987-10-00	Brazil	GAZ	00002828	-10.1666	-62.1666
16084	16084 collection		outside shelter artificial								1986-07-00/1986-07-00	United States of America	GAZ	00002459	34.501	-91.549
16085	16085 collection		outside shelter artificial								1986-08-00/1986-08-00	United States of America	GAZ	00002459	34.501	-91.549
16089	16089 collection		larval collection								1983-00-00/1985-00-00	United States of America	GAZ	00002459	34.503	-91.549
16092	16092 collection		larval collection		light trap						1986-07-00/1986-07-00	United States of America	GAZ	00002459	39.139	-122.912
16093	16093 collection		larval collection		light trap						1986-08-00/1986-08-00	United States of America	GAZ	00002459	39.139	-122.912
16094	16094 collection		larval collection								1986-09-00/1986-09-00	United States of America	GAZ	00002459	39.139	-122.912
16095	16095 collection		light trap								1986-06-00/1986-06-00	United States of America	GAZ	00002459	39.139	-122.912
16096	16096 collection		light trap								1986-10-00/1986-10-00	United States of America	GAZ	00002459	39.139	-122.912
16097	16097 collection		larval collection								1986-01-00/1986-09-00	United States of America	GAZ	00002459	39.138	-122.043
16098	16098 collection		man biting indoors		man biting outdoors						1985-03-00/1986-07-00	Peru	GAZ	00002932	-11.182	-74.301
16099	16099 collection		man biting indoors		man biting outdoors						1985-03-00/1986-07-00	Peru	GAZ	00002932	-11.182	-74.301
16105	16105 collection		man biting outdoors								1985-09-00/1985-09-00	United States of America	GAZ	00002459	44.31	-96.796
16107	16107 collection		light trap								1985-05-00/1985-09-00	United States of America	GAZ	00002459	45.046	-101.602
16108	16108 collection		light trap								1985-05-00/1985-09-00	United States of America	GAZ	00002459	44.086	-96.59
16113	16113 collection		light trap								1985-05-00/1985-09-00	United States of America	GAZ	00002459	40.011	-95.485
16115	16115 collection		light trap								1985-05-00/1985-09-00	United States of America	GAZ	00002459	45.422	-101.08
16118	16118 collection		animal shed resting								1985-07-00/1985-07-00	United States of America	GAZ	00002459	34.368	-91.549
16119	16119 collection		outside shelter artificial								1985-07-00/1985-07-00	United States of America	GAZ	00002459	34.503	-91.549
16120	16120 collection		larval collection								-00-00/-00-00	United States of America	GAZ	00002459	39.138	-122.043
16121	16121 collection		larval collection								-00-00/-00-00	United States of America	GAZ	00002459	39.02	-121.749
16138	16138 collection		man biting indoors		man biting outdoors						1983-05-00/1985-07-00	Brazil	GAZ	00002828	-7.0677	-57.0571
16139	16139 collection		man biting indoors		man biting outdoors						1983-05-00/1985-07-00	Brazil	GAZ	00002828	-7.0677	-57.0571
16141	16141 collection		man biting indoors		man biting outdoors						1983-05-00/1985-07-00	Brazil	GAZ	00002828	-7.0677	-57.0571
29496	29496 collection		carbon dioxide baited net trap		resting outdoors						2001-12-00/2002-12-00	Argentina	GAZ	00002928	-23.1	-64.5333
29498	29498 collection		carbon dioxide baited net trap		resting outdoors						2001-12-00/2002-12-00	Argentina	GAZ	00002928	-23.1	-64.5333
29499	29499 collection		man biting								1995-09-00/1996-08-00	Venezuala	GAZ	00002931	8.6	-71.684
29500	29500 collection		house resting inside		man biting indoors		man biting outdoors		resting outdoors		1995-09-00/1996-08-00	Venezuala	GAZ	00002931	8.603	-71.148
29501	29501 collection		house resting inside		man biting indoors		man biting outdoors		resting outdoors		1995-09-00/1996-08-00	Venezuala	GAZ	00002931	8.603	-71.148
29502	29502 collection		man biting								1990-11-00/1990-12-00	Cuba	GAZ	00003762	21.433	-77.851
29503	29503 collection		larval collection		man biting indoors						1990-01-00/1998-12-00	French Guiana	GAZ	00067144	4.884	-52.302
29504	29504 collection		man biting indoors								1992-01-00/1992-01-00	French Guiana	GAZ	00067144	4.884	-52.302
29505	29505 collection		man biting indoors								1991-01-00/1991-12-00	French Guiana	GAZ	00067144	4.884	-52.302
29506	29506 collection		larval collection		man biting indoors						1990-01-00/1998-12-00	French Guiana	GAZ	00067144	4.884	-52.302
29507	29507 collection		man biting indoors								1991-01-00/1991-12-00	French Guiana	GAZ	00067144	4.884	-52.302
29508	29508 collection		larval collection								-00-00/-00-00	Mexico	GAZ	00002852	15.728	-96.455
29509	29509 collection		man biting indoors		man biting outdoors						1986-10-00/1986-10-00	Haiti	GAZ	00003953	18.434	-72.685
29510	29510 collection		man biting indoors		man biting outdoors						1986-11-00/1986-11-00	Haiti	GAZ	00003953	18.434	-72.685
29511	29511 collection		man biting indoors		man biting outdoors						1986-12-00/1986-12-00	Haiti	GAZ	00003953	18.434	-72.685
29512	29512 collection		man biting indoors		man biting outdoors						1987-01-00/1987-01-00	Haiti	GAZ	00003953	18.434	-72.685
29513	29513 collection		man biting indoors		man biting outdoors						1987-02-00/1987-02-00	Haiti	GAZ	00003953	18.434	-72.685
29514	29514 collection		man biting indoors		man biting outdoors						1987-03-00/1987-03-00	Haiti	GAZ	00003953	18.434	-72.685
29515	29515 collection		man biting indoors		man biting outdoors						1987-04-00/1987-04-00	Haiti	GAZ	00003953	18.434	-72.685
29516	29516 collection		man biting indoors		man biting outdoors						1987-05-00/1987-05-00	Haiti	GAZ	00003953	18.434	-72.685
29517	29517 collection		man biting indoors		man biting outdoors						1987-06-00/1987-06-00	Haiti	GAZ	00003953	18.434	-72.685
29518	29518 collection		man biting indoors		man biting outdoors						1987-07-00/1987-07-00	Haiti	GAZ	00003953	18.434	-72.685
29519	29519 collection		man biting indoors		man biting outdoors						1987-08-00/1987-08-00	Haiti	GAZ	00003953	18.434	-72.685
29520	29520 collection		man biting indoors		man biting outdoors						1987-09-00/1987-09-00	Haiti	GAZ	00003953	18.434	-72.685
29521	29521 collection		man biting indoors		man biting outdoors						1986-09-00/1986-09-00	Haiti	GAZ	00003953	18.284	-73.801
29522	29522 collection		man biting indoors		man biting outdoors						1986-10-00/1986-10-00	Haiti	GAZ	00003953	18.284	-73.801
29523	29523 collection		man biting indoors		man biting outdoors						1986-11-00/1986-11-00	Haiti	GAZ	00003953	18.284	-73.801
29524	29524 collection		man biting indoors		man biting outdoors						1986-12-00/1986-12-00	Haiti	GAZ	00003953	18.284	-73.801
29525	29525 collection		man biting indoors		man biting outdoors						1987-01-00/1987-01-00	Haiti	GAZ	00003953	18.284	-73.801
29526	29526 collection		man biting indoors		man biting outdoors						1987-02-00/1987-02-00	Haiti	GAZ	00003953	18.284	-73.801
29527	29527 collection		man biting indoors		man biting outdoors						1987-03-00/1987-03-00	Haiti	GAZ	00003953	18.284	-73.801
29528	29528 collection		man biting indoors		man biting outdoors						1987-04-00/1987-04-00	Haiti	GAZ	00003953	18.284	-73.801
29529	29529 collection		man biting indoors		man biting outdoors						1987-05-00/1987-05-00	Haiti	GAZ	00003953	18.284	-73.801
29530	29530 collection		man biting indoors		man biting outdoors						1987-06-00/1987-06-00	Haiti	GAZ	00003953	18.284	-73.801
29537	29537 collection		larval collection		man biting indoors		man biting outdoors		animal shed resting		1993-06-00/1994-05-00	Colombia	GAZ	00002929	3.816	-77.001
29538	29538 collection		larval collection		man biting indoors		man biting outdoors		animal shed resting		1993-06-00/1994-05-00	Colombia	GAZ	00002929	3.816	-77.001
29539	29539 collection		unknown								-00-00/-00-00	Cuba	GAZ	00003762	22.105	-79.72
29541	29541 collection		unknown								1990-07-00/1991-08-00	Mexico	GAZ	00002852	18.796	-99.071
29542	29542 collection		unknown								1990-07-00/1991-08-00	Mexico	GAZ	00002852	19.447	-99.636
29543	29543 collection		unknown								1990-07-00/1991-08-00	Mexico	GAZ	00002852	17.577	-99.768
29546	29546 collection		unknown								1990-07-00/1991-08-00	Peru	GAZ	00002932	-12.043	-77.037
29547	29547 collection		larval collection								-00-00/-00-00	Cuba	GAZ	00003762	23.139	-82.408
29548	29548 collection		larval collection								1990-01-00/1990-05-00	Cuba	GAZ	00003762	23.154	-81.931
29551	29551 collection		unknown								-06-00/-08-00	Cuba	GAZ	00003762	22.718	-81.951
29552	29552 collection		unknown								-11-00/-01-00	Cuba	GAZ	00003762	22.718	-81.951
30317	30317 collection		man biting								2001-07-00/2001-07-00	Colombia	GAZ	00002929	0.47	-76.56
30319	30319 collection		man biting								2000-03-00/2001-02-00	Colombia	GAZ	00002929	0.36	-76.51
30321	30321 collection		man biting								2001-07-00/2001-07-00	Colombia	GAZ	00002929	0.26	-76.5
30325	30325 collection		man biting								2001-05-00/2001-07-00	Colombia	GAZ	00002929	0.384	-76.051
30327	30327 collection		man biting								2001-05-00/2001-05-00	Colombia	GAZ	00002929	0.105	-75.6
30329	30329 collection		man biting								2001-10-00/2001-10-00	Colombia	GAZ	00002929	-0.48	-74.47
30330	30330 collection		man biting								2004-05-00/2005-06-00	Peru	GAZ	00002932	-3.8925	-73.3475
30331	30331 collection		resting outdoors								2003-04-00/2004-07-00	Brazil	GAZ	00002828	0.05	-51.2417
30332	30332 collection		resting outdoors								2003-04-00/2004-07-00	Brazil	GAZ	00002828	0.05	-51.2417
30333	30333 collection		resting outdoors								2003-04-00/2004-07-00	Brazil	GAZ	00002828	0.05	-51.2417
30334	30334 collection		resting outdoors								2003-04-00/2004-07-00	Brazil	GAZ	00002828	0.037	-51.25
30335	30335 collection		resting outdoors								2003-04-00/2004-07-00	Brazil	GAZ	00002828	0.037	-51.25
30336	30336 collection		resting outdoors								2003-04-00/2004-07-00	Brazil	GAZ	00002828	0.037	-51.25
30337	30337 collection		resting outdoors								2003-04-00/2004-07-00	Brazil	GAZ	00002828	0.092	-51.228
30338	30338 collection		resting outdoors								2003-04-00/2004-07-00	Brazil	GAZ	00002828	0.092	-51.228
30339	30339 collection		resting outdoors								2003-04-00/2004-07-00	Brazil	GAZ	00002828	0.092	-51.228
30340	30340 collection		man biting outdoors								1998-12-00/2001-01-00	Peru	GAZ	00002932	-3.828	-73.3577
30341	30341 collection		man biting outdoors								1998-12-00/2001-01-00	Peru	GAZ	00002932	-3.814	-73.289
30342	30342 collection		man biting outdoors								1998-12-00/2001-01-00	Peru	GAZ	00002932	-3.8925	-73.3475
30343	30343 collection		man biting outdoors								1998-12-00/2001-01-00	Peru	GAZ	00002932	-3.92	-73.276
30344	30344 collection		man biting outdoors								1998-12-00/2001-01-00	Peru	GAZ	00002932	-3.983	-73.301
30345	30345 collection		man biting outdoors								1998-12-00/2001-01-00	Peru	GAZ	00002932	-3.938	-73.259
30346	30346 collection		man biting outdoors								1998-12-00/2001-01-00	Peru	GAZ	00002932	-3.927	-73.296
30347	30347 collection		man biting outdoors								1998-12-00/2001-01-00	Peru	GAZ	00002932	-3.761	-73.874
30348	30348 collection		man biting outdoors								1998-12-00/2001-01-00	Peru	GAZ	00002932	-3.61	-73.981
30349	30349 collection		man biting indoors		man biting outdoors						2002-01-00/2002-01-00	Belize	GAZ	00002934	17.1665	-88.6027
30350	30350 collection		man biting indoors		man biting outdoors						2002-02-00/2002-02-00	Belize	GAZ	00002934	17.1665	-88.6027
30351	30351 collection		man biting indoors		man biting outdoors						2002-03-00/2002-03-00	Belize	GAZ	00002934	17.1665	-88.6027
30352	30352 collection		man biting indoors		man biting outdoors						2002-04-00/2002-04-00	Belize	GAZ	00002934	17.1665	-88.6027
30353	30353 collection		man biting indoors		man biting outdoors						2002-05-00/2002-05-00	Belize	GAZ	00002934	17.1665	-88.6027
30354	30354 collection		man biting indoors		man biting outdoors						2002-07-00/2002-07-00	Belize	GAZ	00002934	17.1665	-88.6027
30355	30355 collection		man biting indoors		man biting outdoors						2002-08-00/2002-08-00	Belize	GAZ	00002934	17.1665	-88.6027
30356	30356 collection		man biting indoors		man biting outdoors						2002-09-00/2002-09-00	Belize	GAZ	00002934	17.1665	-88.6027
30357	30357 collection		man biting indoors		man biting outdoors						2002-10-00/2002-10-00	Belize	GAZ	00002934	17.1665	-88.6027
30358	30358 collection		man biting indoors		man biting outdoors						2002-01-00/2003-05-00	Belize	GAZ	00002934	17.1665	-88.6027
30369	30369 collection		man biting indoors		man biting outdoors						2002-01-00/2002-01-00	Belize	GAZ	00002934	17.1665	-88.6027
30370	30370 collection		man biting indoors		man biting outdoors						2002-02-00/2002-02-00	Belize	GAZ	00002934	17.1665	-88.6027
30371	30371 collection		man biting indoors		man biting outdoors						2002-03-00/2002-03-00	Belize	GAZ	00002934	17.1665	-88.6027
30372	30372 collection		man biting indoors		man biting outdoors						2002-04-00/2002-04-00	Belize	GAZ	00002934	17.1665	-88.6027
30373	30373 collection		man biting indoors		man biting outdoors						2002-05-00/2002-05-00	Belize	GAZ	00002934	17.1665	-88.6027
30374	30374 collection		man biting indoors		man biting outdoors						2002-07-00/2002-07-00	Belize	GAZ	00002934	17.1665	-88.6027
30375	30375 collection		man biting indoors		man biting outdoors						2002-08-00/2002-08-00	Belize	GAZ	00002934	17.1665	-88.6027
30376	30376 collection		man biting indoors		man biting outdoors						2002-09-00/2002-09-00	Belize	GAZ	00002934	17.1665	-88.6027
30377	30377 collection		man biting indoors		man biting outdoors						2002-10-00/2002-10-00	Belize	GAZ	00002934	17.1665	-88.6027
30378	30378 collection		man biting indoors		man biting outdoors						2002-01-00/2003-05-00	Belize	GAZ	00002934	17.1665	-88.6027
30379	30379 collection		man biting indoors		man biting outdoors						2002-01-00/2002-01-00	Belize	GAZ	00002934	17.1665	-88.6027
30380	30380 collection		man biting indoors		man biting outdoors						2002-02-00/2002-02-00	Belize	GAZ	00002934	17.1665	-88.6027
30381	30381 collection		man biting indoors		man biting outdoors						2002-03-00/2002-03-00	Belize	GAZ	00002934	17.1665	-88.6027
30382	30382 collection		man biting indoors		man biting outdoors						2002-04-00/2002-04-00	Belize	GAZ	00002934	17.1665	-88.6027
30383	30383 collection		man biting indoors		man biting outdoors						2002-05-00/2002-05-00	Belize	GAZ	00002934	17.1665	-88.6027
30384	30384 collection		man biting indoors		man biting outdoors						2002-07-00/2002-07-00	Belize	GAZ	00002934	17.1665	-88.6027
30385	30385 collection		man biting indoors		man biting outdoors						2002-08-00/2002-08-00	Belize	GAZ	00002934	17.1665	-88.6027
30386	30386 collection		man biting indoors		man biting outdoors						2002-09-00/2002-09-00	Belize	GAZ	00002934	17.1665	-88.6027
30387	30387 collection		man biting indoors		man biting outdoors						2002-10-00/2002-10-00	Belize	GAZ	00002934	17.1665	-88.6027
30388	30388 collection		man biting indoors		man biting outdoors						2002-01-00/2003-05-00	Belize	GAZ	00002934	17.1665	-88.6027
30396	30396 collection		man biting								2001-03-00/2001-03-00	Brazil	GAZ	00002828	2.7958	-60.6837
30397	30397 collection		man biting								2002-08-00/2002-08-00	Brazil	GAZ	00002828	2.7958	-60.6837
30398	30398 collection		man biting								2001-03-00/2001-03-00	Brazil	GAZ	00002828	2.7958	-60.6837
30399	30399 collection		man biting								2001-05-00/2001-05-00	Brazil	GAZ	00002828	2.7958	-60.6837
30400	30400 collection		man biting								2001-09-00/2001-09-00	Brazil	GAZ	00002828	2.7958	-60.6837
30401	30401 collection		man biting								2002-03-00/2002-03-00	Brazil	GAZ	00002828	2.7958	-60.6837
30402	30402 collection		man biting								2002-06-00/2002-06-00	Brazil	GAZ	00002828	2.7958	-60.6837
30403	30403 collection		man biting								2002-08-00/2002-08-00	Brazil	GAZ	00002828	2.7958	-60.6837
30404	30404 collection		man biting								2002-11-00/2002-11-00	Brazil	GAZ	00002828	2.7958	-60.6837
30411	30411 collection		man biting								2001-05-00/2001-05-00	Brazil	GAZ	00002828	2.8406	-60.7185
30412	30412 collection		man biting								2001-09-00/2001-09-00	Brazil	GAZ	00002828	2.8406	-60.7185
30413	30413 collection		man biting								2002-03-00/2002-03-00	Brazil	GAZ	00002828	2.8406	-60.7185
30414	30414 collection		man biting								2002-06-00/2002-06-00	Brazil	GAZ	00002828	2.8406	-60.7185
30415	30415 collection		man biting								2002-08-00/2002-08-00	Brazil	GAZ	00002828	2.8406	-60.7185
30416	30416 collection		man biting								2002-11-00/2002-11-00	Brazil	GAZ	00002828	2.8406	-60.7185
30418	30418 collection		man biting								2001-03-00/2001-03-00	Brazil	GAZ	00002828	2.8536	-60.7127
30439	30439 collection		man biting								2001-05-00/2001-05-00	Brazil	GAZ	00002828	2.8539	-60.646
30440	30440 collection		man biting								2001-09-00/2001-09-00	Brazil	GAZ	00002828	2.8539	-60.646
30441	30441 collection		man biting								2002-03-00/2002-03-00	Brazil	GAZ	00002828	2.8539	-60.646
30442	30442 collection		man biting								2002-06-00/2002-06-00	Brazil	GAZ	00002828	2.8539	-60.646
30443	30443 collection		man biting								2002-08-00/2002-08-00	Brazil	GAZ	00002828	2.8539	-60.646
30444	30444 collection		man biting								2002-11-00/2002-11-00	Brazil	GAZ	00002828	2.8539	-60.646
30452	30452 collection		unknown								-00-00/-00-00	Argentina	GAZ	00002928	-33.805	-59.529
30456	30456 collection		unknown								-00-00/-00-00	Brazil	GAZ	00002828	-3.121	-60.016
30458	30458 collection		unknown								-00-00/-00-00	Brazil	GAZ	00002828	-1	-49.5
30462	30462 collection		unknown								-00-00/-00-00	Brazil	GAZ	00002828	2.826	-60.658
30465	30465 collection		man biting		house resting inside						1991-00-00/1998-00-00	Argentina	GAZ	00002928	-33.805	-59.529
30466	30466 collection		man biting		house resting inside						1991-00-00/1998-00-00	Argentina	GAZ	00002928	-27.487	-58.819
30467	30467 collection		man biting		house resting inside						1991-00-00/1998-00-00	Argentina	GAZ	00002928	-27.397	-55.906
30468	30468 collection		man biting		house resting inside						1991-00-00/1998-00-00	Brazil	GAZ	00002828	0.036	-51.049
30469	30469 collection		man biting		house resting inside						1991-00-00/1998-00-00	Brazil	GAZ	00002828	-3.121	-60.016
30472	30472 collection		man biting		house resting inside						1991-00-00/1998-00-00	Brazil	GAZ	00002828	-10.181	-54.92
30473	30473 collection		man biting		house resting inside						1991-00-00/1998-00-00	Brazil	GAZ	00002828	-4.272	-55.987
30474	30474 collection		man biting		house resting inside						1991-00-00/1998-00-00	Brazil	GAZ	00002828	-0.7667	-48.5167
30476	30476 collection		man biting		house resting inside						1991-00-00/1998-00-00	Brazil	GAZ	00002828	-9.941	-63.076
30478	30478 collection		man biting		house resting inside						1991-00-00/1998-00-00	Brazil	GAZ	00002828	2.826	-60.658
30479	30479 collection		man biting		house resting inside						1991-00-00/1998-00-00	Brazil	GAZ	00002828	-26.603	-49.019
30480	30480 collection		man biting		house resting inside						1991-00-00/1998-00-00	Brazil	GAZ	00002828	-24.551	-47.861
30482	30482 collection		man biting		house resting inside						1991-00-00/1998-00-00	Venezuala	GAZ	00002931	8.8333	-69.9833
30483	30483 collection		human baited net trap		animal baited net trap						2002-04-00/2002-04-00	Bolivia	GAZ	00002511	-18.6	-65.133
30484	30484 collection		human baited net trap		animal baited net trap						2002-05-00/2002-05-00	Bolivia	GAZ	00002511	-18.6	-65.133
30485	30485 collection		human baited net trap		animal baited net trap						2002-06-00/2002-06-00	Bolivia	GAZ	00002511	-18.6	-65.133
30486	30486 collection		human baited net trap		animal baited net trap						2002-07-00/2002-07-00	Bolivia	GAZ	00002511	-18.6	-65.133
30487	30487 collection		human baited net trap		animal baited net trap						2002-08-00/2002-08-00	Bolivia	GAZ	00002511	-18.6	-65.133
30488	30488 collection		human baited net trap		animal baited net trap						2003-04-00/2003-04-00	Bolivia	GAZ	00002511	-18.6	-65.133
30489	30489 collection		human baited net trap		animal baited net trap						2003-05-00/2003-05-00	Bolivia	GAZ	00002511	-18.6	-65.133
30490	30490 collection		light trap		man biting outdoors		man biting indoors		outside shelter natural		-00-00/-00-00	Bolivia	GAZ	00002511	-18.6	-65.133
30491	30491 collection		larval collection								2003-08-00/2004-02-00	Mexico	GAZ	00002852	14.8225	-92.3719
30492	30492 collection		larval collection								2004-02-00/2004-02-00	Mexico	GAZ	00002852	14.8225	-92.3719
30493	30493 collection		larval collection								2004-03-00/2004-03-00	Mexico	GAZ	00002852	14.8225	-92.3719
30494	30494 collection		larval collection								2004-04-00/2004-04-00	Mexico	GAZ	00002852	14.8225	-92.3719
30495	30495 collection		larval collection								2004-02-00/2004-02-00	Mexico	GAZ	00002852	14.8225	-92.3719
30496	30496 collection		larval collection								2004-03-00/2004-03-00	Mexico	GAZ	00002852	14.8225	-92.3719
30497	30497 collection		larval collection								2004-04-00/2004-04-00	Mexico	GAZ	00002852	14.8225	-92.3719
30865	30865 collection		outside shelter artificial		outside shelter natural		resting outdoors				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.6564	-87.7333
30867	30867 collection		outside shelter artificial		outside shelter natural		resting outdoors				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.7297	-87.7675
30868	30868 collection		outside shelter artificial		outside shelter natural		resting outdoors				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.738	-87.815
30872	30872 collection		outside shelter artificial		outside shelter natural		resting outdoors				1986-09-00/1986-09-00	United States of America	GAZ	00002459	34.735	-85.8869
30873	30873 collection		outside shelter artificial		outside shelter natural		resting outdoors				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.803	-87.744
30874	30874 collection		outside shelter artificial		outside shelter natural		resting outdoors				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.8651	-87.5861
30876	30876 collection		outside shelter artificial		outside shelter natural		resting outdoors				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.9356	-88.0481
30878	30878 collection		outside shelter artificial		outside shelter natural		resting outdoors				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.682	-87.407
30879	30879 collection		outside shelter artificial		outside shelter natural		resting outdoors				1987-08-00/1987-08-00	United States of America	GAZ	00002459	34.6251	-86.8269
30880	30880 collection		outside shelter artificial		outside shelter natural		resting outdoors				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.6251	-86.8269
30882	30882 collection		outside shelter artificial		outside shelter natural		resting outdoors				1987-08-00/1987-08-00	United States of America	GAZ	00002459	34.69	-87.03
30883	30883 collection		outside shelter artificial		outside shelter natural		resting outdoors				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.69	-87.03
30884	30884 collection		outside shelter artificial		outside shelter natural		resting outdoors				1987-08-00/1987-08-00	United States of America	GAZ	00002459	34.619	-86.945
30885	30885 collection		outside shelter artificial		outside shelter natural		resting outdoors				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.619	-86.945
30887	30887 collection		outside shelter artificial		outside shelter natural		resting outdoors				1986-09-00/1986-09-00	United States of America	GAZ	00002459	34.367	-86.324
30890	30890 collection		outside shelter artificial		outside shelter natural		resting outdoors				1987-08-00/1987-08-00	United States of America	GAZ	00002459	34.5854	-86.7833
30891	30891 collection		outside shelter artificial		outside shelter natural		resting outdoors				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.5854	-86.7833
30892	30892 collection		outside shelter artificial		outside shelter natural		resting outdoors				1987-08-00/1987-08-00	United States of America	GAZ	00002459	34.5459	-86.8514
30893	30893 collection		outside shelter artificial		outside shelter natural		resting outdoors				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.5459	-86.8514
30894	30894 collection		outside shelter artificial		outside shelter natural		resting outdoors				1987-08-00/1987-08-00	United States of America	GAZ	00002459	34.585	-86.929
30895	30895 collection		outside shelter artificial		outside shelter natural		resting outdoors				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.585	-86.929
