Sample Name	Assay Name	Description	Protocol REF	Performer	Date	Characteristics [species assay result (VBcv:0000961)]	Term Source Ref	Term Accession Number
PMI1116	PMI.species.PMI1116		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1117	PMI.species.PMI1117		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1118	PMI.species.PMI1118		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1119	PMI.species.PMI1119		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1120	PMI.species.PMI1120		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1121	PMI.species.PMI1121		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1122	PMI.species.PMI1122		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1123	PMI.species.PMI1123		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1124	PMI.species.PMI1124		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1125	PMI.species.PMI1125		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1126	PMI.species.PMI1126		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1127	PMI.species.PMI1127		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1128	PMI.species.PMI1128		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1129	PMI.species.PMI1129		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1130	PMI.species.PMI1130		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1131	PMI.species.PMI1131		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1132	PMI.species.PMI1132		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1133	PMI.species.PMI1133		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1134	PMI.species.PMI1134		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1135	PMI.species.PMI1135		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1136	PMI.species.PMI1136		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1137	PMI.species.PMI1137		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1138	PMI.species.PMI1138		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1139	PMI.species.PMI1139		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1140	PMI.species.PMI1140		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1141	PMI.species.PMI1141		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1142	PMI.species.PMI1142		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1143	PMI.species.PMI1143		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1144	PMI.species.PMI1144		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1145	PMI.species.PMI1145		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1146	PMI.species.PMI1146		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1147	PMI.species.PMI1147		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1148	PMI.species.PMI1148		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1149	PMI.species.PMI1149		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1150	PMI.species.PMI1150		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1151	PMI.species.PMI1151		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1152	PMI.species.PMI1152		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1153	PMI.species.PMI1153		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1154	PMI.species.PMI1154		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1155	PMI.species.PMI1155		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1156	PMI.species.PMI1156		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1157	PMI.species.PMI1157		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1158	PMI.species.PMI1158		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1159	PMI.species.PMI1159		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1160	PMI.species.PMI1160		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1161	PMI.species.PMI1161		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1162	PMI.species.PMI1162		SPECIES_PCR			Anopheles funestus	MIRO	40003834
PMI1163	PMI.species.PMI1163		SPECIES_PCR			Anopheles funestus	MIRO	40003834
PMI1164	PMI.species.PMI1164		SPECIES_PCR			Anopheles funestus	MIRO	40003834
PMI1165	PMI.species.PMI1165		SPECIES_PCR			Anopheles funestus	MIRO	40003834
PMI1166	PMI.species.PMI1166		SPECIES_PCR			Anopheles funestus	MIRO	40003834
PMI1167	PMI.species.PMI1167		SPECIES_PCR			Anopheles funestus	MIRO	40003834
PMI1168	PMI.species.PMI1168		SPECIES_PCR			Anopheles funestus	MIRO	40003834
PMI1169	PMI.species.PMI1169		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1170	PMI.species.PMI1170		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1171	PMI.species.PMI1171		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1172	PMI.species.PMI1172		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1173	PMI.species.PMI1173		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1174	PMI.species.PMI1174		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1175	PMI.species.PMI1175		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1176	PMI.species.PMI1176		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1177	PMI.species.PMI1177		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1178	PMI.species.PMI1178		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1179	PMI.species.PMI1179		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1180	PMI.species.PMI1180		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1181	PMI.species.PMI1181		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1182	PMI.species.PMI1182		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1183	PMI.species.PMI1183		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1184	PMI.species.PMI1184		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1185	PMI.species.PMI1185		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1186	PMI.species.PMI1186		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1187	PMI.species.PMI1187		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1188	PMI.species.PMI1188		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1189	PMI.species.PMI1189		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1190	PMI.species.PMI1190		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1191	PMI.species.PMI1191		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1192	PMI.species.PMI1192		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1193	PMI.species.PMI1193		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1194	PMI.species.PMI1194		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1195	PMI.species.PMI1195		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1196	PMI.species.PMI1196		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1197	PMI.species.PMI1197		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1198	PMI.species.PMI1198		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1199	PMI.species.PMI1199		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1200	PMI.species.PMI1200		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1201	PMI.species.PMI1201		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1202	PMI.species.PMI1202		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1203	PMI.species.PMI1203		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1204	PMI.species.PMI1204		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1205	PMI.species.PMI1205		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1206	PMI.species.PMI1206		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1207	PMI.species.PMI1207		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1208	PMI.species.PMI1208		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1209	PMI.species.PMI1209		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1210	PMI.species.PMI1210		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1211	PMI.species.PMI1211		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1212	PMI.species.PMI1212		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1213	PMI.species.PMI1213		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1214	PMI.species.PMI1214		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1215	PMI.species.PMI1215		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1216	PMI.species.PMI1216		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1217	PMI.species.PMI1217		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1218	PMI.species.PMI1218		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1219	PMI.species.PMI1219		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1220	PMI.species.PMI1220		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1221	PMI.species.PMI1221		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1222	PMI.species.PMI1222		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1223	PMI.species.PMI1223		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1224	PMI.species.PMI1224		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1225	PMI.species.PMI1225		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1226	PMI.species.PMI1226		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1227	PMI.species.PMI1227		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1228	PMI.species.PMI1228		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1229	PMI.species.PMI1229		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1230	PMI.species.PMI1230		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1231	PMI.species.PMI1231		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1232	PMI.species.PMI1232		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1233	PMI.species.PMI1233		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1234	PMI.species.PMI1234		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1235	PMI.species.PMI1235		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1236	PMI.species.PMI1236		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1237	PMI.species.PMI1237		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1238	PMI.species.PMI1238		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1239	PMI.species.PMI1239		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1240	PMI.species.PMI1240		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1241	PMI.species.PMI1241		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1242	PMI.species.PMI1242		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1243	PMI.species.PMI1243		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1244	PMI.species.PMI1244		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1245	PMI.species.PMI1245		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1246	PMI.species.PMI1246		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1247	PMI.species.PMI1247		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1248	PMI.species.PMI1248		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1249	PMI.species.PMI1249		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1250	PMI.species.PMI1250		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1251	PMI.species.PMI1251		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1252	PMI.species.PMI1252		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1253	PMI.species.PMI1253		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1254	PMI.species.PMI1254		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1255	PMI.species.PMI1255		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1256	PMI.species.PMI1256		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1257	PMI.species.PMI1257		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1258	PMI.species.PMI1258		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1259	PMI.species.PMI1259		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1260	PMI.species.PMI1260		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1261	PMI.species.PMI1261		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1262	PMI.species.PMI1262		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1263	PMI.species.PMI1263		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1264	PMI.species.PMI1264		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1265	PMI.species.PMI1265		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1266	PMI.species.PMI1266		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1267	PMI.species.PMI1267		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1268	PMI.species.PMI1268		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1269	PMI.species.PMI1269		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1270	PMI.species.PMI1270		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1271	PMI.species.PMI1271		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1272	PMI.species.PMI1272		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1273	PMI.species.PMI1273		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1274	PMI.species.PMI1274		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1275	PMI.species.PMI1275		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1276	PMI.species.PMI1276		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1277	PMI.species.PMI1277		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1278	PMI.species.PMI1278		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1279	PMI.species.PMI1279		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1280	PMI.species.PMI1280		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1281	PMI.species.PMI1281		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1282	PMI.species.PMI1282		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1283	PMI.species.PMI1283		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1284	PMI.species.PMI1284		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1285	PMI.species.PMI1285		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1286	PMI.species.PMI1286		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1287	PMI.species.PMI1287		SPECIES_PCR			Anopheles funestus	MIRO	40003834
PMI1288	PMI.species.PMI1288		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1289	PMI.species.PMI1289		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1290	PMI.species.PMI1290		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1291	PMI.species.PMI1291		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1292	PMI.species.PMI1292		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1293	PMI.species.PMI1293		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1294	PMI.species.PMI1294		SPECIES_PCR			Anopheles funestus	MIRO	40003834
PMI1295	PMI.species.PMI1295		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1296	PMI.species.PMI1296		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1297	PMI.species.PMI1297		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1298	PMI.species.PMI1298		SPECIES_PCR			Anopheles funestus	MIRO	40003834
PMI1299	PMI.species.PMI1299		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1300	PMI.species.PMI1300		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1301	PMI.species.PMI1301		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1302	PMI.species.PMI1302		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1303	PMI.species.PMI1303		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1304	PMI.species.PMI1304		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1305	PMI.species.PMI1305		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1306	PMI.species.PMI1306		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1307	PMI.species.PMI1307		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1308	PMI.species.PMI1308		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1309	PMI.species.PMI1309		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1310	PMI.species.PMI1310		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1311	PMI.species.PMI1311		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1312	PMI.species.PMI1312		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1313	PMI.species.PMI1313		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1314	PMI.species.PMI1314		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1315	PMI.species.PMI1315		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1316	PMI.species.PMI1316		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1317	PMI.species.PMI1317		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1318	PMI.species.PMI1318		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1319	PMI.species.PMI1319		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1320	PMI.species.PMI1320		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1321	PMI.species.PMI1321		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1322	PMI.species.PMI1322		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1323	PMI.species.PMI1323		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1324	PMI.species.PMI1324		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1325	PMI.species.PMI1325		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1326	PMI.species.PMI1326		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1327	PMI.species.PMI1327		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1328	PMI.species.PMI1328		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1329	PMI.species.PMI1329		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1330	PMI.species.PMI1330		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1331	PMI.species.PMI1331		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1332	PMI.species.PMI1332		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1333	PMI.species.PMI1333		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1334	PMI.species.PMI1334		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1335	PMI.species.PMI1335		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1336	PMI.species.PMI1336		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1337	PMI.species.PMI1337		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1338	PMI.species.PMI1338		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1339	PMI.species.PMI1339		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1340	PMI.species.PMI1340		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1341	PMI.species.PMI1341		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1342	PMI.species.PMI1342		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1343	PMI.species.PMI1343		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1344	PMI.species.PMI1344		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1345	PMI.species.PMI1345		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1346	PMI.species.PMI1346		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1347	PMI.species.PMI1347		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1348	PMI.species.PMI1348		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1349	PMI.species.PMI1349		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1350	PMI.species.PMI1350		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1351	PMI.species.PMI1351		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1352	PMI.species.PMI1352		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1353	PMI.species.PMI1353		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1354	PMI.species.PMI1354		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1355	PMI.species.PMI1355		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1356	PMI.species.PMI1356		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1357	PMI.species.PMI1357		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1358	PMI.species.PMI1358		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1359	PMI.species.PMI1359		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1360	PMI.species.PMI1360		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1361	PMI.species.PMI1361		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1362	PMI.species.PMI1362		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1363	PMI.species.PMI1363		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1364	PMI.species.PMI1364		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1365	PMI.species.PMI1365		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1366	PMI.species.PMI1366		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1367	PMI.species.PMI1367		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1368	PMI.species.PMI1368		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI1369	PMI.species.PMI1369		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI1370	PMI.species.PMI1370		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
