Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.3293	MAP.3279.collection		man biting indoors	human baited net trap	house resting inside		1990-12/1991-11	Kenya	GAZ	00001101	-3.615	39.855
MAP.3307	MAP.3279.collection		man biting indoors	human baited net trap	house resting inside		1990-12/1991-11	Kenya	GAZ	00001101	-3.615	39.855
MAP.6981	MAP.3279.collection		man biting indoors	human baited net trap	house resting inside		1990-12/1991-11	Kenya	GAZ	00001101	-3.615	39.855
MAP.3467	MAP.3467.collection		indoor light trap	house resting inside	outside shelter artificial	outlet window trap	1989-06/1989-09	Tanzania	GAZ	00001103	-4.847	38.184
MAP.7698	MAP.7698.collection		man biting				1994-02/1994-02	Senegal	GAZ	00000913	13.683	-16.383
MAP.7748	MAP.7698.collection		man biting				1994-02/1994-02	Senegal	GAZ	00000913	13.683	-16.383
MAP.7792	MAP.7698.collection		man biting				1994-02/1994-02	Senegal	GAZ	00000913	13.683	-16.383
MAP.31954	MAP.31954.collection		house resting inside	man biting	larval collection	outside shelter artificial	1985-07/1985-07	Mali	GAZ	00000584	12.8	-8.034
MAP.11528	MAP.11528.collection		man biting indoors	house resting inside			1995-12/1996-03	Mozambique	GAZ	00001100	-26.033	32.315
MAP.11529	MAP.11528.collection		man biting indoors	house resting inside			1995-12/1996-03	Mozambique	GAZ	00001100	-26.033	32.315
MAP.9508	MAP.9508.collection		house resting inside				2000-07/2000-07	Kenya	GAZ	00001101	-0.015	34.348
MAP.9510	MAP.9508.collection		house resting inside				2000-07/2000-07	Kenya	GAZ	00001101	-0.015	34.348
MAP.9512	MAP.9508.collection		house resting inside				2000-07/2000-07	Kenya	GAZ	00001101	-0.015	34.348
MAP.42567	MAP.42567.collection		house resting inside				2004-06/2004-06	Kenya	GAZ	00001101	-0.667	37.317
MAP.5443	MAP.5443.collection		house resting inside	man biting indoors				Benin	GAZ	00000904	6.443	2.357
MAP.5444	MAP.5443.collection		house resting inside	man biting indoors				Benin	GAZ	00000904	6.443	2.357
MAP.12094	MAP.12094.collection		house resting inside				1994-04/1998-11	Senegal	GAZ	00000913	13.716	-16.418
MAP.28987	MAP.12094.collection		house resting inside				1994-04/1998-11	Senegal	GAZ	00000913	13.716	-16.418
MAP.29411	MAP.29411.collection		house resting inside					Benin	GAZ	00000904	6.283	1.848
MAP.29412	MAP.29411.collection		house resting inside					Benin	GAZ	00000904	6.283	1.848
MAP.45575	MAP.45575.collection		larval collection				1995-06/1995-06	Uganda	GAZ	00001102	0.7018	30.0638
MAP.66214	MAP.66214.collection		house resting inside	outside shelter artificial			1986-05/1986-05	Tanzania	GAZ	00001103	-4.1333	35.7333
MAP.31963	MAP.31963.collection		house resting inside	man biting	larval collection	outside shelter artificial	1989-08/1989-08	Mali	GAZ	00000584	12.8	-8.034
MAP.5599	MAP.5599.collection		man biting indoors	man biting outdoors			1994-01/1994-04	Burundi	GAZ	00001090	-4.22	29.664
MAP.5606	MAP.5599.collection		man biting indoors	man biting outdoors			1994-01/1994-04	Burundi	GAZ	00001090	-4.22	29.664
MAP.11305	MAP.11305.collection		man biting indoors				1998-07/1998-09	Gabon	GAZ	00001092	-0.707	10.211
MAP.5935	MAP.5935.collection		man biting indoors	man biting outdoors			1994-11/1994-11	Gabon	GAZ	00001092	-1.633	13.466
MAP.5960	MAP.5935.collection		man biting indoors	man biting outdoors			1994-11/1994-11	Gabon	GAZ	00001092	-1.633	13.466
MAP.6006	MAP.5935.collection		man biting indoors	man biting outdoors			1994-11/1994-11	Gabon	GAZ	00001092	-1.633	13.466
MAP.53032	MAP.53032.collection		house resting inside	larval collection	man biting indoors	man biting outdoors	1991-10/1992-09	Malawi	GAZ	00001105	-14.5	35.249
MAP.53033	MAP.53032.collection		house resting inside	larval collection	man biting indoors	man biting outdoors	1991-10/1992-09	Malawi	GAZ	00001105	-14.5	35.249
MAP.8393	MAP.8393.collection		house resting inside				1987-10/1987-12	Comores	GAZ	00002936	-12.2491	43.666
MAP.45695	MAP.45695.collection		house resting inside				2005-02/2005-02	Kenya	GAZ	00001101	-0.6981	37.3446
MAP.45707	MAP.45695.collection		house resting inside				2005-02/2005-02	Kenya	GAZ	00001101	-0.6981	37.3446
MAP.3934	MAP.3934.collection		man biting indoors	man biting outdoors			1990-11/1990-11	Senegal	GAZ	00000913	13.716	-16.418
MAP.9976	MAP.9976.collection		house resting inside				1991-04/1991-04	Kenya	GAZ	00001101	-0.0667	34.6667
MAP.3214	MAP.3214.collection						2002-05/2002-05	Sudan	GAZ	00000560	15.637	32.53
MAP.9990	MAP.9990.collection		house resting inside				1987-12/1987-12	Kenya	GAZ	00001101	-0.0667	34.6667
MAP.31606	MAP.31606.collection		house resting inside				1996-07/1996-07	Kenya	GAZ	00001101	-0.2333	37.6167
MAP.35265	MAP.35265.collection		indoor light trap	human baited net trap			2001-10/2003-09	Tanzania	GAZ	00001103	-8.2265	36.6864
MAP.35266	MAP.35265.collection		indoor light trap	human baited net trap			2001-10/2003-09	Tanzania	GAZ	00001103	-8.2265	36.6864
MAP.35267	MAP.35265.collection		indoor light trap	human baited net trap			2001-10/2003-09	Tanzania	GAZ	00001103	-8.2265	36.6864
MAP.9451	MAP.9451.collection		larval collection				1995-03/1996-02	Senegal	GAZ	00000913	14.748	-17.424
MAP.9636	MAP.9636.collection		house resting inside				2000-05/2000-05	Kenya	GAZ	00001101	-0.285	36.192
MAP.12169	MAP.12169.collection		house resting inside				2003-04/2003-04	Ghana	GAZ	00000908	10.886	-1.09
MAP.12170	MAP.12169.collection		house resting inside				2003-04/2003-04	Ghana	GAZ	00000908	10.886	-1.09
MAP.12171	MAP.12169.collection		house resting inside				2003-04/2003-04	Ghana	GAZ	00000908	10.886	-1.09
MAP.12173	MAP.12169.collection		house resting inside				2003-04/2003-04	Ghana	GAZ	00000908	10.886	-1.09
MAP.41074	MAP.41074.collection							Benin	GAZ	00000904	6.4	2.666
MAP.45478	MAP.45478.collection		man biting				2006-03/2006-03	Zambia	GAZ	00001107	-16.217	26.773
MAP.10998	MAP.10998.collection		larval collection				2005-04/2005-06	Kenya	GAZ	00001101	-0.3599	37.6434
MAP.11842	MAP.11842.collection		man biting outdoors				1998-04/1998-04	South Africa	GAZ	00001094	-22.8833	31.0333
MAP.28441	MAP.28441.collection		man biting outdoors	man biting indoors	house resting inside		1998-04/1998-04	Madagascar	GAZ	00001108	-19.4	46.716
MAP.40949	MAP.40949.collection		man biting indoors					South Africa	GAZ	00001094	-23.233	30.783
MAP.40950	MAP.40949.collection		man biting indoors					South Africa	GAZ	00001094	-23.233	30.783
MAP.9526	MAP.9526.collection		house resting inside				2000-07/2000-07	Kenya	GAZ	00001101	0.1166	34.6333
MAP.9528	MAP.9526.collection		house resting inside				2000-07/2000-07	Kenya	GAZ	00001101	0.1166	34.6333
MAP.9530	MAP.9526.collection		house resting inside				2000-07/2000-07	Kenya	GAZ	00001101	0.1166	34.6333
MAP.7996	MAP.7996.collection		house resting inside	indoor light trap			2000-03/2000-03	Kenya	GAZ	00001101	-0.199	35.349
MAP.64676	MAP.64676.collection		house resting inside	larval collection			2002-11/2002-11	Uganda	GAZ	00001102	0.294	32.544
MAP.35770	MAP.35770.collection							Uganda	GAZ	00001102	0.672	30.274
MAP.11955	MAP.11955.collection		house resting inside	light trap	outlet window trap		1984-01/1985-12	Kenya	GAZ	00001101	-0.683	37.333
MAP.30163	MAP.30163.collection							Mali	GAZ	00000584	11.5	-6.8333
MAP.45301	MAP.45301.collection		larval collection				1999-05/1999-06	Kenya	GAZ	00001101	-3.6667	39.75
MAP.45302	MAP.45301.collection		larval collection				1999-05/1999-06	Kenya	GAZ	00001101	-3.6667	39.75
MAP.45303	MAP.45301.collection		larval collection				1999-05/1999-06	Kenya	GAZ	00001101	-3.6667	39.75
MAP.45304	MAP.45301.collection		larval collection				1999-05/1999-06	Kenya	GAZ	00001101	-3.6667	39.75
MAP.4939	MAP.4939.collection		larval collection	indoor light trap	house resting inside	man biting	2000-09/2000-09	Ethiopia	GAZ	00000567	14.233	38.25
MAP.42229	MAP.42229.collection						1981-00/1981-00	Guinea-Bissau	GAZ	00000910	11.864	-15.599
MAP.7113	MAP.7113.collection		man biting indoors				1986-01/1986-01	Kenya	GAZ	00001101	-0.1138	34.404
MAP.5042	MAP.5042.collection		man biting				2003-08/2003-08	Côte d'Ivoire	GAZ	00000906	6.866	-5.4
MAP.5700	MAP.5700.collection		man biting indoors	man biting outdoors			1991-06/1991-06	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
MAP.64442	MAP.64442.collection		house resting inside				1997-08/1997-08	Kenya	GAZ	00001101	-0.558	34.3199
MAP.10894	MAP.10894.collection		house resting inside	man biting indoors			1992-04/1992-04	Kenya	GAZ	00001101	-4.05	39.5
MAP.53049	MAP.53049.collection		man biting indoors	man biting outdoors			1992-02/1992-02	Malawi	GAZ	00001105	-16.383	35.133
MAP.3737	MAP.3737.collection		indoor light trap				1992-07/1992-07	Tanzania	GAZ	00001103	-6.565	39.031
MAP.29992	MAP.29992.collection		man biting indoors	man biting outdoors			2002-04/2002-04	Uganda	GAZ	00001102	0.3754	31.2273
MAP.30002	MAP.29992.collection		man biting indoors	man biting outdoors			2002-04/2002-04	Uganda	GAZ	00001102	0.3754	31.2273
MAP.30012	MAP.29992.collection		man biting indoors	man biting outdoors			2002-04/2002-04	Uganda	GAZ	00001102	0.3754	31.2273
MAP.9098	MAP.9098.collection		house resting inside				1986-02/1986-02	Sudan	GAZ	00000560	14.4	33.5
MAP.9099	MAP.9098.collection		house resting inside				1986-02/1986-02	Sudan	GAZ	00000560	14.4	33.5
MAP.10650	MAP.10650.collection		indoor light trap				1994-09/1995-07	Ghana	GAZ	00000908	4.868	-2.241
MAP.9427	MAP.9427.collection		house resting inside				1993-07/1993-07	Mali	GAZ	00000584	11.7	-8.2833
MAP.61981	MAP.61981.collection		house resting inside	man biting indoors			2005-07/2005-09	Niger	GAZ	00000585	14.734	0.998
MAP.61983	MAP.61981.collection		house resting inside	man biting indoors			2005-07/2005-09	Niger	GAZ	00000585	14.734	0.998
MAP.40187	MAP.40187.collection						2003-06/2004-06	Kenya	GAZ	00001101	0.167	34.7483
MAP.5856	MAP.5856.collection		man biting indoors	man biting outdoors			1997-04/1997-05	Gabon	GAZ	00001092	-0.707	10.211
MAP.5859	MAP.5856.collection		man biting indoors	man biting outdoors			1997-04/1997-05	Gabon	GAZ	00001092	-0.707	10.211
MAP.45336	MAP.45336.collection		larval collection				1999-05/1999-06	Kenya	GAZ	00001101	-4.183	39.533
MAP.45337	MAP.45336.collection		larval collection				1999-05/1999-06	Kenya	GAZ	00001101	-4.183	39.533
MAP.45338	MAP.45336.collection		larval collection				1999-05/1999-06	Kenya	GAZ	00001101	-4.183	39.533
MAP.45339	MAP.45336.collection		larval collection				1999-05/1999-06	Kenya	GAZ	00001101	-4.183	39.533
MAP.2412	MAP.2412.collection		house resting inside				1989-09/1989-09	Guinea	GAZ	00000909	11.201	-12.535
MAP.32414	MAP.32414.collection		house resting inside	larval collection			2001-07/2002-06	Kenya	GAZ	00001101	-0.4158	34.2056
MAP.64409	MAP.64409.collection		house resting inside				1998-06/1998-06	Kenya	GAZ	00001101	-0.5185	34.2592
MAP.7715	MAP.7715.collection		man biting				1995-07/1995-07	Senegal	GAZ	00000913	13.683	-16.383
MAP.7765	MAP.7715.collection		man biting				1995-07/1995-07	Senegal	GAZ	00000913	13.683	-16.383
MAP.7809	MAP.7715.collection		man biting				1995-07/1995-07	Senegal	GAZ	00000913	13.683	-16.383
MAP.3364	MAP.3364.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.7034	39.7322
MAP.3365	MAP.3364.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.7034	39.7322
MAP.3366	MAP.3364.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.7034	39.7322
MAP.3367	MAP.3364.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.7034	39.7322
MAP.5274	MAP.5274.collection		man biting indoors				1985-06/1985-06	Burkina Faso	GAZ	00000905	11.178	-4.297
MAP.5310	MAP.5274.collection		man biting indoors				1985-06/1985-06	Burkina Faso	GAZ	00000905	11.178	-4.297
MAP.64693	MAP.64693.collection		house resting inside	larval collection			2004-06/2004-06	Uganda	GAZ	00001102	0.3646	32.594
MAP.45942	MAP.45942.collection		house resting inside				2004-06/2005-06	Equatorial Guinea	GAZ	00001091	1.75	10.1667
MAP.41150	MAP.41150.collection		house resting inside	man biting indoors	man biting outdoors		1995-08/1995-08	Mali	GAZ	00000584	14.34	-5.94
MAP.6692	MAP.6692.collection		indoor light trap	house resting inside			1996-06/1996-06	Tanzania	GAZ	00001103	-6.462	38.951
MAP.6696	MAP.6692.collection		indoor light trap	house resting inside			1996-06/1996-06	Tanzania	GAZ	00001103	-6.462	38.951
MAP.6700	MAP.6692.collection		indoor light trap	house resting inside			1996-06/1996-06	Tanzania	GAZ	00001103	-6.462	38.951
MAP.6704	MAP.6692.collection		indoor light trap	house resting inside			1996-06/1996-06	Tanzania	GAZ	00001103	-6.462	38.951
MAP.28889	MAP.28889.collection		outside shelter natural				1989-02/1989-02	Madagascar	GAZ	00001108	-18.997	47.41
MAP.11500	MAP.11500.collection		larval collection				1997-06/1997-08	Nigeria	GAZ	00000912	13.059	5.242
MAP.11501	MAP.11500.collection		larval collection				1997-06/1997-08	Nigeria	GAZ	00000912	13.059	5.242
MAP.9833	MAP.9833.collection		indoor light trap				2002-06/2002-06	Tanzania	GAZ	00001103	-3.1974	37.2333
MAP.9848	MAP.9833.collection		indoor light trap				2002-06/2002-06	Tanzania	GAZ	00001103	-3.1974	37.2333
MAP.29005	MAP.29005.collection		house resting inside				1994-04/1998-11	Senegal	GAZ	00000913	13.5167	-13.8
MAP.2501	MAP.2501.collection		house resting inside				1992-05/1992-05	Uganda	GAZ	00001102	0.351	32.582
MAP.45817	MAP.45817.collection		larval collection				2005-04/2005-06	Kenya	GAZ	00001101	1.025	34.999
MAP.6746	MAP.6746.collection		larval collection				1985-02/1985-02	Tanzania	GAZ	00001103	-8.082	36.719
MAP.6401	MAP.6401.collection		indoor light trap	house resting inside	outside shelter artificial	outlet window trap	1988-07/1988-09	Tanzania	GAZ	00001103	-4.8167	38.232
MAP.8256	MAP.6401.collection		indoor light trap	house resting inside	outside shelter artificial	outlet window trap	1988-07/1988-09	Tanzania	GAZ	00001103	-4.8167	38.232
MAP.62330	MAP.62330.collection		house resting inside	larval collection	man biting		2001-08/2001-08	Côte d'Ivoire	GAZ	00000906	6.499	-4.623
MAP.9076	MAP.9076.collection		house resting inside				2002-09/2003-02	Kenya	GAZ	00001101	-3.558	39.365
MAP.11994	MAP.11994.collection		house resting inside				1975-03/1975-03	Nigeria	GAZ	00000912	10.499	7.432
MAP.12002	MAP.11994.collection		house resting inside				1975-03/1975-03	Nigeria	GAZ	00000912	10.499	7.432
MAP.6209	MAP.6209.collection		house resting inside	outside shelter artificial	outside shelter natural		1991-03/1991-03	Sierra Leone	GAZ	00000914	8.134	-11.651
MAP.9191	MAP.9191.collection		larval collection				1993-06/1995-04	Saudia Arabia	GAZ	00005279	18.222	42.506
MAP.53058	MAP.53058.collection		man biting indoors	man biting outdoors			1991-11/1992-09	Malawi	GAZ	00001105	-14.515	35.266
MAP.29458	MAP.29458.collection		resting outdoors	animal shed resting			1997-12/1997-12	Madagascar	GAZ	00001108	-19.614	46.414
MAP.7126	MAP.7126.collection		man biting indoors				1987-02/1987-02	Kenya	GAZ	00001101	-0.1138	34.404
MAP.41257	MAP.41257.collection		house resting inside	outside shelter artificial			2001-10/2001-10	Burkina Faso	GAZ	00000905	12.15	-1.383
MAP.2706	MAP.2706.collection		house resting inside				1989-04/1989-04	Sudan	GAZ	00000560	12.9667	30.333
MAP.8145	MAP.8145.collection		house resting inside	outside shelter artificial	larval collection		1988-05/1988-05	Tanzania	GAZ	00001103	-6.2155	35.6827
MAP.8146	MAP.8145.collection		house resting inside	outside shelter artificial	larval collection		1988-05/1988-05	Tanzania	GAZ	00001103	-6.2155	35.6827
MAP.9389	MAP.9389.collection		house resting inside				2002-00/2002-00	Kenya	GAZ	00001101	-0.182	34.382
MAP.53059	MAP.53059.collection		man biting indoors	man biting outdoors			1992-02/1992-02	Malawi	GAZ	00001105	-14.515	35.266
MAP.35346	MAP.35346.collection		house resting inside				2001-04/2001-04	Nigeria	GAZ	00000912	9.299	9.333
MAP.35363	MAP.35346.collection		house resting inside				2001-04/2001-04	Nigeria	GAZ	00000912	9.299	9.333
MAP.35380	MAP.35346.collection		house resting inside				2001-04/2001-04	Nigeria	GAZ	00000912	9.299	9.333
MAP.61771	MAP.61771.collection		house resting inside					Gambia	GAZ	00000907	13.283	-16.584
MAP.61772	MAP.61771.collection		house resting inside					Gambia	GAZ	00000907	13.283	-16.584
MAP.61773	MAP.61771.collection		house resting inside					Gambia	GAZ	00000907	13.283	-16.584
MAP.61774	MAP.61771.collection		house resting inside					Gambia	GAZ	00000907	13.283	-16.584
MAP.45523	MAP.45523.collection							Ghana	GAZ	00000908	5.9	-0.085
MAP.5278	MAP.5278.collection		man biting indoors				1985-10/1985-10	Burkina Faso	GAZ	00000905	11.178	-4.297
MAP.5314	MAP.5278.collection		man biting indoors				1985-10/1985-10	Burkina Faso	GAZ	00000905	11.178	-4.297
MAP.8740	MAP.8740.collection		house resting inside	resting outdoors	man biting indoors	man biting outdoors	1990-03/1990-10	Equatorial Guinea	GAZ	00001091	1.85	9.7667
MAP.9448	MAP.9448.collection		larval collection				1995-03/1996-02	Senegal	GAZ	00000913	14.709	-17.439
MAP.35737	MAP.35737.collection		house resting inside					Mozambique	GAZ	00001100	-25.962	32.573
MAP.40234	MAP.40234.collection		house resting inside				2002-02/2002-05	Kenya	GAZ	00001101	-0.1	34.6717
MAP.40236	MAP.40234.collection		house resting inside				2002-02/2002-05	Kenya	GAZ	00001101	-0.1	34.6717
MAP.35622	MAP.35622.collection		house resting inside				2002-08/2006-06	Mozambique	GAZ	00001100	-24.799	32.865
MAP.61936	MAP.61936.collection		outlet window trap				2006-12/2007-07	Equatorial Guinea	GAZ	00001091	2.117	11.299
MAP.61937	MAP.61936.collection		outlet window trap				2006-12/2007-07	Equatorial Guinea	GAZ	00001091	2.117	11.299
MAP.45690	MAP.45690.collection		house resting inside				2004-09/2004-09	Kenya	GAZ	00001101	-0.6981	37.3446
MAP.45702	MAP.45690.collection		house resting inside				2004-09/2004-09	Kenya	GAZ	00001101	-0.6981	37.3446
MAP.9739	MAP.9739.collection		indoor light trap	house resting inside			2001-11/2001-11	Tanzania	GAZ	00001103	-3.4109	37.1949
MAP.9754	MAP.9739.collection		indoor light trap	house resting inside			2001-11/2001-11	Tanzania	GAZ	00001103	-3.4109	37.1949
MAP.10788	MAP.10788.collection		house resting inside	light trap	outlet window trap	man biting indoors		Equatorial Guinea	GAZ	00001091	3.733	8.668
MAP.45882	MAP.45882.collection		house resting inside	outdoor light trap			2005-03/2006-02	Kenya	GAZ	00001101	-0.667	37.317
MAP.45883	MAP.45882.collection		house resting inside	outdoor light trap			2005-03/2006-02	Kenya	GAZ	00001101	-0.667	37.317
MAP.2688	MAP.2688.collection		house resting inside				1989-12/1989-12	Sudan	GAZ	00000560	13.189	30.218
MAP.2701	MAP.2688.collection		house resting inside				1989-12/1989-12	Sudan	GAZ	00000560	13.189	30.218
MAP.3518	MAP.3518.collection		house resting inside				2001-08/2001-08	Kenya	GAZ	00001101	-0.5667	37.45
MAP.3950	MAP.3950.collection		man biting indoors	man biting outdoors			1992-03/1992-03	Senegal	GAZ	00000913	13.716	-16.418
MAP.7941	MAP.7941.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2003-09/2003-09	Madagascar	GAZ	00001108	-19.3833	46.2167
MAP.7968	MAP.7941.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2003-09/2003-09	Madagascar	GAZ	00001108	-19.3833	46.2167
MAP.30284	MAP.30284.collection							Ghana	GAZ	00000908	5.8792	-0.1097
MAP.45522	MAP.30284.collection							Ghana	GAZ	00000908	5.8792	-0.1097
MAP.45830	MAP.45830.collection		larval collection				2005-04/2005-06	Kenya	GAZ	00001101	-4.233	39.583
MAP.29050	MAP.29050.collection		man biting				1992-05/1992-05	Madagascar	GAZ	00001108	-18.316	47.118
MAP.65012	MAP.65012.collection		house resting inside				2008-04/2008-05	Uganda	GAZ	00001102	0.706	34.171
MAP.65013	MAP.65012.collection		house resting inside				2008-04/2008-05	Uganda	GAZ	00001102	0.706	34.171
MAP.3919	MAP.3919.collection		house resting inside				1987-07/1987-07	Senegal	GAZ	00000913	14.748	-17.424
MAP.10079	MAP.10079.collection		man biting indoors	man biting outdoors			1994-01/1994-01	Senegal	GAZ	00000913	13.716	-16.418
MAP.10117	MAP.10079.collection		man biting indoors	man biting outdoors			1994-01/1994-01	Senegal	GAZ	00000913	13.716	-16.418
MAP.10155	MAP.10079.collection		man biting indoors	man biting outdoors			1994-01/1994-01	Senegal	GAZ	00000913	13.716	-16.418
MAP.6527	MAP.6527.collection		indoor light trap				1987-04/1987-06	Tanzania	GAZ	00001103	-5.2833	38.8333
MAP.41123	MAP.41123.collection		house resting inside	man biting indoors	man biting outdoors		1996-03/1996-03	Mali	GAZ	00000584	14.15	-5.868
MAP.41170	MAP.41170.collection		house resting inside	man biting indoors	man biting outdoors		1998-02/1998-02	Mali	GAZ	00000584	14.36	-5.91
MAP.8977	MAP.8977.collection		larval collection				1998-09/1998-09	Kenya	GAZ	00001101	-0.182	34.382
MAP.8984	MAP.8977.collection		larval collection				1998-09/1998-09	Kenya	GAZ	00001101	-0.182	34.382
MAP.8992	MAP.8977.collection		larval collection				1998-09/1998-09	Kenya	GAZ	00001101	-0.182	34.382
MAP.35109	MAP.35109.collection		house resting inside	larval collection			2003-05/2003-10	Nigeria	GAZ	00000912	7.4333	3.9
MAP.62255	MAP.62255.collection		house resting inside				2000-03/2002-07	Mozambique	GAZ	00001100	-19.465	34.566
MAP.64702	MAP.64702.collection		house resting inside	larval collection			2003-06/2003-06	Uganda	GAZ	00001102	0.44	33.206
MAP.32437	MAP.32437.collection		house resting inside				2004-04/2004-05	Kenya	GAZ	00001101	-0.182	34.916
MAP.32438	MAP.32437.collection		house resting inside				2004-04/2004-05	Kenya	GAZ	00001101	-0.182	34.916
MAP.32439	MAP.32437.collection		house resting inside				2004-04/2004-05	Kenya	GAZ	00001101	-0.182	34.916
MAP.40297	MAP.40297.collection		house resting inside				2003-09/2003-09	Mali	GAZ	00000584	11.784	-7.768
MAP.2621	MAP.2621.collection		house resting inside	man biting			1987-07/1987-07	Sudan	GAZ	00000560	14.451	33.505
MAP.10627	MAP.10627.collection		indoor light trap	house resting inside			1998-04/1998-08	Uganda	GAZ	00001102	2.235	33.532
MAP.10628	MAP.10627.collection		indoor light trap	house resting inside			1998-04/1998-08	Uganda	GAZ	00001102	2.235	33.532
MAP.10629	MAP.10627.collection		indoor light trap	house resting inside			1998-04/1998-08	Uganda	GAZ	00001102	2.235	33.532
MAP.3927	MAP.3927.collection		man biting indoors	man biting outdoors			1990-04/1990-04	Senegal	GAZ	00000913	13.716	-16.418
MAP.35156	MAP.35156.collection		man biting indoors	man biting outdoors			2000-08/2000-08	Burkina Faso	GAZ	00000905	11.301	-3.901
MAP.44965	MAP.44965.collection		larval collection				1999-10/2001-08	Cameroon	GAZ	00001093	10.8667	15
MAP.61787	MAP.61787.collection		house resting inside				2005-10/2005-10	Gambia	GAZ	00000907	13.335	-16.018
MAP.61916	MAP.61916.collection		outlet window trap				2006-12/2007-07	Equatorial Guinea	GAZ	00001091	1.578	9.613
MAP.61917	MAP.61916.collection		outlet window trap				2006-12/2007-07	Equatorial Guinea	GAZ	00001091	1.578	9.613
MAP.28533	MAP.28533.collection		man biting indoors	house resting inside			1994-06/1994-06	Madagascar	GAZ	00001108	-18.316	47.118
MAP.35870	MAP.35870.collection		house resting inside				1986-05/1986-05	Kenya	GAZ	00001101	-0.1167	34.3833
MAP.30192	MAP.30192.collection		man biting	house resting inside	light trap		1999-10/1999-10	Kenya	GAZ	00001101	-0.05	34.95
MAP.30196	MAP.30192.collection		man biting	house resting inside	light trap		1999-10/1999-10	Kenya	GAZ	00001101	-0.05	34.95
MAP.35830	MAP.35830.collection		house resting inside				1986-05/1986-05	Kenya	GAZ	00001101	-0.0667	34.6667
MAP.2537	MAP.2537.collection		man biting	house resting inside			1996-04/1996-04	Senegal	GAZ	00000913	14.704	-17.429
MAP.50966	MAP.50966.collection		larval collection				2005-00/2005-00	Cameroon	GAZ	00001093	2.934	9.909
MAP.45496	MAP.45496.collection						2002-07/2004-10	Mali	GAZ	00000584	10.819	-7.741
MAP.42511	MAP.42511.collection		man biting				2000-09/2000-09	Burkina Faso	GAZ	00000905	11.299	-3.9
MAP.42522	MAP.42511.collection		man biting				2000-09/2000-09	Burkina Faso	GAZ	00000905	11.299	-3.9
MAP.42541	MAP.42511.collection		man biting				2000-09/2000-09	Burkina Faso	GAZ	00000905	11.299	-3.9
MAP.31926	MAP.31926.collection		house resting inside				1992-09/1992-09	Nigeria	GAZ	00000912	11.7	8.2833
MAP.45488	MAP.45488.collection						2002-07/2004-10	Mali	GAZ	00000584	15.283	-1.701
MAP.62315	MAP.62315.collection		house resting inside	man biting			2000-03/2000-05	Madagascar	GAZ	00001108	-21.866	46.449
MAP.49338	MAP.49338.collection							Kenya	GAZ	00001101	-0.095	34.752
MAP.7119	MAP.7119.collection		man biting indoors				1986-07/1986-07	Kenya	GAZ	00001101	-0.1138	34.404
MAP.7409	MAP.7409.collection		man biting indoors				1998-10/1998-10	Cameroon	GAZ	00001093	3.816	11.483
MAP.7429	MAP.7409.collection		man biting indoors				1998-10/1998-10	Cameroon	GAZ	00001093	3.816	11.483
MAP.7448	MAP.7409.collection		man biting indoors				1998-10/1998-10	Cameroon	GAZ	00001093	3.816	11.483
MAP.41437	MAP.41437.collection		man biting indoors	man biting outdoors			1987-07/1987-07	Kenya	GAZ	00001101	0.391	36.02
MAP.61848	MAP.61848.collection		house resting inside				2006-08/2006-08	Gambia	GAZ	00000907	13.3	-14.168
MAP.50976	MAP.50976.collection		larval collection				2004-00/2004-00	Sao Tome and Principe	GAZ	00006927	0.335	6.746
MAP.3291	MAP.3291.collection		man biting indoors	human baited net trap	house resting inside		1991-11/1991-11	Kenya	GAZ	00001101	-3.615	39.855
MAP.10010	MAP.10010.collection		house resting inside				1988-01/1988-01	Kenya	GAZ	00001101	-0.1167	34.3833
MAP.7213	MAP.7213.collection		house resting inside	man biting indoors			1989-08/1989-08	Kenya	GAZ	00001101	-0.05	34.9667
MAP.6207	MAP.6207.collection		house resting inside	outside shelter artificial	outside shelter natural		1991-01/1991-01	Sierra Leone	GAZ	00000914	8.134	-11.651
MAP.58727	MAP.58727.collection		larval collection				2008-02/2008-04	Kenya	GAZ	00001101	-0.4158	34.2056
MAP.58730	MAP.58727.collection		larval collection				2008-02/2008-04	Kenya	GAZ	00001101	-0.4158	34.2056
MAP.58732	MAP.58727.collection		larval collection				2008-02/2008-04	Kenya	GAZ	00001101	-0.4158	34.2056
MAP.58734	MAP.58727.collection		larval collection				2008-02/2008-04	Kenya	GAZ	00001101	-0.4158	34.2056
MAP.6202	MAP.6202.collection		house resting inside	outside shelter artificial	outside shelter natural		1990-08/1990-08	Sierra Leone	GAZ	00000914	8.134	-11.651
