Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.15285	MAP.15285.collection		man biting indoors	man biting outdoors	larval collection		1992-08/1992-09	Belize	GAZ	00002934	16.169	-88.85
MAP.15150	MAP.15150.collection		man biting outdoors	man biting indoors			1989-03/1989-03	Mexico	GAZ	00002852	15.4386	-93.0944
MAP.14034	MAP.14034.collection		outlet window trap	man biting indoors			1994-01/1994-01	Mexico	GAZ	00002852	15.067	-92.223
MAP.29502	MAP.29502.collection		man biting				1990-11/1990-12	Cuba	GAZ	00003762	21.433	-77.851
MAP.14537	MAP.14537.collection		outdoor light trap				1991-07/1991-09	Mexico	GAZ	00002852	14.651	-92.291
MAP.40070	MAP.40070.collection		man biting indoors	man biting outdoors	resting outdoors		1989-04/1989-04	Venezuala	GAZ	00002931	7.466	-71.65
MAP.40090	MAP.40070.collection		man biting indoors	man biting outdoors	resting outdoors		1989-04/1989-04	Venezuala	GAZ	00002931	7.466	-71.65
MAP.62379	MAP.62379.collection		man biting indoors	man biting outdoors			2002-11/2002-11	Bolivia	GAZ	00002511	-18.599	-65.135
MAP.15498	MAP.15498.collection		man biting				1988-01/1989-10	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.15499	MAP.15498.collection		man biting				1988-01/1989-10	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.15501	MAP.15498.collection		man biting				1988-01/1989-10	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.14041	MAP.14041.collection		house resting inside	man biting indoors	outlet window trap		1989-05/1989-05	Suriname	GAZ	00002525	4.326	-54.425
MAP.14048	MAP.14041.collection		house resting inside	man biting indoors	outlet window trap		1989-05/1989-05	Suriname	GAZ	00002525	4.326	-54.425
MAP.45923	MAP.45923.collection		animal shed resting	man biting outdoors	resting outdoors		2003-07/2003-07	Brazil	GAZ	00002828	-6.5352	-55.3136
MAP.14343	MAP.14343.collection		larval collection	resting outdoors	animal shed resting		1993-07/1993-07	United States of America	GAZ	00002459	30.033	-92.732
MAP.16052	MAP.16052.collection						1986-00/1987-00	United States of America	GAZ	00002459	29.2069	-83.0673
MAP.40217	MAP.40217.collection		man biting indoors	man biting outdoors			2003-11/2004-04	Brazil	GAZ	00002828	2.7578	-60.705
MAP.40219	MAP.40217.collection		man biting indoors	man biting outdoors			2003-11/2004-04	Brazil	GAZ	00002828	2.7578	-60.705
MAP.39686	MAP.39686.collection		outside shelter artificial				2004-06/2004-06	United States of America	GAZ	00002459	30.6116	-96.3315
MAP.12796	MAP.12796.collection		man biting outdoors				2003-07/2003-07	Bolivia	GAZ	00002511	-11.033	-66.017
MAP.12797	MAP.12796.collection		man biting outdoors				2003-07/2003-07	Bolivia	GAZ	00002511	-11.033	-66.017
MAP.30953	MAP.30953.collection		outside shelter artificial	outside shelter natural	resting outdoors		1988-00/1988-00	United States of America	GAZ	00002459	32.491	-81.559
MAP.12851	MAP.12851.collection		man biting	light trap			1997-02/2000-12	Brazil	GAZ	00002828	-20	-47.7333
MAP.12852	MAP.12851.collection		man biting	light trap			1997-02/2000-12	Brazil	GAZ	00002828	-20	-47.7333
MAP.15479	MAP.15479.collection		man biting outdoors	man biting indoors			1989-02/1989-02	Mexico	GAZ	00002852	15.4508	-93.1233
MAP.14342	MAP.14342.collection		larval collection	resting outdoors	animal shed resting		1994-10/1994-10	United States of America	GAZ	00002459	29.6333	-82.35
MAP.75092	MAP.75092.collection		house resting inside				1995-09/1995-09	Costa Rica	GAZ	00002901	11.017	-84.7025
MAP.75093	MAP.75092.collection		house resting inside				1995-09/1995-09	Costa Rica	GAZ	00002901	11.017	-84.7025
MAP.14079	MAP.14079.collection		larval collection	resting outdoors	animal shed resting		1991-05/1991-05	United States of America	GAZ	00002459	29.5797	-83.3083
MAP.16044	MAP.16044.collection						1986-00/1987-00	United States of America	GAZ	00002459	29.252	-82.732
MAP.62963	MAP.62963.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.963	-77.75
MAP.62964	MAP.62963.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.963	-77.75
MAP.12869	MAP.12869.collection		animal shed resting				1998-12/1998-12	Mexico	GAZ	00002852	15.767	-92.2
MAP.15355	MAP.15355.collection		outdoor light trap	carbon dioxide baited net trap			1992-06/1992-06	Brazil	GAZ	00002828	-24.605	-47.879
MAP.14135	MAP.14135.collection		larval collection	resting outdoors	animal shed resting		1988-05/1988-05	United States of America	GAZ	00002459	29.855	-82.617
MAP.42397	MAP.42397.collection		man biting outdoors				2001-08/2001-08	French Guiana	GAZ	00067144	3.374	-54.047
MAP.51492	MAP.51492.collection		larval collection				1991-09/1991-09	Belize	GAZ	00002934	17.2667	-88.8
MAP.51495	MAP.51492.collection		larval collection				1991-09/1991-09	Belize	GAZ	00002934	17.2667	-88.8
MAP.51496	MAP.51492.collection		larval collection				1991-09/1991-09	Belize	GAZ	00002934	17.2667	-88.8
MAP.14561	MAP.14561.collection		outdoor light trap				1992-02/1992-04	Mexico	GAZ	00002852	14.802	-92.467
MAP.40029	MAP.40029.collection		man biting indoors	man biting outdoors	resting outdoors		1989-06/1989-06	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.15866	MAP.15866.collection		man biting indoors	man biting outdoors			1988-07/1988-07	Mexico	GAZ	00002852	14.817	-92.485
MAP.14374	MAP.14374.collection		larval collection	resting outdoors	animal shed resting		1990-04/1990-04	United States of America	GAZ	00002459	29.04	-82.514
MAP.15144	MAP.15144.collection		man biting outdoors	man biting indoors			1988-09/1988-09	Mexico	GAZ	00002852	15.4386	-93.0944
MAP.15787	MAP.15787.collection		man biting indoors	man biting outdoors			1987-02/1987-02	Mexico	GAZ	00002852	14.801	-92.467
MAP.14817	MAP.14817.collection		man biting outdoors	man biting indoors			1994-05/1994-05	Brazil	GAZ	00002828	-24.607	-47.876
MAP.42445	MAP.42445.collection		man biting indoors	man biting outdoors			1996-10/1996-11	Peru	GAZ	00002932	-3.8272	-73.3761
MAP.30466	MAP.30466.collection		man biting	house resting inside			1991-00/1998-00	Argentina	GAZ	00002928	-27.487	-58.819
MAP.14307	MAP.14307.collection		larval collection	resting outdoors	animal shed resting		1992-09/1992-09	United States of America	GAZ	00002459	41.269	-73.705
MAP.13079	MAP.13079.collection		man biting				2000-01/2000-01	Brazil	GAZ	00002828	-24.5	-47.8333
MAP.35676	MAP.35676.collection		animal shed resting	man biting				Brazil	GAZ	00002828	-3.681	-49.716
MAP.42400	MAP.42400.collection		man biting outdoors				2001-11/2001-11	French Guiana	GAZ	00067144	3.374	-54.047
MAP.64209	MAP.64209.collection		carbon dioxide baited net trap				2003-08/2003-08	Argentina	GAZ	00002928	-22.733	-64.368
MAP.14005	MAP.14005.collection		man biting outdoors				1995-07/1995-07	Brazil	GAZ	00002828	-8.8167	-63.9
MAP.15774	MAP.15774.collection		larval collection				1988-07/1988-10	United States of America	GAZ	00002459	37.374	-118.409
MAP.14662	MAP.14662.collection		man biting indoors	man biting outdoors			1993-04/1993-05	Belize	GAZ	00002934	17.05	-88.5444
MAP.14663	MAP.14662.collection		man biting indoors	man biting outdoors			1993-04/1993-05	Belize	GAZ	00002934	17.05	-88.5444
MAP.5088	MAP.5088.collection		man biting				2003-04/2003-04	Peru	GAZ	00002932	-3.8272	-73.3761
MAP.65844	MAP.65844.collection		larval collection				2003-08/2003-08	Costa Rica	GAZ	00002901	8.4918	-82.846
MAP.14383	MAP.14383.collection		larval collection	resting outdoors	animal shed resting		1994-08/1994-08	United States of America	GAZ	00002459	30.682	-90.65
MAP.14180	MAP.14180.collection		larval collection	resting outdoors	animal shed resting		1988-09/1988-09	United States of America	GAZ	00002459	30.6578	-85.9056
MAP.64241	MAP.64241.collection		man biting	larval collection			1997-01/1997-02	Brazil	GAZ	00002828	-10.533	-68.152
MAP.64243	MAP.64241.collection		man biting	larval collection			1997-01/1997-02	Brazil	GAZ	00002828	-10.533	-68.152
MAP.65843	MAP.65843.collection		larval collection				2001-06/2001-06	Costa Rica	GAZ	00002901	9.7352	-82.8489
MAP.32441	MAP.32441.collection		man biting indoors				1994-02/1994-02	Venezuala	GAZ	00002931	2.8	-65.184
MAP.64193	MAP.64193.collection		carbon dioxide baited net trap				2002-04/2002-04	Argentina	GAZ	00002928	-22.733	-64.368
MAP.14582	MAP.14582.collection		outdoor light trap				1992-02/1992-04	Mexico	GAZ	00002852	15.007	-92.393
MAP.42423	MAP.42423.collection		man biting outdoors				2001-08/2001-08	French Guiana	GAZ	00067144	3.391	-53.928
MAP.14010	MAP.14010.collection		man biting indoors	man biting outdoors			1995-02/1995-02	Brazil	GAZ	00002828	-14.25	-51.6167
MAP.14012	MAP.14010.collection		man biting indoors	man biting outdoors			1995-02/1995-02	Brazil	GAZ	00002828	-14.25	-51.6167
MAP.14487	MAP.14487.collection		larval collection					Mexico	GAZ	00002852	14.795	-92.477
MAP.49681	MAP.49681.collection		animal shed resting				1995-09/1995-09	Guatemala	GAZ	00002936	16.136	-89.439
MAP.29517	MAP.29517.collection		man biting indoors	man biting outdoors			1987-06/1987-06	Haiti	GAZ	00003953	18.434	-72.685
MAP.14718	MAP.14718.collection		larval collection				1991-00/1993-00	Mexico	GAZ	00002852	16.09	-93.744
MAP.15010	MAP.14718.collection		larval collection				1991-00/1993-00	Mexico	GAZ	00002852	16.09	-93.744
MAP.13071	MAP.13071.collection		man biting				1999-05/1999-05	Brazil	GAZ	00002828	-24.5	-47.8333
MAP.14344	MAP.14344.collection		larval collection	resting outdoors	animal shed resting		1993-08/1993-08	United States of America	GAZ	00002459	30.034	-92.727
MAP.13363	MAP.13363.collection		man biting indoors	man biting outdoors			1997-04/1997-04	Brazil	GAZ	00002828	-9.086	-63.668
MAP.14462	MAP.14462.collection		larval collection	resting outdoors	animal shed resting		1994-06/1994-06	United States of America	GAZ	00002459	30.168	-91.151
MAP.51447	MAP.51447.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.75	-88.5333
MAP.51450	MAP.51447.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.75	-88.5333
MAP.51451	MAP.51447.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.75	-88.5333
MAP.12867	MAP.12867.collection		animal shed resting				1998-12/1998-12	Mexico	GAZ	00002852	15.1167	-92.5667
MAP.13771	MAP.13771.collection		larval collection				1990-00/1996-00	Peru	GAZ	00002932	-3.751	-73.192
MAP.14284	MAP.14284.collection		larval collection	resting outdoors	animal shed resting		1994-04/1994-04	United States of America	GAZ	00002459	30.072	-92.507
MAP.64270	MAP.64270.collection		man biting				1997-01/1997-02	Brazil	GAZ	00002828	-6.5333	-64.3833
MAP.64271	MAP.64270.collection		man biting				1997-01/1997-02	Brazil	GAZ	00002828	-6.5333	-64.3833
MAP.14542	MAP.14542.collection		outdoor light trap				1992-07/1992-08	Mexico	GAZ	00002852	14.651	-92.291
MAP.15472	MAP.15472.collection		man biting outdoors	man biting indoors			1988-07/1988-07	Mexico	GAZ	00002852	15.4508	-93.1233
MAP.14805	MAP.14805.collection		man biting outdoors	animal biting outdoors				Venezuala	GAZ	00002931	8.9	-72.6333
MAP.31757	MAP.31757.collection		larval collection					Belize	GAZ	00002934	18.423	-88.469
MAP.15259	MAP.15259.collection		resting outdoors	man biting indoors			1992-01/1992-04	Mexico	GAZ	00002852	15.081	-92.215
MAP.15715	MAP.15715.collection		larval collection					Colombia	GAZ	00002929	1.434	-78.26
MAP.15704	MAP.15704.collection		house resting inside	man biting indoors			1987-03/1987-03	Haiti	GAZ	00003953	18.196	-73.751
MAP.14071	MAP.14071.collection		larval collection	resting outdoors	animal shed resting		1987-09/1987-09	United States of America	GAZ	00002459	29.5797	-83.3083
MAP.13557	MAP.13557.collection		man biting indoors	man biting outdoors			1991-04/1991-09	Brazil	GAZ	00002828	0.883	-51.992
MAP.13559	MAP.13557.collection		man biting indoors	man biting outdoors			1991-04/1991-09	Brazil	GAZ	00002828	0.883	-51.992
MAP.13561	MAP.13557.collection		man biting indoors	man biting outdoors			1991-04/1991-09	Brazil	GAZ	00002828	0.883	-51.992
MAP.62986	MAP.62986.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.395	-77.801
MAP.65842	MAP.65842.collection		larval collection				2001-03/2001-03	Costa Rica	GAZ	00002901	8.8289	-82.9606
MAP.15475	MAP.15475.collection		man biting outdoors	man biting indoors			1988-10/1988-10	Mexico	GAZ	00002852	15.4508	-93.1233
MAP.16022	MAP.16022.collection		outlet window trap				1985-10/1985-11	Suriname	GAZ	00002525	4.4166	-54.4666
MAP.14604	MAP.14604.collection		outdoor light trap				1992-07/1992-08	Mexico	GAZ	00002852	14.945	-92.437
MAP.42390	MAP.42390.collection		man biting outdoors				2000-12/2000-12	French Guiana	GAZ	00067144	3.374	-54.047
MAP.14442	MAP.14442.collection		larval collection	resting outdoors	animal shed resting		1994-06/1994-06	United States of America	GAZ	00002459	30.9333	-91.7047
MAP.42413	MAP.42413.collection		man biting outdoors				2000-09/2000-09	French Guiana	GAZ	00067144	3.391	-53.928
MAP.5084	MAP.5084.collection		man biting				2003-04/2003-04	Peru	GAZ	00002932	-3.828	-73.3577
MAP.13663	MAP.13663.collection		man biting	animal biting			1994-01/1998-12	Brazil	GAZ	00002828	-3.589	-59.132
MAP.13664	MAP.13663.collection		man biting	animal biting			1994-01/1998-12	Brazil	GAZ	00002828	-3.589	-59.132
MAP.13666	MAP.13663.collection		man biting	animal biting			1994-01/1998-12	Brazil	GAZ	00002828	-3.589	-59.132
MAP.62998	MAP.62998.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	7.585	-78.184
MAP.62999	MAP.62998.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	7.585	-78.184
MAP.14994	MAP.14994.collection		man biting outdoors	man biting indoors			1994-05/1994-05	Belize	GAZ	00002934	18.301	-88.518
MAP.14107	MAP.14107.collection		larval collection	resting outdoors	animal shed resting		1985-08/1985-08	United States of America	GAZ	00002459	28.77	-82.104
MAP.14620	MAP.14620.collection		outdoor light trap				1991-10/1991-11	Mexico	GAZ	00002852	14.9417	-92.35
MAP.13782	MAP.13782.collection		man biting	resting outdoors	house resting inside	larval collection	1989-09/1989-10	Brazil	GAZ	00002828	0.186	-51.119
MAP.13783	MAP.13782.collection		man biting	resting outdoors	house resting inside	larval collection	1989-09/1989-10	Brazil	GAZ	00002828	0.186	-51.119
MAP.13784	MAP.13782.collection		man biting	resting outdoors	house resting inside	larval collection	1989-09/1989-10	Brazil	GAZ	00002828	0.186	-51.119
MAP.29496	MAP.29496.collection		carbon dioxide baited net trap	resting outdoors			2001-12/2002-12	Argentina	GAZ	00002928	-23.1	-64.5333
MAP.29498	MAP.29496.collection		carbon dioxide baited net trap	resting outdoors			2001-12/2002-12	Argentina	GAZ	00002928	-23.1	-64.5333
MAP.15119	MAP.15119.collection		man biting outdoors					Trinidad and Tobago	GAZ	00003767	10.601	-61.4
MAP.35480	MAP.35480.collection		larval collection				2004-04/2004-06	Brazil	GAZ	00002828	3.0602	-61.3125
MAP.15193	MAP.15193.collection		larval collection				1987-08/1987-08	United States of America	GAZ	00002459	38.825	-121.484
MAP.13726	MAP.13726.collection		animal biting	animal shed resting				Brazil	GAZ	00002828	-3.1019	-60.025
MAP.51357	MAP.51357.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.4833	-88.3167
MAP.51360	MAP.51357.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.4833	-88.3167
MAP.51361	MAP.51357.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.4833	-88.3167
MAP.14554	MAP.14554.collection		outdoor light trap				1992-02/1992-04	Mexico	GAZ	00002852	14.657	-92.172
MAP.15046	MAP.15046.collection		outdoor light trap				1993-03/1993-03	Brazil	GAZ	00002828	-24.607	-47.876
MAP.14318	MAP.14318.collection		larval collection	resting outdoors	animal shed resting		1987-08/1987-08	United States of America	GAZ	00002459	43.731	-91.225
MAP.13115	MAP.13115.collection		man biting				2001-00/2001-00	Peru	GAZ	00002932	-2.543	-73.687
MAP.13116	MAP.13115.collection		man biting				2001-00/2001-00	Peru	GAZ	00002932	-2.543	-73.687
MAP.30327	MAP.30327.collection		man biting				2001-05/2001-05	Colombia	GAZ	00002929	0.105	-75.6
MAP.13862	MAP.13862.collection		man biting				1996-04/1996-04	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13906	MAP.13862.collection		man biting				1996-04/1996-04	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13950	MAP.13862.collection		man biting				1996-04/1996-04	Brazil	GAZ	00002828	-3.12	-60.018
MAP.14824	MAP.14824.collection		man biting outdoors	man biting indoors			1994-12/1994-12	Brazil	GAZ	00002828	-24.607	-47.876
MAP.30344	MAP.30344.collection		man biting outdoors				1998-12/2001-01	Peru	GAZ	00002932	-3.983	-73.301
MAP.15844	MAP.15844.collection		man biting indoors	man biting outdoors			1986-09/1986-09	Mexico	GAZ	00002852	14.817	-92.485
MAP.14566	MAP.14566.collection		outdoor light trap				1991-10/1991-11	Mexico	GAZ	00002852	14.802	-92.213
MAP.13064	MAP.13064.collection		man biting				1998-10/1998-10	Brazil	GAZ	00002828	-24.5	-47.8333
MAP.51698	MAP.51698.collection		larval collection				1992-09/1992-09	Belize	GAZ	00002934	16.15	-89.0833
MAP.51704	MAP.51698.collection		larval collection				1992-09/1992-09	Belize	GAZ	00002934	16.15	-89.0833
MAP.51706	MAP.51698.collection		larval collection				1992-09/1992-09	Belize	GAZ	00002934	16.15	-89.0833
MAP.31699	MAP.31699.collection		animal shed resting	man biting			1997-07/1997-07	Brazil	GAZ	00002828	-0.768	-48.516
MAP.14078	MAP.14078.collection		larval collection	resting outdoors	animal shed resting		1990-04/1990-04	United States of America	GAZ	00002459	29.5797	-83.3083
MAP.30957	MAP.30957.collection		outside shelter artificial	outside shelter natural	resting outdoors		1988-00/1988-00	United States of America	GAZ	00002459	32.567	-81.717
MAP.14680	MAP.14680.collection		larval collection				1993-08/1993-08	Belize	GAZ	00002934	18.367	-88.518
MAP.15189	MAP.15189.collection		larval collection				1987-08/1987-08	United States of America	GAZ	00002459	38.911	-121.545
MAP.15239	MAP.15239.collection		animal baited net trap				1991-04/1991-04	Mexico	GAZ	00002852	15.029	-92.132
MAP.13761	MAP.13761.collection		larval collection				1990-00/1996-00	French Guiana	GAZ	00067144	5.433	-53.0833
MAP.64177	MAP.64177.collection		carbon dioxide baited net trap				2005-02/2005-02	Argentina	GAZ	00002928	-23.1	-64.5
MAP.31616	MAP.31616.collection		larval collection				1986-07/1986-07	United States of America	GAZ	00002459	35.0143	-78.0015
MAP.15812	MAP.15812.collection		man biting indoors	man biting outdoors			1986-08/1986-08	Mexico	GAZ	00002852	14.56	-92.25
MAP.30319	MAP.30319.collection		man biting				2000-03/2001-02	Colombia	GAZ	00002929	0.36	-76.51
MAP.12791	MAP.12791.collection		man biting outdoors					Belize	GAZ	00002934	16.3167	-88.7833
MAP.40019	MAP.40019.collection		man biting indoors	man biting outdoors	resting outdoors		1988-08/1988-08	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.15681	MAP.15681.collection		larval collection					Venezuala	GAZ	00002931	10.469	-68.012
MAP.51237	MAP.51237.collection		man biting				1990-09/1990-09	Belize	GAZ	00002934	16.9833	-88.9167
MAP.51240	MAP.51237.collection		man biting				1990-09/1990-09	Belize	GAZ	00002934	16.9833	-88.9167
MAP.51241	MAP.51237.collection		man biting				1990-09/1990-09	Belize	GAZ	00002934	16.9833	-88.9167
MAP.13685	MAP.13685.collection		larval collection				1993-07/1993-07	Venezuala	GAZ	00002931	10.2833	-63.95
MAP.13257	MAP.13257.collection		man biting				1989-00/1999-00	Venezuala	GAZ	00002931	6.8	-69.4
MAP.51722	MAP.51722.collection		larval collection				1993-05/1993-05	Belize	GAZ	00002934	17.1833	-88.8
MAP.51725	MAP.51722.collection		larval collection				1993-05/1993-05	Belize	GAZ	00002934	17.1833	-88.8
MAP.64192	MAP.64192.collection		carbon dioxide baited net trap				2002-03/2002-03	Argentina	GAZ	00002928	-22.733	-64.368
MAP.13860	MAP.13860.collection		man biting				1996-02/1996-02	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13904	MAP.13860.collection		man biting				1996-02/1996-02	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13948	MAP.13860.collection		man biting				1996-02/1996-02	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13377	MAP.13377.collection		larval collection				1999-01/1999-01	Venezuala	GAZ	00002931	10.5861	-62.9544
MAP.14057	MAP.14057.collection		indoor light trap	man biting indoors	man biting outdoors		1991-01/1991-04	Mexico	GAZ	00002852	14.8347	-92.5405
MAP.31632	MAP.31632.collection		larval collection				1988-08/1988-08	United States of America	GAZ	00002459	35.0143	-78.0015
MAP.30489	MAP.30489.collection		human baited net trap	animal baited net trap			2003-05/2003-05	Bolivia	GAZ	00002511	-18.6	-65.133
MAP.14615	MAP.14615.collection		outdoor light trap				1992-02/1992-04	Mexico	GAZ	00002852	14.802	-92.508
MAP.14239	MAP.14239.collection		larval collection	resting outdoors	animal shed resting		1993-09/1993-09	United States of America	GAZ	00002459	32.278	-91.9167
MAP.14281	MAP.14239.collection		larval collection	resting outdoors	animal shed resting		1993-09/1993-09	United States of America	GAZ	00002459	32.278	-91.9167
MAP.62380	MAP.62380.collection		man biting indoors	man biting outdoors			2002-12/2002-12	Bolivia	GAZ	00002511	-18.599	-65.135
MAP.14567	MAP.14567.collection		outdoor light trap				1991-12/1992-01	Mexico	GAZ	00002852	14.802	-92.213
MAP.30346	MAP.30346.collection		man biting outdoors				1998-12/2001-01	Peru	GAZ	00002932	-3.927	-73.296
MAP.14232	MAP.14232.collection		larval collection	resting outdoors	animal shed resting		1993-10/1993-10	United States of America	GAZ	00002459	30.35	-92.779
MAP.13724	MAP.13724.collection		animal biting	animal shed resting			1991-10/1991-10	Brazil	GAZ	00002828	-1.2667	-60.3833
MAP.30906	MAP.30906.collection		outside shelter artificial	outside shelter natural	resting outdoors		1988-00/1988-00	United States of America	GAZ	00002459	30.668	-85.893
MAP.15589	MAP.15589.collection		man biting outdoors	man biting indoors			1988-08/1989-10	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.15590	MAP.15589.collection		man biting outdoors	man biting indoors			1988-08/1989-10	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.15614	MAP.15589.collection		man biting outdoors	man biting indoors			1988-08/1989-10	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.13082	MAP.13082.collection		man biting				2000-04/2000-04	Brazil	GAZ	00002828	-24.5	-47.8333
MAP.13333	MAP.13333.collection		man biting indoors	man biting outdoors			1994-10/1995-04	Brazil	GAZ	00002828	-8.608	-63.61
MAP.13335	MAP.13333.collection		man biting indoors	man biting outdoors			1994-10/1995-04	Brazil	GAZ	00002828	-8.608	-63.61
MAP.13337	MAP.13333.collection		man biting indoors	man biting outdoors			1994-10/1995-04	Brazil	GAZ	00002828	-8.608	-63.61
MAP.64162	MAP.64162.collection		carbon dioxide baited net trap				2003-11/2003-11	Argentina	GAZ	00002928	-23.1	-64.5
MAP.15739	MAP.15739.collection		carbon dioxide baited net trap				1987-07/1987-07	United States of America	GAZ	00002459	34.503	-91.549
MAP.30401	MAP.30401.collection		man biting				2002-03/2002-03	Brazil	GAZ	00002828	2.7958	-60.6837
MAP.15343	MAP.15343.collection		larval collection				1992-10/1992-10	Brazil	GAZ	00002828	-24.605	-47.879
MAP.13372	MAP.13372.collection		larval collection				1998-12/1998-12	Venezuala	GAZ	00002931	10.5805	-63.0789
MAP.42431	MAP.42431.collection		man biting outdoors	house resting inside	outside shelter		2000-03/2002-02	French Guiana	GAZ	00067144	3.391	-53.928
MAP.12891	MAP.12891.collection		animal shed resting				1995-03/1995-03	Guatemala	GAZ	00002936	14.7167	-89.15
MAP.31629	MAP.31629.collection		larval collection				1988-05/1988-05	United States of America	GAZ	00002459	35.0143	-78.0015
MAP.15430	MAP.15430.collection		man biting indoors	man biting outdoors			1988-03/1988-03	Venezuala	GAZ	00002931	10.584	-62.984
MAP.35823	MAP.35823.collection		larval collection				1988-01/1988-01	United States of America	GAZ	00002459	29.658	-82.34
MAP.5142	MAP.5142.collection		outlet window trap				1985-11/1985-11	Suriname	GAZ	00002525	4.414	-54.432
MAP.13844	MAP.13844.collection		man biting				1994-10/1994-10	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13888	MAP.13844.collection		man biting				1994-10/1994-10	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13932	MAP.13844.collection		man biting				1994-10/1994-10	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13045	MAP.13045.collection		man biting				1997-03/1997-03	Brazil	GAZ	00002828	-24.5	-47.8333
MAP.7986	MAP.7986.collection		larval collection				1986-01/1986-01	Colombia	GAZ	00002929	6.09	-77.396
MAP.14017	MAP.14017.collection							Belize	GAZ	00002934	17.497	-88.184
MAP.15204	MAP.15204.collection		larval collection	man biting	animal biting		1991-00/1992-00	Brazil	GAZ	00002828	-3.1019	-60.025
MAP.49699	MAP.49699.collection		animal shed resting				1995-04/1995-04	Guatemala	GAZ	00002936	14.0939	-91.4217
MAP.14498	MAP.14498.collection		animal shed resting				1995-00/1995-00	United States of America	GAZ	00002459	34.42	-91.412
MAP.42388	MAP.42388.collection		man biting outdoors				2000-10/2000-10	French Guiana	GAZ	00067144	3.374	-54.047
MAP.13700	MAP.13700.collection		larval collection				1995-05/1995-05	Venezuala	GAZ	00002931	10.2833	-63.95
MAP.15462	MAP.15462.collection		man biting outdoors	man biting indoors			1988-06/1988-06	Mexico	GAZ	00002852	15.451	-93.168
MAP.13768	MAP.13768.collection		larval collection				1990-00/1996-00	Venezuala	GAZ	00002931	7.646	-66.173
MAP.65836	MAP.65836.collection		larval collection				1999-05/1999-05	Ecuador	GAZ	00002912	0.8718	-79.8303
MAP.42450	MAP.42450.collection		man biting indoors	man biting outdoors			1997-05/1997-06	Peru	GAZ	00002932	-3.8272	-73.3761
MAP.15816	MAP.15816.collection		man biting indoors	man biting outdoors			1986-12/1986-12	Mexico	GAZ	00002852	14.56	-92.25
MAP.14628	MAP.14628.collection		man biting indoors	man biting outdoors			1993-04/1993-05	Belize	GAZ	00002934	17.1476	-88.7127
MAP.14629	MAP.14628.collection		man biting indoors	man biting outdoors			1993-04/1993-05	Belize	GAZ	00002934	17.1476	-88.7127
MAP.40068	MAP.40068.collection		man biting indoors	man biting outdoors	resting outdoors		1989-02/1989-02	Venezuala	GAZ	00002931	7.466	-71.65
MAP.40088	MAP.40068.collection		man biting indoors	man biting outdoors	resting outdoors		1989-02/1989-02	Venezuala	GAZ	00002931	7.466	-71.65
MAP.14612	MAP.14612.collection		outdoor light trap				1991-07/1992-08	Mexico	GAZ	00002852	14.783	-92.401
MAP.40021	MAP.40021.collection		man biting indoors	man biting outdoors	resting outdoors		1988-10/1988-10	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.31000	MAP.31000.collection		outside shelter artificial	outside shelter natural	resting outdoors		1988-08/1988-08	United States of America	GAZ	00002459	36.498	-88.059
MAP.15853	MAP.15853.collection		man biting indoors	man biting outdoors			1987-06/1987-06	Mexico	GAZ	00002852	14.817	-92.485
MAP.14303	MAP.14303.collection		larval collection	resting outdoors	animal shed resting		1988-11/1988-11	United States of America	GAZ	00002459	26.384	-81.62
MAP.14416	MAP.14416.collection		larval collection	resting outdoors	animal shed resting		1988-08/1988-08	United States of America	GAZ	00002459	34.789	-87.677
