id	latitude	longitude	country id	species	year start	year end	month start	month end	id method1	id method2	sample method1	sample method2	sample method3	sample method4	ASSI	citation
31697	-1.034	-46.666	BRA	"Anopheles (Nyssorhynchus) aquasalis Curry, 1932"	1998	1998	7	7	morphology		animal shed resting	man biting	unknown			"Fairley, T.L., Póvoa, M.M. and Conn, J.E. (2002).  <b>Evaluation of the Amazon River delta as a barrier to gene flow for the regional malaria vector, <i>Anopheles aquasalis</i> (Diptera: Culicidae) in northeastern Brazil.</b> <i>Journal of Medical Entomology</i>, <b>39</b>(6):861-9"
31698	-1.439	-48.498	BRA	"Anopheles (Nyssorhynchus) aquasalis Curry, 1932"	1997	1997	7	7	morphology		animal shed resting	man biting	unknown			"Fairley, T.L., Póvoa, M.M. and Conn, J.E. (2002).  <b>Evaluation of the Amazon River delta as a barrier to gene flow for the regional malaria vector, <i>Anopheles aquasalis</i> (Diptera: Culicidae) in northeastern Brazil.</b> <i>Journal of Medical Entomology</i>, <b>39</b>(6):861-9"
31699	-0.768	-48.516	BRA	"Anopheles (Nyssorhynchus) aquasalis Curry, 1932"	1997	1997	7	7	morphology		animal shed resting	man biting	unknown			"Fairley, T.L., Póvoa, M.M. and Conn, J.E. (2002).  <b>Evaluation of the Amazon River delta as a barrier to gene flow for the regional malaria vector, <i>Anopheles aquasalis</i> (Diptera: Culicidae) in northeastern Brazil.</b> <i>Journal of Medical Entomology</i>, <b>39</b>(6):861-9"
31700	-0.751	-48.034	BRA	"Anopheles (Nyssorhynchus) aquasalis Curry, 1932"	1998	1998	7	7	morphology		animal shed resting	man biting	unknown			"Fairley, T.L., Póvoa, M.M. and Conn, J.E. (2002).  <b>Evaluation of the Amazon River delta as a barrier to gene flow for the regional malaria vector, <i>Anopheles aquasalis</i> (Diptera: Culicidae) in northeastern Brazil.</b> <i>Journal of Medical Entomology</i>, <b>39</b>(6):861-9"
31701	1.516	-50.9	BRA	"Anopheles (Nyssorhynchus) aquasalis Curry, 1932"	1997	1997	8	8	morphology		animal shed resting	man biting	unknown			"Fairley, T.L., Póvoa, M.M. and Conn, J.E. (2002).  <b>Evaluation of the Amazon River delta as a barrier to gene flow for the regional malaria vector, <i>Anopheles aquasalis</i> (Diptera: Culicidae) in northeastern Brazil.</b> <i>Journal of Medical Entomology</i>, <b>39</b>(6):861-9"
31707	-3.8219	-60.3633	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	1997	1998			morphology	isoenzyme electrophoresis	unknown					"Trindade, D.B. and Scarpassa, V.M. (2002).  <b>Genetic differentiation and diagnostic loci among <i>Anopheles</i> (<i>Nyssorhynchus</i>) <i>rangeli</i>, <i>An.</i.> (Nys.) <i>nuneztovari</i>, and <i><i>An.</i.> </i>(<i>Nys.</i>)<i> dunhami</i> (Diptera: Culicidae) in the Brazilian Amazon.</b> <i>Journal of Medical Entomology</i>, <b>39</b>(4):613-20"
31712	-22.117	-48.3	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1998			morphology		man biting					"Malafronte, R.S., Marrelli, M.T. and Marinotti, O. (1999).  <b>Analysis of ITS2 DNA sequences from Brazilian <i>Anopheles darlingi</i> (Diptera: Culicidae).</b> <i>Journal of Medical Entomology</i>, <b>36</b>(5):631-4"
31713	-16.5667	-39.4	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1998			morphology		man biting					"Malafronte, R.S., Marrelli, M.T. and Marinotti, O. (1999).  <b>Analysis of ITS2 DNA sequences from Brazilian <i>Anopheles darlingi</i> (Diptera: Culicidae).</b> <i>Journal of Medical Entomology</i>, <b>36</b>(5):631-4"
31714	-8.762	-63.907	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1998			morphology		man biting					"Malafronte, R.S., Marrelli, M.T. and Marinotti, O. (1999).  <b>Analysis of ITS2 DNA sequences from Brazilian <i>Anopheles darlingi</i> (Diptera: Culicidae).</b> <i>Journal of Medical Entomology</i>, <b>36</b>(5):631-4"
31715	2.825	-60.658	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1998			morphology		man biting					"Malafronte, R.S., Marrelli, M.T. and Marinotti, O. (1999).  <b>Analysis of ITS2 DNA sequences from Brazilian <i>Anopheles darlingi</i> (Diptera: Culicidae).</b> <i>Journal of Medical Entomology</i>, <b>36</b>(5):631-4"
31716	-10.334	-67.184	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1994	1998			morphology		man biting					"Malafronte, R.S., Marrelli, M.T. and Marinotti, O. (1999).  <b>Analysis of ITS2 DNA sequences from Brazilian <i>Anopheles darlingi</i> (Diptera: Culicidae).</b> <i>Journal of Medical Entomology</i>, <b>36</b>(5):631-4"
31719	41.812	-86.103	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1994	1994	6	8	unknown		outside shelter artificial					"Blackmore, C.G., Blackmore, M.S. and Grimstad, P.R. (1998).  <b>Role of <i>Anopheles quadrimaculatus</i> and <i>Coquillettidia perturbans</i> (Diptera: Culicidae) in the transmission cycle of Cache Valley virus (Bunyaviridae: Bunyavirus) in the midwest, USA.</b> <i>Journal of Medical Entomology</i>, <b>35</b>(5):660-4"
31724	-10.251	-54.98	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex					not applicable		unknown					"Lounibos, L.P., Wilkerson, R.C., Conn, J.E., Hribar, L.J., Fritz, G.N. and Danoff-Burg, J.A. (1998).  <b>Morphological, molecular, and chromosomal discrimination of cryptic <i>Anopheles</i> (<i>Nyssorhynchus</i>) (Diptera: Culicidae) from South America.</b> <i>Journal of Medical Entomology</i>, <b>35</b>(5):830-8"
31725	-10.251	-54.98	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex					not applicable		unknown					"Lounibos, L.P., Wilkerson, R.C., Conn, J.E., Hribar, L.J., Fritz, G.N. and Danoff-Burg, J.A. (1998).  <b>Morphological, molecular, and chromosomal discrimination of cryptic <i>Anopheles</i> (<i>Nyssorhynchus</i>) (Diptera: Culicidae) from South America.</b> <i>Journal of Medical Entomology</i>, <b>35</b>(5):830-8"
31730	-24.548	-47.895	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	1992	1992	1	1	morphology	polymerase chain reaction method	man biting				Species A & B	"Wilkerson, R.C., Parsons, T.J., Klein, T.A., Gaffigan, T.V., Bergo, E. and Consolim, J. (1995).  <b>Diagnosis by random amplified polymorphic DNA polymerase chain reaction of four cryptic species related to <i>Anopheles</i> (<i>Nyssorhynchus</i>) <i>albitarsis</i> (Diptera: Culicidae) from Paraguay, Argentina, and Brazil.</b> <i>Journal of Medical Entomology</i>, <b>32</b>(5):697-704"
31732	-1.196	-47.174	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	1993	1993	8	8	morphology	polymerase chain reaction method	man biting				Species B & C	"Wilkerson, R.C., Parsons, T.J., Klein, T.A., Gaffigan, T.V., Bergo, E. and Consolim, J. (1995).  <b>Diagnosis by random amplified polymorphic DNA polymerase chain reaction of four cryptic species related to <i>Anopheles</i> (<i>Nyssorhynchus</i>) <i>albitarsis</i> (Diptera: Culicidae) from Paraguay, Argentina, and Brazil.</b> <i>Journal of Medical Entomology</i>, <b>32</b>(5):697-704"
31734	-24.874	-54.356	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	1992	1992	1	1	morphology	polymerase chain reaction method	carbon dioxide baited net trap	human baited net trap			Species A & D	"Wilkerson, R.C., Parsons, T.J., Klein, T.A., Gaffigan, T.V., Bergo, E. and Consolim, J. (1995).  <b>Diagnosis by random amplified polymorphic DNA polymerase chain reaction of four cryptic species related to <i>Anopheles</i> (<i>Nyssorhynchus</i>) <i>albitarsis</i> (Diptera: Culicidae) from Paraguay, Argentina, and Brazil.</b> <i>Journal of Medical Entomology</i>, <b>32</b>(5):697-704"
31735	-24.076	-54.25	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	1992	1992	2	2	morphology	polymerase chain reaction method	carbon dioxide baited net trap	human baited net trap			"Species A, B & D"	"Wilkerson, R.C., Parsons, T.J., Klein, T.A., Gaffigan, T.V., Bergo, E. and Consolim, J. (1995).  <b>Diagnosis by random amplified polymorphic DNA polymerase chain reaction of four cryptic species related to <i>Anopheles</i> (<i>Nyssorhynchus</i>) <i>albitarsis</i> (Diptera: Culicidae) from Paraguay, Argentina, and Brazil.</b> <i>Journal of Medical Entomology</i>, <b>32</b>(5):697-704"
31738	-25.407	-54.637	PRY	Anopheles (Nyssorhynchus) albitarsis species complex	1992	1992	2	2	morphology	polymerase chain reaction method	carbon dioxide baited net trap	human baited net trap			Species A & B	"Wilkerson, R.C., Parsons, T.J., Klein, T.A., Gaffigan, T.V., Bergo, E. and Consolim, J. (1995).  <b>Diagnosis by random amplified polymorphic DNA polymerase chain reaction of four cryptic species related to <i>Anopheles</i> (<i>Nyssorhynchus</i>) <i>albitarsis</i> (Diptera: Culicidae) from Paraguay, Argentina, and Brazil.</b> <i>Journal of Medical Entomology</i>, <b>32</b>(5):697-704"
31741	-27.387	-56.815	PRY	Anopheles (Nyssorhynchus) albitarsis species complex	1992	1992	1	1	morphology	polymerase chain reaction method	house resting inside				Species A & D	"Wilkerson, R.C., Parsons, T.J., Klein, T.A., Gaffigan, T.V., Bergo, E. and Consolim, J. (1995).  <b>Diagnosis by random amplified polymorphic DNA polymerase chain reaction of four cryptic species related to <i>Anopheles</i> (<i>Nyssorhynchus</i>) <i>albitarsis</i> (Diptera: Culicidae) from Paraguay, Argentina, and Brazil.</b> <i>Journal of Medical Entomology</i>, <b>32</b>(5):697-704"
31742	-27.486	-58.819	ARG	Anopheles (Nyssorhynchus) albitarsis species complex	1992	1992	1	1	morphology	polymerase chain reaction method	carbon dioxide baited net trap	human baited net trap			Species A & D	"Wilkerson, R.C., Parsons, T.J., Klein, T.A., Gaffigan, T.V., Bergo, E. and Consolim, J. (1995).  <b>Diagnosis by random amplified polymorphic DNA polymerase chain reaction of four cryptic species related to <i>Anopheles</i> (<i>Nyssorhynchus</i>) <i>albitarsis</i> (Diptera: Culicidae) from Paraguay, Argentina, and Brazil.</b> <i>Journal of Medical Entomology</i>, <b>32</b>(5):697-704"
31746	18.083	-88.557	BLZ	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"					not applicable		man biting					"Grieco, J.P., Achee, N.L., Briceno, I., King, R., Andre, R., Roberts, D. and Rejmankova, E. (2003).  <b>Comparison of life table attributes from newly established colonies of <i>Anopheles albimanus</i> and <i>Anopheles vestitipennis</i> in northern Belize.</b> <i>Journal of Vector Ecology</i>, <b>28</b>(2):200-7"
31748	17.265	-88.859	BLZ	Anopheles (Anopheles) pseudopunctipennis species complex			8	8	not applicable		larval collection					"Rejmánková, E., Harbin-Ireland, A. and Lege, M. (2000).  <b>Bacterial abundance in larval habitats of four species of <i>Anopheles</i> (Diptera: Culicidae) in Belize, Central America.</b> <i>Journal of Vector Ecology</i>, <b>25</b>(2):229-39"
31749	17.101	-88.715	BLZ	Anopheles (Anopheles) pseudopunctipennis species complex			8	8	not applicable		larval collection					"Rejmánková, E., Harbin-Ireland, A. and Lege, M. (2000).  <b>Bacterial abundance in larval habitats of four species of <i>Anopheles</i> (Diptera: Culicidae) in Belize, Central America.</b> <i>Journal of Vector Ecology</i>, <b>25</b>(2):229-39"
31750	17.05	-88.649	BLZ	Anopheles (Anopheles) pseudopunctipennis species complex			8	8	not applicable		larval collection					"Rejmánková, E., Harbin-Ireland, A. and Lege, M. (2000).  <b>Bacterial abundance in larval habitats of four species of <i>Anopheles</i> (Diptera: Culicidae) in Belize, Central America.</b> <i>Journal of Vector Ecology</i>, <b>25</b>(2):229-39"
31751	16.566	-88.776	BLZ	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"			8	8	not applicable		larval collection					"Rejmánková, E., Harbin-Ireland, A. and Lege, M. (2000).  <b>Bacterial abundance in larval habitats of four species of <i>Anopheles</i> (Diptera: Culicidae) in Belize, Central America.</b> <i>Journal of Vector Ecology</i>, <b>25</b>(2):229-39"
31752	17.1	-88.777	BLZ	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"			8	8	not applicable		larval collection					"Rejmánková, E., Harbin-Ireland, A. and Lege, M. (2000).  <b>Bacterial abundance in larval habitats of four species of <i>Anopheles</i> (Diptera: Culicidae) in Belize, Central America.</b> <i>Journal of Vector Ecology</i>, <b>25</b>(2):229-39"
31753	16.966	-88.76	BLZ	"Anopheles (Nyssorhynchus) darlingi Root, 1926"			8	8	not applicable		larval collection					"Rejmánková, E., Harbin-Ireland, A. and Lege, M. (2000).  <b>Bacterial abundance in larval habitats of four species of <i>Anopheles</i> (Diptera: Culicidae) in Belize, Central America.</b> <i>Journal of Vector Ecology</i>, <b>25</b>(2):229-39"
31754	18.065	-88.581	BLZ	"Anopheles (Nyssorhynchus) darlingi Root, 1926"			8	8	not applicable		larval collection					"Rejmánková, E., Harbin-Ireland, A. and Lege, M. (2000).  <b>Bacterial abundance in larval habitats of four species of <i>Anopheles</i> (Diptera: Culicidae) in Belize, Central America.</b> <i>Journal of Vector Ecology</i>, <b>25</b>(2):229-39"
31755	17.989	-88.595	BLZ	"Anopheles (Nyssorhynchus) darlingi Root, 1926"			8	8	not applicable		larval collection					"Rejmánková, E., Harbin-Ireland, A. and Lege, M. (2000).  <b>Bacterial abundance in larval habitats of four species of <i>Anopheles</i> (Diptera: Culicidae) in Belize, Central America.</b> <i>Journal of Vector Ecology</i>, <b>25</b>(2):229-39"
31756	18.199	-88.328	BLZ	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"			8	8	not applicable		larval collection					"Rejmánková, E., Harbin-Ireland, A. and Lege, M. (2000).  <b>Bacterial abundance in larval habitats of four species of <i>Anopheles</i> (Diptera: Culicidae) in Belize, Central America.</b> <i>Journal of Vector Ecology</i>, <b>25</b>(2):229-39"
31757	18.423	-88.469	BLZ	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"			8	8	not applicable		larval collection					"Rejmánková, E., Harbin-Ireland, A. and Lege, M. (2000).  <b>Bacterial abundance in larval habitats of four species of <i>Anopheles</i> (Diptera: Culicidae) in Belize, Central America.</b> <i>Journal of Vector Ecology</i>, <b>25</b>(2):229-39"
31758	18.169	-88.446	BLZ	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"			8	8	not applicable		larval collection					"Rejmánková, E., Harbin-Ireland, A. and Lege, M. (2000).  <b>Bacterial abundance in larval habitats of four species of <i>Anopheles</i> (Diptera: Culicidae) in Belize, Central America.</b> <i>Journal of Vector Ecology</i>, <b>25</b>(2):229-39"
31759	18.146	-88.401	BLZ	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"			8	8	not applicable		larval collection					"Rejmánková, E., Harbin-Ireland, A. and Lege, M. (2000).  <b>Bacterial abundance in larval habitats of four species of <i>Anopheles</i> (Diptera: Culicidae) in Belize, Central America.</b> <i>Journal of Vector Ecology</i>, <b>25</b>(2):229-39"
31837	14.901	-92.287	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"					not applicable		unknown					"Penilla, R.P., Rodríguez, M.H., López, A.D., Viader-Salvadó, J.M. and Sánchez, C.N. (2002).  <b>Pteridine concentrations differ between insectary-reared and field-collected <i>Anopheles albimanus</i> mosquitoes of the same physiological age.</b> <i>Medical and Veterinary Entomology</i>, <b>16</b>(3):225-34"
31885	3.8167	-77.0667	COL	Anopheles (Nyssorhynchus) nuneztovari species complex					morphology		man biting					"Posso, C.E., González, R., Cárdenas, H., Gallego, G., Duque, M.C. and Suarez, M.F. (2003).  <b>Random amplified polymorphic DNA analysis of <i>Anopheles</i> <i>nuneztovari</i> (Diptera: Culicidae) from Western and northeastern Colombia.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>98</b>(4):469-76"
31886	8.083	-76.133	COL	Anopheles (Nyssorhynchus) nuneztovari species complex					morphology		man biting					"Posso, C.E., González, R., Cárdenas, H., Gallego, G., Duque, M.C. and Suarez, M.F. (2003).  <b>Random amplified polymorphic DNA analysis of <i>Anopheles</i> <i>nuneztovari</i> (Diptera: Culicidae) from Western and northeastern Colombia.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>98</b>(4):469-76"
31887	8.641	-72.732	COL	Anopheles (Nyssorhynchus) nuneztovari species complex					morphology		man biting					"Posso, C.E., González, R., Cárdenas, H., Gallego, G., Duque, M.C. and Suarez, M.F. (2003).  <b>Random amplified polymorphic DNA analysis of <i>Anopheles</i> <i>nuneztovari</i> (Diptera: Culicidae) from Western and northeastern Colombia.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>98</b>(4):469-76"
31888	-0.119	-51.286	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					not applicable		animal biting	man biting indoors	man biting outdoors			"dos Santos, J.M., Maia, J.d.e.F., Tadei, W.P. and Rodriguez, G.A. (2003).  <b>Isoenzymatic variability among five <i>Anopheles</i> species belonging to the <i>Nyssorhynchus</i> and <i>Anopheles</i> subgenera of the Amazon region, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>98</b>(2):247-53"
31889	0.0388	-51.0613	BRA	Anopheles (Nyssorhynchus) albitarsis species complex					not applicable		animal biting	man biting indoors	man biting outdoors			"dos Santos, J.M., Maia, J.d.e.F., Tadei, W.P. and Rodriguez, G.A. (2003).  <b>Isoenzymatic variability among five <i>Anopheles</i> species belonging to the <i>Nyssorhynchus</i> and <i>Anopheles</i> subgenera of the Amazon region, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>98</b>(2):247-53"
32210	2.7577	-60.705	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	2003	2003	8	8	morphology	not applicable	man biting					"de Barros, F.S. and Honório, N.A. (2007).  <b>Man biting rate seasonal variation of malaria vectors in Roraima, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):299-302"
32211	2.7577	-60.705	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	2003	2003	11	11	morphology	not applicable	man biting					"de Barros, F.S. and Honório, N.A. (2007).  <b>Man biting rate seasonal variation of malaria vectors in Roraima, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):299-302"
32212	2.7577	-60.705	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	2004	2004	1	1	morphology	not applicable	man biting					"de Barros, F.S. and Honório, N.A. (2007).  <b>Man biting rate seasonal variation of malaria vectors in Roraima, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):299-302"
32213	2.7577	-60.705	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	2004	2004	3	3	morphology	not applicable	man biting					"de Barros, F.S. and Honório, N.A. (2007).  <b>Man biting rate seasonal variation of malaria vectors in Roraima, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):299-302"
32214	2.7577	-60.705	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	2004	2004	5	5	morphology	not applicable	man biting					"de Barros, F.S. and Honório, N.A. (2007).  <b>Man biting rate seasonal variation of malaria vectors in Roraima, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):299-302"
32215	2.7577	-60.705	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	2004	2004	7	7	morphology	not applicable	man biting					"de Barros, F.S. and Honório, N.A. (2007).  <b>Man biting rate seasonal variation of malaria vectors in Roraima, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):299-302"
32216	2.7577	-60.705	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2003	2003	8	8	morphology	not applicable	man biting					"de Barros, F.S. and Honório, N.A. (2007).  <b>Man biting rate seasonal variation of malaria vectors in Roraima, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):299-302"
32217	2.7577	-60.705	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2003	2003	11	11	morphology	not applicable	man biting					"de Barros, F.S. and Honório, N.A. (2007).  <b>Man biting rate seasonal variation of malaria vectors in Roraima, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):299-302"
32218	2.7577	-60.705	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2004	2004	1	1	morphology	not applicable	man biting					"de Barros, F.S. and Honório, N.A. (2007).  <b>Man biting rate seasonal variation of malaria vectors in Roraima, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):299-302"
32219	2.7577	-60.705	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2004	2004	3	3	morphology	not applicable	man biting					"de Barros, F.S. and Honório, N.A. (2007).  <b>Man biting rate seasonal variation of malaria vectors in Roraima, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):299-302"
32220	2.7577	-60.705	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2004	2004	5	5	morphology	not applicable	man biting					"de Barros, F.S. and Honório, N.A. (2007).  <b>Man biting rate seasonal variation of malaria vectors in Roraima, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):299-302"
32221	2.7577	-60.705	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2004	2004	7	7	morphology	not applicable	man biting					"de Barros, F.S. and Honório, N.A. (2007).  <b>Man biting rate seasonal variation of malaria vectors in Roraima, Brazil.</b> <i>Memórias do Instituto Oswaldo Cruz</i>, <b>102</b>(3):299-302"
32226	-10.828	-65.413	BOL	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Conn, J.E., Rosa-Freitas, M.G., Luz, S.L. and Momen, H. (1999).  <b>Molecular population genetics of the primary neotropical malaria vector <i>Anopheles darlingi</i> using mtDNA.</b> <i>Journal of the American Mosquito Control Association</i>, <b>15</b>(4):468-74"
32227	-11.006	-66.092	BOL	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Conn, J.E., Rosa-Freitas, M.G., Luz, S.L. and Momen, H. (1999).  <b>Molecular population genetics of the primary neotropical malaria vector <i>Anopheles darlingi</i> using mtDNA.</b> <i>Journal of the American Mosquito Control Association</i>, <b>15</b>(4):468-74"
32228	5.666	-67.635	VEN	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Conn, J.E., Rosa-Freitas, M.G., Luz, S.L. and Momen, H. (1999).  <b>Molecular population genetics of the primary neotropical malaria vector <i>Anopheles darlingi</i> using mtDNA.</b> <i>Journal of the American Mosquito Control Association</i>, <b>15</b>(4):468-74"
32229	-1.196	-47.175	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	animal shed resting					"Conn, J.E., Rosa-Freitas, M.G., Luz, S.L. and Momen, H. (1999).  <b>Molecular population genetics of the primary neotropical malaria vector <i>Anopheles darlingi</i> using mtDNA.</b> <i>Journal of the American Mosquito Control Association</i>, <b>15</b>(4):468-74"
32230	-1.522	-47.573	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	animal shed resting					"Conn, J.E., Rosa-Freitas, M.G., Luz, S.L. and Momen, H. (1999).  <b>Molecular population genetics of the primary neotropical malaria vector <i>Anopheles darlingi</i> using mtDNA.</b> <i>Journal of the American Mosquito Control Association</i>, <b>15</b>(4):468-74"
32405	18.975	-99.3916	MEX	Anopheles (Anopheles) pseudopunctipennis species complex					isoenzyme electrophoresis	DNA probe	unknown					"Estrada-Franco, J.G., Lanzaro, G.C., Ma, M.C., Walker-Abbey, A., Romans, P., Galvan-Sanchez, C., Cespedes, J.L., Vargas-Sagarnaga, R., Laughinghouse, A. and Columbus, I. (1993).  <b>Characterization of <i>Anopheles pseudopunctipennis</i> sensu lato from three countries of neotropical America from variation in allozymes and ribosomal DNA.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(6):735-45"
32406	18.7368	-99.4528	MEX	Anopheles (Anopheles) pseudopunctipennis species complex					isoenzyme electrophoresis	DNA probe	unknown					"Estrada-Franco, J.G., Lanzaro, G.C., Ma, M.C., Walker-Abbey, A., Romans, P., Galvan-Sanchez, C., Cespedes, J.L., Vargas-Sagarnaga, R., Laughinghouse, A. and Columbus, I. (1993).  <b>Characterization of <i>Anopheles pseudopunctipennis</i> sensu lato from three countries of neotropical America from variation in allozymes and ribosomal DNA.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(6):735-45"
32407	18.636	-99.312	MEX	Anopheles (Anopheles) pseudopunctipennis species complex					isoenzyme electrophoresis	DNA probe	unknown					"Estrada-Franco, J.G., Lanzaro, G.C., Ma, M.C., Walker-Abbey, A., Romans, P., Galvan-Sanchez, C., Cespedes, J.L., Vargas-Sagarnaga, R., Laughinghouse, A. and Columbus, I. (1993).  <b>Characterization of <i>Anopheles pseudopunctipennis</i> sensu lato from three countries of neotropical America from variation in allozymes and ribosomal DNA.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(6):735-45"
32408	16.84	-99.804	MEX	Anopheles (Anopheles) pseudopunctipennis species complex					isoenzyme electrophoresis	DNA probe	unknown					"Estrada-Franco, J.G., Lanzaro, G.C., Ma, M.C., Walker-Abbey, A., Romans, P., Galvan-Sanchez, C., Cespedes, J.L., Vargas-Sagarnaga, R., Laughinghouse, A. and Columbus, I. (1993).  <b>Characterization of <i>Anopheles pseudopunctipennis</i> sensu lato from three countries of neotropical America from variation in allozymes and ribosomal DNA.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(6):735-45"
32409	16.732	-98.597	MEX	Anopheles (Anopheles) pseudopunctipennis species complex					isoenzyme electrophoresis	DNA probe	unknown					"Estrada-Franco, J.G., Lanzaro, G.C., Ma, M.C., Walker-Abbey, A., Romans, P., Galvan-Sanchez, C., Cespedes, J.L., Vargas-Sagarnaga, R., Laughinghouse, A. and Columbus, I. (1993).  <b>Characterization of <i>Anopheles pseudopunctipennis</i> sensu lato from three countries of neotropical America from variation in allozymes and ribosomal DNA.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(6):735-45"
32410	16.691	-98.399	MEX	Anopheles (Anopheles) pseudopunctipennis species complex					isoenzyme electrophoresis	DNA probe	unknown					"Estrada-Franco, J.G., Lanzaro, G.C., Ma, M.C., Walker-Abbey, A., Romans, P., Galvan-Sanchez, C., Cespedes, J.L., Vargas-Sagarnaga, R., Laughinghouse, A. and Columbus, I. (1993).  <b>Characterization of <i>Anopheles pseudopunctipennis</i> sensu lato from three countries of neotropical America from variation in allozymes and ribosomal DNA.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(6):735-45"
32411	-12.044	-77.036	PER	Anopheles (Anopheles) pseudopunctipennis species complex					isoenzyme electrophoresis	DNA probe	unknown					"Estrada-Franco, J.G., Lanzaro, G.C., Ma, M.C., Walker-Abbey, A., Romans, P., Galvan-Sanchez, C., Cespedes, J.L., Vargas-Sagarnaga, R., Laughinghouse, A. and Columbus, I. (1993).  <b>Characterization of <i>Anopheles pseudopunctipennis</i> sensu lato from three countries of neotropical America from variation in allozymes and ribosomal DNA.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(6):735-45"
