Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.70156	MAP.70156.collection							Italy	GAZ	00002650	39.33	9.51
MAP.71926	MAP.71926.collection							Portugal	GAZ	00002944	40.02	-8.73
MAP.28637	MAP.28637.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	44.928	12.384
MAP.28638	MAP.28637.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	44.928	12.384
MAP.70736	MAP.70736.collection							Italy	GAZ	00002650	39.03	16.17
MAP.70737	MAP.70736.collection							Italy	GAZ	00002650	39.03	16.17
MAP.72221	MAP.72221.collection							Portugal	GAZ	00002944	37.55	-8.27
MAP.72051	MAP.72051.collection							Portugal	GAZ	00002944	39.67	-8.58
MAP.65988	MAP.65988.collection		larval collection				2006-07/2006-07	United Kingdom	GAZ	00002637	50.6779	-3.4742
MAP.65989	MAP.65988.collection		larval collection				2006-07/2006-07	United Kingdom	GAZ	00002637	50.6779	-3.4742
MAP.10916	MAP.10916.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	44.1319	28.2808
MAP.10917	MAP.10916.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	44.1319	28.2808
MAP.73376	MAP.73376.collection							Russian Federation	GAZ	00002721	59.42	30.67
MAP.73377	MAP.73376.collection							Russian Federation	GAZ	00002721	59.42	30.67
MAP.71581	MAP.71581.collection							Poland	GAZ	00002939	54.58	16.85
MAP.71582	MAP.71581.collection							Poland	GAZ	00002939	54.58	16.85
MAP.42327	MAP.42327.collection		house resting inside	animal shed resting	outside shelter natural	man biting indoors	2005-04/2005-10	Morocco	GAZ	00000565	34.917	-4.901
MAP.42333	MAP.42327.collection		house resting inside	animal shed resting	outside shelter natural	man biting indoors	2005-04/2005-10	Morocco	GAZ	00000565	34.917	-4.901
MAP.67836	MAP.67836.collection							Germany	GAZ	00002646	53.87	8.7
MAP.73761	MAP.73761.collection							Slovakia	GAZ	00002956	48.93	21.92
MAP.73762	MAP.73761.collection							Slovakia	GAZ	00002956	48.93	21.92
MAP.68446	MAP.68446.collection							United Kingdom	GAZ	00002637	51.7	0.13
MAP.68447	MAP.68446.collection							United Kingdom	GAZ	00002637	51.7	0.13
MAP.67736	MAP.67736.collection							Germany	GAZ	00002646	50.1	7.73
MAP.72426	MAP.72426.collection							Portugal	GAZ	00002944	38.77	-8
MAP.67581	MAP.67581.collection							Czech Republic	GAZ	00002954	50.1	14.85
MAP.67582	MAP.67581.collection							Czech Republic	GAZ	00002954	50.1	14.85
MAP.73731	MAP.73731.collection							Belgium	GAZ	00002938	51.02	3.9
MAP.67671	MAP.67671.collection							Germany	GAZ	00002646	50.93	6.95
MAP.73736	MAP.73736.collection							Denmark	GAZ	00002635	55.08	10.92
MAP.73737	MAP.73736.collection							Denmark	GAZ	00002635	55.08	10.92
MAP.70481	MAP.70481.collection							Italy	GAZ	00002650	41.35	13.42
MAP.70482	MAP.70481.collection							Italy	GAZ	00002650	41.35	13.42
MAP.67561	MAP.67561.collection							Czech Republic	GAZ	00002954	49.3	14.48
MAP.67562	MAP.67561.collection							Czech Republic	GAZ	00002954	49.3	14.48
MAP.67563	MAP.67561.collection							Czech Republic	GAZ	00002954	49.3	14.48
MAP.45405	MAP.45405.collection		carbon dioxide baited net trap	outside shelter	man biting		2005-08/2005-08	France	GAZ	00003940	43.597	4.212
MAP.70266	MAP.70266.collection							Italy	GAZ	00002650	42.67	11.12
MAP.70271	MAP.70266.collection							Italy	GAZ	00002650	42.67	11.12
MAP.66806	MAP.66806.collection							Belgium	GAZ	00002938	51.22	2.92
MAP.72456	MAP.72456.collection							Portugal	GAZ	00002944	37.4	-7.98
MAP.70051	MAP.70051.collection							Italy	GAZ	00002650	39.53	9.11
MAP.67896	MAP.67896.collection							Germany	GAZ	00002646	53.3	9.28
MAP.67897	MAP.67896.collection							Germany	GAZ	00002646	53.3	9.28
MAP.67541	MAP.67541.collection							Czech Republic	GAZ	00002954	50.52	14.28
MAP.67542	MAP.67541.collection							Czech Republic	GAZ	00002954	50.52	14.28
MAP.67366	MAP.67366.collection							Switzerland	GAZ	00002941	46.6	6.8
MAP.70281	MAP.70281.collection							Italy	GAZ	00002650	43.77	11.25
MAP.70282	MAP.70281.collection							Italy	GAZ	00002650	43.77	11.25
MAP.28631	MAP.28631.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.0011	12.4223
MAP.28632	MAP.28631.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.0011	12.4223
MAP.12352	MAP.12352.collection		larval collection				1992-00/1993-00	Italy	GAZ	00002650	39.592	16.508
MAP.50990	MAP.50990.collection		larval collection				2005-08/2005-08	Russian Federation	GAZ	00002721	47.301	38.832
MAP.72526	MAP.72526.collection							Portugal	GAZ	00002944	37.15	-7.88
MAP.66731	MAP.66731.collection							Austria	GAZ	00002942	48.3	16.32
MAP.66732	MAP.66731.collection							Austria	GAZ	00002942	48.3	16.32
MAP.69436	MAP.69436.collection							Italy	GAZ	00002650	39.08	17.13
MAP.69437	MAP.69436.collection							Italy	GAZ	00002650	39.08	17.13
MAP.74691	MAP.74691.collection							Bosnia and Herzegovina	GAZ	00006887	44.87	18.82
MAP.74692	MAP.74691.collection							Bosnia and Herzegovina	GAZ	00006887	44.87	18.82
MAP.74693	MAP.74691.collection							Bosnia and Herzegovina	GAZ	00006887	44.87	18.82
MAP.66986	MAP.66986.collection							Russian Federation	GAZ	00002721	57	41
MAP.66987	MAP.66986.collection							Russian Federation	GAZ	00002721	57	41
MAP.73871	MAP.73871.collection							Sweden	GAZ	00002729	59.18	12.58
MAP.45411	MAP.45411.collection		carbon dioxide baited net trap	outside shelter			2005-04/2005-04	France	GAZ	00003940	43.51	4.804
MAP.12626	MAP.12626.collection		light trap	man biting	animal shed resting	house resting inside	1993-07/1993-07	Egypt	GAZ	00003934	29.417	30.816
MAP.71676	MAP.71676.collection							Poland	GAZ	00002939	50.08	19.92
MAP.71677	MAP.71676.collection							Poland	GAZ	00002939	50.08	19.92
MAP.12350	MAP.12350.collection		larval collection				1992-00/1993-00	Italy	GAZ	00002650	39.066	16.166
MAP.74651	MAP.74651.collection							Turkey	GAZ	00000558	40.38	36.6
MAP.67696	MAP.67696.collection							Germany	GAZ	00002646	53.37	7.22
MAP.8456	MAP.8456.collection		animal shed resting				2001-06/2001-06	Iran	GAZ	00004474	36.689	53.538
MAP.67771	MAP.67771.collection							Germany	GAZ	00002646	50.08	8.25
MAP.73151	MAP.73151.collection							Romania	GAZ	00002951	43.98	22.93
MAP.73152	MAP.73151.collection							Romania	GAZ	00002951	43.98	22.93
MAP.73153	MAP.73151.collection							Romania	GAZ	00002951	43.98	22.93
MAP.8477	MAP.8477.collection		animal shed resting	larval collection	house resting inside		2000-07/2000-07	Armenia	GAZ	00004094	40.1131	44.2717
MAP.73101	MAP.73101.collection							Hungary	GAZ	00002952	46.67	20.32
MAP.73102	MAP.73101.collection							Hungary	GAZ	00002952	46.67	20.32
MAP.72901	MAP.72901.collection							Portugal	GAZ	00002944	38.13	-7.37
MAP.70381	MAP.70381.collection							Italy	GAZ	00002650	44.37	12.23
MAP.70382	MAP.70381.collection							Italy	GAZ	00002650	44.37	12.23
MAP.28613	MAP.28613.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.151	12.282
MAP.28614	MAP.28613.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.151	12.282
MAP.70731	MAP.70731.collection							Italy	GAZ	00002650	38.2	16.17
MAP.70732	MAP.70731.collection							Italy	GAZ	00002650	38.2	16.17
MAP.69961	MAP.69961.collection							Italy	GAZ	00002650	45.12	8.78
MAP.69962	MAP.69961.collection							Italy	GAZ	00002650	45.12	8.78
MAP.28627	MAP.28627.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	44.968	12.332
MAP.28628	MAP.28627.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	44.968	12.332
MAP.66726	MAP.66726.collection							Austria	GAZ	00002942	48.08	16.28
MAP.66727	MAP.66726.collection							Austria	GAZ	00002942	48.08	16.28
MAP.12445	MAP.12445.collection		larval collection				1993-09/1993-09	Egypt	GAZ	00003934	29.416	30.833
MAP.74501	MAP.74501.collection							Sweden	GAZ	00002729	62.05	17.33
MAP.69696	MAP.69696.collection							Croatia	GAZ	00002719	45.19	17.66
MAP.69697	MAP.69696.collection							Croatia	GAZ	00002719	45.19	17.66
MAP.69698	MAP.69696.collection							Croatia	GAZ	00002719	45.19	17.66
MAP.66586	MAP.66586.collection							Austria	GAZ	00002942	48.22	14.85
MAP.66587	MAP.66586.collection							Austria	GAZ	00002942	48.22	14.85
MAP.68715	MAP.68715.collection							Finland	GAZ	00002937	61.85	21.5
MAP.72811	MAP.72811.collection							Portugal	GAZ	00002944	38.95	-7.5
MAP.69806	MAP.69806.collection							Hungary	GAZ	00002952	46.63	19
MAP.69807	MAP.69806.collection							Hungary	GAZ	00002952	46.63	19
MAP.73031	MAP.73031.collection							Portugal	GAZ	00002944	40.78	-7.05
MAP.10926	MAP.10926.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	44.201	26.113
MAP.10930	MAP.10926.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	44.201	26.113
MAP.10969	MAP.10969.collection		carbon dioxide baited net trap		larval collection		1993-08/1993-08	Egypt	GAZ	00003934	24.351	32.918
MAP.74261	MAP.74261.collection							Sweden	GAZ	00002729	57.5	15.83
MAP.74816	MAP.74816.collection							Serbia	GAZ	00002957	45.72	20.31
MAP.74817	MAP.74816.collection							Serbia	GAZ	00002957	45.72	20.31
MAP.74818	MAP.74816.collection							Serbia	GAZ	00002957	45.72	20.31
MAP.68757	MAP.68757.collection							Finland	GAZ	00002937	60.18	24.43
MAP.69891	MAP.69891.collection							Hungary	GAZ	00002952	47.35	21.28
MAP.69892	MAP.69891.collection							Hungary	GAZ	00002952	47.35	21.28
MAP.72946	MAP.72946.collection							Portugal	GAZ	00002944	38.33	-7.27
MAP.71896	MAP.71896.collection							Portugal	GAZ	00002944	37.18	-8.78
MAP.12348	MAP.12348.collection		larval collection				1992-00/1993-00	Italy	GAZ	00002650	39.8085	15.8869
MAP.70406	MAP.70406.collection							Italy	GAZ	00002650	43.13	12.37
MAP.70407	MAP.70406.collection							Italy	GAZ	00002650	43.13	12.37
MAP.71591	MAP.71591.collection							Poland	GAZ	00002939	50.96	17.8
MAP.71592	MAP.71591.collection							Poland	GAZ	00002939	50.96	17.8
MAP.67026	MAP.67026.collection							Bulgaria	GAZ	00002950	41.93	25.5
MAP.67027	MAP.67026.collection							Bulgaria	GAZ	00002950	41.93	25.5
MAP.67028	MAP.67026.collection							Bulgaria	GAZ	00002950	41.93	25.5
MAP.67331	MAP.67331.collection							Switzerland	GAZ	00002941	46.38	6.25
MAP.72646	MAP.72646.collection							Portugal	GAZ	00002944	38.45	-7.68
MAP.72726	MAP.72726.collection							Portugal	GAZ	00002944	39.45	-7.6
MAP.69271	MAP.69271.collection							France	GAZ	00003940	43.87	4.9
MAP.69272	MAP.69271.collection							France	GAZ	00003940	43.87	4.9
MAP.74686	MAP.74686.collection							Croatia	GAZ	00002719	46.38	16.7
MAP.67576	MAP.67576.collection							Czech Republic	GAZ	00002954	50.6	14.63
MAP.67577	MAP.67576.collection							Czech Republic	GAZ	00002954	50.6	14.63
MAP.74676	MAP.74676.collection							Slovenia	GAZ	00002955	46.58	16.17
MAP.72741	MAP.72741.collection							Portugal	GAZ	00002944	38.55	-7.58
MAP.73401	MAP.73401.collection							Russian Federation	GAZ	00002721	56.17	37
MAP.73402	MAP.73401.collection							Russian Federation	GAZ	00002721	56.17	37
MAP.74771	MAP.74771.collection							Serbia	GAZ	00002957	44.47	19.83
MAP.74772	MAP.74771.collection							Serbia	GAZ	00002957	44.47	19.83
MAP.70261	MAP.70261.collection							Italy	GAZ	00002650	42.77	11.12
MAP.70262	MAP.70261.collection							Italy	GAZ	00002650	42.77	11.12
MAP.31598	MAP.31598.collection		larval collection					Egypt	GAZ	00003934	29.202	25.519
MAP.68651	MAP.68651.collection							Spain	GAZ	00000591	38.08	-0.93
MAP.10941	MAP.10941.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	44.229	22.711
MAP.10942	MAP.10941.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	44.229	22.711
MAP.72541	MAP.72541.collection							Portugal	GAZ	00002944	40.35	-7.87
MAP.12474	MAP.12474.collection		larval collection				1993-02/1993-02	Egypt	GAZ	00003934	29.471	30.849
MAP.72551	MAP.72551.collection							Portugal	GAZ	00002944	37.03	-7.85
MAP.73231	MAP.73231.collection							Romania	GAZ	00002951	44.55	28.05
MAP.73232	MAP.73231.collection							Romania	GAZ	00002951	44.55	28.05
MAP.73233	MAP.73231.collection							Romania	GAZ	00002951	44.55	28.05
MAP.73234	MAP.73231.collection							Romania	GAZ	00002951	44.55	28.05
MAP.74731	MAP.74731.collection							Serbia	GAZ	00002957	45.1	19.27
MAP.74732	MAP.74731.collection							Serbia	GAZ	00002957	45.1	19.27
MAP.74733	MAP.74731.collection							Serbia	GAZ	00002957	45.1	19.27
MAP.12477	MAP.12477.collection		larval collection				1993-05/1993-05	Egypt	GAZ	00003934	29.471	30.849
MAP.71511	MAP.71511.collection							Netherlands	GAZ	00001549	52.67	6.88
MAP.71512	MAP.71511.collection							Netherlands	GAZ	00001549	52.67	6.88
MAP.72601	MAP.72601.collection							Portugal	GAZ	00002944	38.83	-7.73
MAP.72716	MAP.72716.collection							Portugal	GAZ	00002944	37.98	-7.62
MAP.68696	MAP.68696.collection							Estonia	GAZ	00002959	58.68	23.85
MAP.68451	MAP.68451.collection							United Kingdom	GAZ	00002637	51.05	0.15
MAP.71046	MAP.71046.collection							Netherlands	GAZ	00001549	52.2	4.5
MAP.71047	MAP.71046.collection							Netherlands	GAZ	00001549	52.2	4.5
MAP.66756	MAP.66756.collection							Belgium	GAZ	00002938	51.18	3.57
MAP.12539	MAP.12539.collection		light trap	man biting	animal shed resting	house resting inside	1991-09/1992-08	Egypt	GAZ	00003934	29.384	30.781
MAP.12484	MAP.12484.collection		larval collection				1993-12/1993-12	Egypt	GAZ	00003934	29.471	30.849
MAP.71651	MAP.71651.collection							Poland	GAZ	00002939	54.1	18.8
MAP.71652	MAP.71651.collection							Poland	GAZ	00002939	54.1	18.8
MAP.71541	MAP.71541.collection							Norway	GAZ	00002699	59.93	10.75
MAP.68226	MAP.68226.collection							Denmark	GAZ	00002635	55	10.85
MAP.68227	MAP.68226.collection							Denmark	GAZ	00002635	55	10.85
MAP.32693	MAP.32693.collection		larval collection				1996-02/1996-10	Jordan	GAZ	00002473	32.301	35.882
MAP.72546	MAP.72546.collection							Portugal	GAZ	00002944	37.83	-7.87
MAP.73636	MAP.73636.collection							Russian Federation	GAZ	00002721	56.03	44.62
MAP.73637	MAP.73636.collection							Russian Federation	GAZ	00002721	56.03	44.62
MAP.68718	MAP.68718.collection							Finland	GAZ	00002937	61.13	21.5
MAP.71431	MAP.71431.collection							Netherlands	GAZ	00001549	51.97	6.22
MAP.71241	MAP.71241.collection							Netherlands	GAZ	00001549	51.52	5.07
MAP.71242	MAP.71241.collection							Netherlands	GAZ	00001549	51.52	5.07
MAP.74516	MAP.74516.collection							Sweden	GAZ	00002729	62.4783	17.6645
MAP.67586	MAP.67586.collection							Czech Republic	GAZ	00002954	50.18	15.05
MAP.71366	MAP.71366.collection							Netherlands	GAZ	00001549	50.97	5.83
MAP.71367	MAP.71366.collection							Netherlands	GAZ	00001549	50.97	5.83
MAP.70636	MAP.70636.collection							Italy	GAZ	00002650	41.9965	14.9907
MAP.70637	MAP.70636.collection							Italy	GAZ	00002650	41.9965	14.9907
MAP.66541	MAP.66541.collection							Greece	GAZ	00002945	40.03	20.42
MAP.66542	MAP.66541.collection							Greece	GAZ	00002945	40.03	20.42
MAP.50991	MAP.50991.collection		larval collection				2005-09/2005-09	Russian Federation	GAZ	00002721	45.134	37.349
MAP.12366	MAP.12366.collection		animal shed resting	larval collection			1993-06/1993-06	Italy	GAZ	00002650	37.826	13.569
MAP.74606	MAP.74606.collection							Sweden	GAZ	00002729	64.65	20.92
MAP.73176	MAP.73176.collection							Romania	GAZ	00002951	43.95	24.92
MAP.73177	MAP.73176.collection							Romania	GAZ	00002951	43.95	24.92
MAP.73178	MAP.73176.collection							Romania	GAZ	00002951	43.95	24.92
MAP.73781	MAP.73781.collection							Slovenia	GAZ	00002955	45.91	15.01
MAP.73782	MAP.73781.collection							Slovenia	GAZ	00002955	45.91	15.01
MAP.73783	MAP.73781.collection							Slovenia	GAZ	00002955	45.91	15.01
MAP.73784	MAP.73781.collection							Slovenia	GAZ	00002955	45.91	15.01
MAP.66741	MAP.66741.collection							Austria	GAZ	00002942	48.2	16.37
MAP.66742	MAP.66741.collection							Austria	GAZ	00002942	48.2	16.37
MAP.66626	MAP.66626.collection							Austria	GAZ	00002942	47.42	15.28
MAP.66627	MAP.66626.collection							Austria	GAZ	00002942	47.42	15.28
MAP.67906	MAP.67906.collection							Germany	GAZ	00002646	54.78	9.43
MAP.67907	MAP.67906.collection							Germany	GAZ	00002646	54.78	9.43
MAP.67286	MAP.67286.collection							Bosnia and Herzegovina	GAZ	00006887	44.88	18.43
MAP.67287	MAP.67286.collection							Bosnia and Herzegovina	GAZ	00006887	44.88	18.43
MAP.67288	MAP.67286.collection							Bosnia and Herzegovina	GAZ	00006887	44.88	18.43
MAP.8444	MAP.8444.collection		animal shed resting				1991-07/1991-07	Iran	GAZ	00004474	33.05	50.766
MAP.71996	MAP.71996.collection							Portugal	GAZ	00002944	40.95	-8.63
MAP.12479	MAP.12479.collection		larval collection				1993-07/1993-07	Egypt	GAZ	00003934	29.471	30.849
MAP.73976	MAP.73976.collection							Germany	GAZ	00002646	54.3	13.1
MAP.73977	MAP.73976.collection							Germany	GAZ	00002646	54.3	13.1
MAP.69541	MAP.69541.collection							Greece	GAZ	00002945	37.7	22.65
MAP.69542	MAP.69541.collection							Greece	GAZ	00002945	37.7	22.65
MAP.70066	MAP.70066.collection							Italy	GAZ	00002650	41.14	9.14
MAP.69981	MAP.69981.collection							Italy	GAZ	00002650	39.9	8.95
MAP.71306	MAP.71306.collection							Netherlands	GAZ	00001549	51.8	5.43
MAP.71307	MAP.71306.collection							Netherlands	GAZ	00001549	51.8	5.43
MAP.73331	MAP.73331.collection							Slovakia	GAZ	00002956	48.43	17.02
MAP.71551	MAP.71551.collection							Denmark	GAZ	00002635	57.73	10.62
MAP.71552	MAP.71551.collection							Denmark	GAZ	00002635	57.73	10.62
MAP.73971	MAP.73971.collection							Sweden	GAZ	00002729	56.55	13.08
MAP.73972	MAP.73971.collection							Sweden	GAZ	00002729	56.55	13.08
MAP.71476	MAP.71476.collection							Netherlands	GAZ	00001549	53.07	6.73
MAP.71477	MAP.71476.collection							Netherlands	GAZ	00001549	53.07	6.73
MAP.70846	MAP.70846.collection							Germany	GAZ	00002646	53.45	12.58
MAP.70847	MAP.70846.collection							Germany	GAZ	00002646	53.45	12.58
MAP.68161	MAP.68161.collection							Germany	GAZ	00002646	52.37	14.07
MAP.74531	MAP.74531.collection							Sweden	GAZ	00002729	58.97	17.92
MAP.74121	MAP.74121.collection							Sweden	GAZ	00002729	55.9201	14.32
MAP.74122	MAP.74121.collection							Sweden	GAZ	00002729	55.9201	14.32
MAP.73771	MAP.73771.collection							Slovakia	GAZ	00002956	49	22.33
MAP.73772	MAP.73771.collection							Slovakia	GAZ	00002956	49	22.33
MAP.69651	MAP.69651.collection							Croatia	GAZ	00002719	44.239	15.179
MAP.69652	MAP.69651.collection							Croatia	GAZ	00002719	44.239	15.179
MAP.69653	MAP.69651.collection							Croatia	GAZ	00002719	44.239	15.179
MAP.69654	MAP.69651.collection							Croatia	GAZ	00002719	44.239	15.179
MAP.70106	MAP.70106.collection							Italy	GAZ	00002650	40.97	9.24
MAP.68141	MAP.68141.collection							Germany	GAZ	00002646	53.87	13.7
MAP.31884	MAP.31884.collection		resting outdoors				1985-07/1985-07	Sweden	GAZ	00002729	57.0043	12.353
MAP.66766	MAP.66766.collection							Belgium	GAZ	00002938	50.98	2.62
MAP.69191	MAP.69191.collection							France	GAZ	00003940	43.57	4.18
MAP.10970	MAP.10970.collection		carbon dioxide baited net trap		larval collection		1993-08/1993-08	Egypt	GAZ	00003934	24.485	32.916
MAP.73236	MAP.73236.collection							Romania	GAZ	00002951	43.82	28.2
MAP.73237	MAP.73236.collection							Romania	GAZ	00002951	43.82	28.2
MAP.73238	MAP.73236.collection							Romania	GAZ	00002951	43.82	28.2
MAP.73239	MAP.73236.collection							Romania	GAZ	00002951	43.82	28.2
MAP.72161	MAP.72161.collection							Portugal	GAZ	00002944	37.23	-8.37
MAP.72671	MAP.72671.collection							Portugal	GAZ	00002944	39.42	-7.67
MAP.45353	MAP.45353.collection		larval collection				2003-09/2003-09	Greece	GAZ	00002945	38.15	24.0167
MAP.74791	MAP.74791.collection							Serbia	GAZ	00002957	45.93	20.08
MAP.74792	MAP.74791.collection							Serbia	GAZ	00002957	45.93	20.08
MAP.74793	MAP.74791.collection							Serbia	GAZ	00002957	45.93	20.08
MAP.66746	MAP.66746.collection							Austria	GAZ	00002942	47.73	16.4
MAP.66747	MAP.66746.collection							Austria	GAZ	00002942	47.73	16.4
MAP.67846	MAP.67846.collection							Germany	GAZ	00002646	54.73	8.72
MAP.67847	MAP.67846.collection							Germany	GAZ	00002646	54.73	8.72
MAP.65889	MAP.65889.collection		animal shed resting				2006-07/2006-07	United Kingdom	GAZ	00002637	52.6309	1.7393
MAP.65995	MAP.65889.collection		animal shed resting				2006-07/2006-07	United Kingdom	GAZ	00002637	52.6309	1.7393
MAP.73601	MAP.73601.collection							Russian Federation	GAZ	00002721	55.77	42.75
MAP.73602	MAP.73601.collection							Russian Federation	GAZ	00002721	55.77	42.75
MAP.70311	MAP.70311.collection							Italy	GAZ	00002650	42.38	11.75
MAP.70312	MAP.70311.collection							Italy	GAZ	00002650	42.38	11.75
MAP.73556	MAP.73556.collection							Russian Federation	GAZ	00002721	56.82	41.38
MAP.73557	MAP.73556.collection							Russian Federation	GAZ	00002721	56.82	41.38
MAP.74296	MAP.74296.collection							Sweden	GAZ	00002729	57.6	16.12
MAP.67351	MAP.67351.collection							Switzerland	GAZ	00002941	46.55	6.57
MAP.12505	MAP.12505.collection		larval collection				1993-09/1993-09	Egypt	GAZ	00003934	29.417	30.816
MAP.70386	MAP.70386.collection							Italy	GAZ	00002650	45.69	12.23
MAP.70387	MAP.70386.collection							Italy	GAZ	00002650	45.69	12.23
MAP.67386	MAP.67386.collection							Switzerland	GAZ	00002941	47.53	7.8
MAP.67387	MAP.67386.collection							Switzerland	GAZ	00002941	47.53	7.8
MAP.74711	MAP.74711.collection							Serbia	GAZ	00002957	45	19.22
MAP.74712	MAP.74711.collection							Serbia	GAZ	00002957	45	19.22
MAP.40400	MAP.40400.collection		light trap					Turkey	GAZ	00000558	37.6	39.3167
MAP.50993	MAP.50993.collection		larval collection				2005-09/2005-09	Russian Federation	GAZ	00002721	45.023	37.5
MAP.69631	MAP.69631.collection							Greece	GAZ	00002945	41.17	24.18
MAP.69632	MAP.69631.collection							Greece	GAZ	00002945	41.17	24.18
MAP.70431	MAP.70431.collection							Italy	GAZ	00002650	42.4	12.85
MAP.70432	MAP.70431.collection							Italy	GAZ	00002650	42.4	12.85
MAP.12734	MAP.12734.collection		animal shed resting	animal baited net trap	house resting inside	light trap	2001-05/2002-10	Turkey	GAZ	00000558	37.6	39.3167
MAP.69781	MAP.69781.collection							Hungary	GAZ	00002952	46.43	18.73
MAP.69782	MAP.69781.collection							Hungary	GAZ	00002952	46.43	18.73
MAP.66676	MAP.66676.collection							Austria	GAZ	00002942	48.63	15.82
MAP.68886	MAP.68886.collection							France	GAZ	00003940	49.25	-1.05
MAP.10431	MAP.10431.collection						1989-00/1989-00	Turkey	GAZ	00000558	36.867	35.548
MAP.71631	MAP.71631.collection							Poland	GAZ	00002939	53.35	18.43
MAP.71632	MAP.71631.collection							Poland	GAZ	00002939	53.35	18.43
MAP.73961	MAP.73961.collection							Sweden	GAZ	00002729	56.5	13.08
MAP.73962	MAP.73961.collection							Sweden	GAZ	00002729	56.5	13.08
MAP.71721	MAP.71721.collection							Poland	GAZ	00002939	51.9	21.63
MAP.71722	MAP.71721.collection							Poland	GAZ	00002939	51.9	21.63
MAP.70571	MAP.70571.collection							Italy	GAZ	00002650	37.57	14.27
MAP.70572	MAP.70571.collection							Italy	GAZ	00002650	37.57	14.27
MAP.66706	MAP.66706.collection							Austria	GAZ	00002942	47.72	16.08
MAP.71556	MAP.71556.collection							Poland	GAZ	00002939	53.42	14.58
MAP.71557	MAP.71556.collection							Poland	GAZ	00002939	53.42	14.58
MAP.74916	MAP.74916.collection							Greece	GAZ	00002945	38.28	23.85
MAP.74917	MAP.74916.collection							Greece	GAZ	00002945	38.28	23.85
MAP.74918	MAP.74916.collection							Greece	GAZ	00002945	38.28	23.85
MAP.70701	MAP.70701.collection							Italy	GAZ	00002650	41.63	15.915
MAP.70771	MAP.70771.collection							Italy	GAZ	00002650	41.28	16.42
MAP.70772	MAP.70771.collection							Italy	GAZ	00002650	41.28	16.42
MAP.71206	MAP.71206.collection							Netherlands	GAZ	00001549	52.33	4.97
MAP.74856	MAP.74856.collection							Romania	GAZ	00002951	45.87	20.97
MAP.74857	MAP.74856.collection							Romania	GAZ	00002951	45.87	20.97
MAP.74858	MAP.74856.collection							Romania	GAZ	00002951	45.87	20.97
MAP.74859	MAP.74856.collection							Romania	GAZ	00002951	45.87	20.97
MAP.4007	MAP.4007.collection		light trap	human baited net trap	animal baited net trap		2000-06/2000-06	Turkey	GAZ	00000558	37.051	39.282
MAP.74146	MAP.74146.collection							Sweden	GAZ	00002729	56.35	14.5
MAP.69451	MAP.69451.collection							Greece	GAZ	00002945	38.5382	21.0742
MAP.69452	MAP.69451.collection							Greece	GAZ	00002945	38.5382	21.0742
MAP.71916	MAP.71916.collection							Portugal	GAZ	00002944	37.45	-8.77
MAP.69756	MAP.69756.collection							Hungary	GAZ	00002952	47	18.25
MAP.69757	MAP.69756.collection							Hungary	GAZ	00002952	47	18.25
MAP.4012	MAP.4012.collection		light trap	human baited net trap	animal baited net trap		2000-11/2000-11	Turkey	GAZ	00000558	37.051	39.282
MAP.74721	MAP.74721.collection							Serbia	GAZ	00002957	45.26	19.24
MAP.74722	MAP.74721.collection							Serbia	GAZ	00002957	45.26	19.24
MAP.74723	MAP.74721.collection							Serbia	GAZ	00002957	45.26	19.24
MAP.68231	MAP.68231.collection							Denmark	GAZ	00002635	55.13	10.92
MAP.68232	MAP.68231.collection							Denmark	GAZ	00002635	55.13	10.92
MAP.67081	MAP.67081.collection							Bulgaria	GAZ	00002950	44.05	26.8
MAP.67082	MAP.67081.collection							Bulgaria	GAZ	00002950	44.05	26.8
MAP.67083	MAP.67081.collection							Bulgaria	GAZ	00002950	44.05	26.8
MAP.67084	MAP.67081.collection							Bulgaria	GAZ	00002950	44.05	26.8
MAP.71751	MAP.71751.collection							Poland	GAZ	00002939	50.53	22.15
MAP.71752	MAP.71751.collection							Poland	GAZ	00002939	50.53	22.15
MAP.74241	MAP.74241.collection							Sweden	GAZ	00002729	59.33	15.67
MAP.73826	MAP.73826.collection							Sweden	GAZ	00002729	57.75	12
MAP.73827	MAP.73826.collection							Sweden	GAZ	00002729	57.75	12
